algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,eps_n_honest,eps_n_attacker,n_dp_norm_honest,n_dp_norm_attacker,noise_norm_honest,noise_norm_attacker,sigma_dp_honest,sigma_dp_attacker,sigma_n_honest,sigma_n_attacker,nsr_honest,nsr_attacker,trust_honest,trust_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,10,1.93322005341331,0.8379016474882761,0.7251874685287476,nan,0.9634076419629549,5.549818506240845,1000.0,0.0,nan,0,46,0,31988,0.6002104302648553,1.9197180289270483,269.8464997944079,275.47606521606446,269.8464997944079,275.47606521606446,1.1954874426480577,1.2215015198548478,1.1954874426480577,1.2215015198548478,2907.266285840992,1250.0166251858445,0.9734204536990115,0.9510818505287171,1.1280134697297324,0.8373486732614298,0.95301990285856,1.2192445907821126,120.44459307861328,610.4827689362955
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,11,1.94926100044005,0.8431536465883255,0.6838112139701843,nan,1.10462486743927,5.915482730865478,1000.0,0.0,nan,0,4,0,31676,0.6403665901537369,1.9397399257315147,273.3100331624349,274.7487559509277,273.3100331624349,274.7487559509277,1.2115784503371607,1.2179154469665792,1.2115784503371607,1.2179154469665792,3225.005234996527,1121.5790526163196,0.9564770327674018,0.951019027531147,1.1601159243848478,0.8335114710618611,0.9514696885139571,1.217392208712774,119.73866357421875,564.7318095064028
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,12,1.9660515727318526,0.8473336466153463,0.649577672680219,nan,1.1325988877903332,6.235273654460907,1000.0,0.0,nan,0,11,0,30689,0.6653599185382197,1.9555293177209945,274.9064192338423,274.92985961914064,274.9064192338423,274.92985961914064,1.2199114623544085,1.2191733398330329,1.2199114623544085,1.2191733398330329,3502.2052663645286,1018.5633957385147,0.9461430419575084,0.9467806911468506,1.1814276782113295,0.83179144630135,0.9467474487720507,1.2192118201540525,116.01988507080078,484.47387415542545
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,13,1.9841864763251829,0.8507606442769369,0.6211489874124527,nan,1.093493573805865,6.532619290351867,1000.0,0.0,nan,0,103,0,30873,0.6964627735929508,1.9710411766264426,279.92249791762407,275.49789108276366,279.92249791762407,275.49789108276366,1.241421032770218,1.2207693623752212,1.241421032770218,1.2207693623752212,3839.742787352198,934.5364567805498,0.92433921028586,0.9422333747148514,1.2062941348063478,0.828136511565453,0.940831527731935,1.2223872351711422,119.71652136230469,504.3658374821946
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,14,2.000728188214983,0.854080312649409,0.596624012986819,nan,1.186266839504242,6.799041304588318,1000.0,0.0,nan,0,3,0,30629,0.7168864535410557,1.9862366856578388,275.6986592610677,276.08189849853517,275.6986592610677,276.08189849853517,1.2194649456466695,1.224158445593313,1.2194649456466695,1.224158445593313,4075.043547462879,867.2377596355207,0.9401889509624906,0.9361099299788475,1.2246265463877692,0.827039938082739,0.9362855816001527,1.2239563331554193,115.39533526611328,420.24588770854007
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,15,2.0182097051934633,0.8567943110068639,0.5759950878222784,nan,1.166483286768198,7.043099999427795,1000.0,0.0,nan,0,50,0,31200,0.7484021962304447,2.0012261756545433,280.8883247375488,277.01358840942385,280.8883247375488,277.01358840942385,1.2473608547104105,1.2279684518064347,1.2473608547104105,1.2279684518064347,4407.241462517031,813.0974280565705,0.9126881621778011,0.9295923236012459,1.2495317880000842,0.8221507253933841,0.9283401634958055,1.2294049260956177,119.7938617553711,466.2706980231732
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,16,2.0343650005462086,0.8591866461435954,0.5578215338786443,nan,1.2734350128607317,7.2532410502433775,1000.0,0.0,nan,0,5,0,30997,0.7646329514423701,2.0158787193515564,276.8594055175781,278.3807872009277,276.8594055175781,278.3807872009277,1.2259062871205446,1.2339785677321182,1.2259062871205446,1.2339785677321182,4634.344933083161,770.8184741428236,0.9281792478127913,0.921121581196785,1.2651312586060446,0.8221035327895457,0.9214895164232119,1.2335577379372022,117.44322180175782,410.2829781849589
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,17,2.0474374887878954,0.8612069795529048,0.5421753960847855,nan,0.978218425065279,7.432939038276673,1000.0,0.0,nan,0,74,0,30980,0.8058617276445661,2.03012147437538,281.00645542144775,280.07715270996096,281.00645542144775,280.07715270996096,1.2448136589351155,1.2415886458711811,1.2448136589351155,1.2415886458711811,4956.66768554597,735.215763551431,0.9083784073591232,0.911206536591053,1.2955656263368918,0.8118776982605688,0.910997045536836,1.2418275357277688,121.0230676574707,452.6996713580434
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,18,2.0633519682244885,0.8632996441920598,0.5283252149820328,nan,1.0531874485313892,7.6159039402008055,1000.0,0.0,nan,0,101,0,30757,0.8424333457848499,2.0440966721233087,286.1792058944702,281.10305801391604,286.1792058944702,281.10305801391604,1.2694199089197253,1.246228858906339,1.2694199089197253,1.246228858906339,5301.003200899875,705.0589306478176,0.8834556937217712,0.9038538572192192,1.3230986763202335,0.8025671500308097,0.9023428821453342,1.2479467144628862,121.59895779418946,451.655674687923
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,19,2.080327483102134,0.8649269803365072,0.5162219032645226,nan,1.1991073922677473,7.752083306312561,1000.0,0.0,nan,0,16,0,31004,0.868894397983935,2.0576570408307724,277.7729977694425,283.0291389465332,277.7729977694425,283.0291389465332,1.2311092006943634,1.2548540906782055,1.2311092006943634,1.2548540906782055,5417.063421194734,681.0575546458061,0.9138992428779602,0.8929511880874634,1.34439945512267,0.7966788784356884,0.8940432667732239,1.2536162054183844,119.32266152954102,391.59841712460656
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,20,2.0972978654620573,0.8664126469691594,0.5053317700823148,nan,1.0146754542986551,7.901697521209717,1000.0,0.0,nan,0,49,0,30683,0.8966016260957099,2.0709535759593996,278.259125773112,284.09083770751954,278.259125773112,284.09083770751954,1.2350251940725605,1.2595841361479176,1.2350251940725605,1.2595841361479176,5665.607607099978,657.5609003763332,0.9071709275245666,0.885439608991146,1.3663424060411857,0.7903255315723023,0.8869557474934777,1.2578707215845202,121.98410885620117,432.99258836353255
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,21,2.112494832848408,0.8677573112646738,0.4956207553545634,nan,1.1794789383808773,8.010288722515106,1000.0,0.0,nan,0,23,0,30787,0.9136312385108609,2.0838416055787103,286.2537485758464,285.9446179199219,286.2537485758464,285.9446179199219,1.2692670679317664,1.267547967114484,1.2692670679317664,1.267547967114484,6015.316150467702,640.7332050922917,0.8734970887502035,0.8750228291749954,1.3817153853380004,0.7879779026013167,0.8749364665094411,1.267645274707915,121.24793713378907,400.66086964814144
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,22,2.127940898285186,0.868937977552414,0.4871533195177714,nan,1.1877609710944326,8.075311267375946,1000.0,0.0,nan,0,117,0,31261,0.9417432518241327,2.0962333807553564,290.7323303222656,288.48609130859376,290.7323303222656,288.48609130859376,1.2889855059393411,1.278916614934428,1.2889855059393411,1.278916614934428,6312.973253628987,624.4809768517663,0.8525593704298923,0.8615225857496261,1.403539303396622,0.7803974283660883,0.8607449551967725,1.279790171688279,126.4422650756836,489.68537437860795
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,23,2.141656631489875,0.8700149800380071,0.47931793520847954,nan,1.2379504212966332,8.114318907260895,1000.0,0.0,nan,0,46,0,30628,0.9750279584755657,2.1081617938036152,278.59501178448016,291.319755859375,278.59501178448016,291.319755859375,1.2369841956392686,1.2914775904128901,1.2369841956392686,1.2914775904128901,6367.5160210199,613.2317799335677,0.8955419522065383,0.8468867886066437,1.4282814926067855,0.7694444409547381,0.8498563525822241,1.2881517024689604,123.77137265014649,410.8481285199445
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,24,2.154338080762718,0.8709006444613139,0.47218799610932666,nan,1.0591448068618774,8.180893776416779,1000.0,0.0,nan,0,67,0,30863,1.0031409740016235,2.1197616868834226,290.6624318440755,293.18349884033205,290.6624318440755,293.18349884033205,1.2894868321872124,1.2991039023092963,1.2894868321872124,1.2991039023092963,6786.566978902674,598.7554387237395,0.8452050705750783,0.8365925407409668,1.449789259154343,0.7602975754818232,0.8371934149154397,1.2984329439286861,125.99327249145507,443.099184856576
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,25,2.1681095878474657,0.872026646733284,0.46553185512622197,nan,0.9744939108689626,8.197378687858581,1000.0,0.0,nan,0,32,0,30826,1.0426719340254946,2.1309308974165266,269.3307228088379,295.7820463562012,269.3307228088379,295.7820463562012,1.1940704275531833,1.3109109400654717,1.1940704275531833,1.3109109400654717,6513.238819557839,592.2889155726943,0.9274420092503229,0.8224915620684624,1.4779755193819073,0.7447142149559008,0.8284321534183791,1.304297326149682,124.77675588989258,393.2332978984659
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,26,2.18130565730033,0.8728133108218511,0.45953842262427014,nan,1.1741468126957233,8.234514908790588,1000.0,0.0,nan,0,40,0,30854,1.0714455742391107,2.141855139446353,286.50955669696515,297.53572372436525,286.50955669696515,297.53572372436525,1.2695734095322277,1.3189764737731082,1.2695734095322277,1.3189764737731082,6909.83163764674,582.8407639885021,0.8561961834247296,0.8116872066259384,1.4996094003220075,0.7338179698970904,0.8144037169469914,1.315961263279533,126.46353796386718,412.7919281742161
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,27,2.1934348427304458,0.8736013116439184,0.4543322338660558,nan,1.2278105897061966,8.257948820590974,1000.0,0.0,nan,0,46,0,31322,1.09554424556898,2.1524922806252698,291.37881290211396,299.3517247009277,291.37881290211396,299.3517247009277,1.290601004643629,1.3272507255562749,1.290601004643629,1.3272507255562749,7409.7157962302335,573.2217216087093,0.8337581929038552,0.800639950633049,1.518323459591496,0.725269279480055,0.8032344673086421,1.3243795492635795,129.64756951904297,481.2190257153117
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,28,2.2056014406390183,0.8742783105373383,0.4494000568985939,nan,1.2138831159647774,8.212473151683808,1000.0,0.0,nan,0,97,0,31141,1.120786478319927,2.1627112793844208,276.51591401941636,302.62562820434573,276.51591401941636,302.62562820434573,1.226063669868793,1.3416344751849756,1.226063669868793,1.3416344751849756,7188.983335071998,566.5917755061165,0.8887481058345121,0.7839996498823166,1.5375563987457246,0.7161693925173258,0.7922057501182028,1.3325805411279477,130.45179235839845,471.06214359489456
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,29,2.2187195945260356,0.8751149761676789,0.4445683594544729,nan,1.0929862037301064,8.166307725906371,1000.0,0.0,nan,0,51,0,31367,1.1398625821840769,2.1725856666206678,289.86243534088135,305.66471267700194,289.86243534088135,305.66471267700194,1.2861492323175268,1.3548040296841362,1.2861492323175268,1.3548040296841362,7792.1612839639765,563.4310705423825,0.8307867273688316,0.7683739852905274,1.5529518159587132,0.7096923945491628,0.7729971513704017,1.349718489138461,131.541483001709,474.7215893038003
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,30,2.2306316036060623,0.8755673104524613,0.4406377868851026,nan,1.1683509160171857,8.142670419216156,1000.0,0.0,nan,0,161,0,31343,1.1770751189598985,2.1821742686977434,287.2332826094194,307.7188296508789,287.2332826094194,307.7188296508789,1.2731116243517218,1.3645158143148093,1.2731116243517218,1.3645158143148093,7741.795199795404,559.6194732783719,0.8391616669568148,0.7558182385563851,1.5791147788550366,0.6923115572896942,0.7640774972266979,1.355457741435584,135.72579629516602,564.4867781023465
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,31,2.242336480739022,0.8760833118359248,0.43685010413328806,nan,1.432165950536728,8.077923080921174,1000.0,0.0,nan,0,31,0,30857,1.1902401890092242,2.1914461079544,288.1240628560384,310.7409698486328,288.1240628560384,310.7409698486328,1.279045178618072,1.3773578267009041,1.279045178618072,1.3773578267009041,7948.19443213852,554.5106994205106,0.8302473823229471,0.7403354078531266,1.5907225565872944,0.6882761397367939,0.7454247648985881,1.371792959828291,131.21136544799805,412.5609461395287
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,32,2.251793231715485,0.87667664428552,0.4332093650102615,nan,1.3370297872103178,8.051575379371643,1000.0,0.0,nan,0,35,0,30821,1.216177393873267,2.200533514653087,268.7552795410156,312.47440673828123,268.7552795410156,312.47440673828123,1.1917711814086003,1.3853934934333676,1.1917711814086003,1.3853934934333676,7625.971570497926,552.5456159493293,0.9067892248813922,0.7291796290874482,1.6099198421851952,0.6766678543424812,0.7400196513659517,1.3735761692252832,131.9773999633789,419.29350721267787
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,33,2.2608010323621808,0.8771719779570898,0.4299479510386785,nan,1.313998634616534,8.03606107711792,1000.0,0.0,nan,0,51,0,30759,1.235315089405654,2.209468308806635,288.88223520914715,313.93607498168944,288.88223520914715,313.93607498168944,1.2813152969304944,1.3916039776895144,1.2813152969304944,1.3916039776895144,7873.119108413391,548.600989402816,0.8211191346247991,0.7196474549174309,1.6249763771660464,0.6682762890658989,0.7253911349008668,1.3853612221748528,132.50760363769533,408.3952543630478
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,34,2.2693101457573017,0.8774253114064534,0.4274308199683825,nan,1.4302580434343088,7.98380987405777,1000.0,0.0,nan,0,223,0,32133,1.250546443251823,2.2182061680016734,294.3501553742782,315.9408880615234,294.3501553742782,315.9408880615234,1.3040515882044017,1.4006446571600049,1.3040515882044017,1.4006446571600049,8284.868589654521,543.5071871459752,0.79659568745157,0.7074577140808106,1.6376103331517629,0.6633323001591219,0.7166513167154629,1.3906821433215346,139.91646237182619,598.506829982498
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,35,2.277703089714491,0.8778996431827545,0.4244174293677012,nan,1.332398513952891,7.902592093944549,1000.0,0.0,nan,0,48,0,30726,1.2648224583349528,2.226740437392388,289.6811701456706,318.3926542663574,289.6811701456706,318.3926542663574,1.285131443804004,1.4116818333874994,1.285131443804004,1.4116818333874994,8557.124004525218,542.0659628492525,0.8104923913876215,0.6933583410084248,1.6495896499579268,0.6580368700770272,0.6999885702751717,1.4045186037884334,134.30940979003907,422.1973612483062
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,36,2.287061445445521,0.8783263127009074,0.42157645722230275,nan,1.0612186590830486,7.790055749416351,1000.0,0.0,nan,0,19,0,30911,1.2839870193953826,2.2349853147280667,286.17536544799805,321.5325798034668,286.17536544799805,321.5325798034668,1.2699907672135218,1.4249084088369306,1.2699907672135218,1.4249084088369306,9087.202853450724,541.9143676631254,0.8209747076034546,0.6771533331274986,1.6643863375284564,0.6484440533167954,0.6852941656450056,1.4161394857261715,135.48124069213867,434.8586155480676
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,37,2.296696604677366,0.8787066437800726,0.4191164216399193,nan,1.39061946218664,7.678877742290497,1000.0,0.0,nan,0,26,0,30242,1.3028637741204536,2.2430029633588053,286.1177950772372,324.37779327392576,286.1177950772372,324.37779327392576,1.2688567437034413,1.4372807607767044,1.2688567437034413,1.4372807607767044,8713.915283253229,541.7748194479236,0.8184882808815349,0.6616581651568413,1.6789194498157944,0.6382203481839002,0.6698341427538632,1.4285003617823635,136.04570880126954,408.4160640107405
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,38,2.306884667430917,0.8789376441637675,0.41731443683306374,nan,1.3807359524071217,7.643264031410217,1000.0,0.0,nan,0,221,0,31181,1.3117266169623698,2.2509319021539773,304.6137574513753,325.1950378417969,304.6137574513753,325.1950378417969,1.3492646717902688,1.4420686790178985,1.3492646717902688,1.4420686790178985,9413.774709090418,539.8816022270668,0.7398406267166138,0.6531653864681721,1.687408731039013,0.6363837248090678,0.6624520193519337,1.4321253925292239,144.69947549438476,667.8138269271668
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,39,2.3164519106760113,0.879253977338473,0.4150111268957456,nan,1.3320660224327674,7.488507947921753,1000.0,0.0,nan,0,78,0,30580,1.3257493193849288,2.258603698654625,275.79294644869293,328.61536712646483,275.79294644869293,328.61536712646483,1.2237778458104787,1.4571661983848252,1.2237778458104787,1.4571661983848252,8732.50622890953,540.4852648470055,0.853606288249676,0.6349759700894356,1.6988910710928071,0.62993848372092,0.6483196045311403,1.442921838838034,138.61676345825197,443.23926789045
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,40,2.3254074338062924,0.8795223114887873,0.41318695882956186,nan,1.515070370833079,7.357032699584961,1000.0,0.0,nan,0,294,0,30772,1.3392880248215677,2.2660970682164856,285.11204427083334,331.4812387084961,285.11204427083334,331.4812387084961,1.2653268930789978,1.469520910702946,1.2653268930789978,1.469520910702946,9221.276022087719,542.7524151010857,0.811123259862264,0.619266499876976,1.7100116421795346,0.6232456794012239,0.6326518552247868,1.4552748164501124,141.14585681152343,493.7392467030659
