algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_local_norm_honest,balance_local_norm_attacker,trust_honest,trust_attacker,sigma_dp_honest,sigma_dp_attacker,eps_n_honest,eps_n_attacker,sigma_n_honest,sigma_n_attacker,nsr_honest,nsr_attacker,balance_kept_honest,balance_kept_attacker,n_dp_norm_honest,n_dp_norm_attacker,balance_threshold_honest,balance_threshold_attacker,noise_norm_honest,noise_norm_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,42,0.7061989158579762,0.8791929769515991,0.4117636223634084,nan,2.847439638205937,17.40518546104431,1000.0,0.0,nan,0,663,0,30653,6.353838341576712,337.5862213134766,0.8093016913958958,0.5781499560177327,2.347033611082481,2.8026661489573415,0.34059964578452245,0.677234369603252,2.347033611082481,2.8026661489573415,17596.555608053506,829.6122403493772,6.357142857142857,152.82,528.5294233049665,632.4021325683593,9.540440013681643,506.89377361266844,528.5294233049665,632.4021325683593,0.47525353531201425,0.20004605771116762,0.5932720321639676,2.7728584128346876,267.7596768798828,824.5484531652492
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,43,0.7138305038139101,0.8792123101154963,0.4107865431904793,nan,3.6380135085847645,17.041497559547423,1000.0,0.0,nan,0,517,0,30707,7.2778218322330055,346.2889485168457,0.8265800674756368,0.5625918143987656,2.2899610141101565,2.805141292690032,0.34757168354170226,0.6839403167714795,2.2899610141101565,2.805141292690032,16255.527558997697,822.4276116542874,12.666666666666666,152.395,515.8423004150391,632.8957369995118,10.855213438177062,516.506247897375,515.8423004150391,632.8957369995118,0.4821191368336131,0.19880122894246138,0.5843890096069476,2.7626034715228864,271.7286176147461,914.1700367856319
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,44,0.7211757801716598,0.879378979007403,0.4094826078414917,nan,3.236289838949839,16.567693061828614,1000.0,0.0,nan,0,616,0,30696,7.193835443920559,354.80955078125,0.7921238078011407,0.5437801876664161,2.3337487798058576,2.813575788737055,0.35428708202377657,0.6906206798127732,2.3337487798058576,2.813575788737055,17773.88183344898,827.7052313448297,9.61111111111111,152.615,526.0111880832249,634.793655090332,10.65864874688461,525.6987601812905,526.0111880832249,634.793655090332,0.4888205211393753,0.19755210541772875,0.5642856241913017,2.773957044880351,272.8538648071289,970.9418385420954
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,45,0.7292830463299024,0.8792433100938797,0.40888369182745615,nan,3.8370572669165477,16.250693483352663,1000.0,0.0,nan,0,781,0,31005,7.181115445636568,363.09313583374023,0.7625076486950829,0.5304310837388039,2.3671798818259098,2.8111155352693173,0.3562191257569717,0.6973167977244459,2.3671798818259098,2.8111155352693173,17734.37369172277,824.0839699020352,13.19047619047619,153.64,534.6201636904761,634.0130197143554,10.569106233837747,534.3974699273059,534.6201636904761,634.0130197143554,0.49265819454396137,0.19968146849655147,0.5524836080106674,2.768931604399129,276.0592547607422,1074.4772830131703
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,46,0.7373467843892486,0.8795689783493678,0.4074102225899696,nan,3.849478071386164,16.015649881362915,1000.0,0.0,nan,0,509,0,30469,7.125198017467152,371.21783050537107,0.806069249456579,0.5200582386553287,2.261126870057613,2.8027890907188144,0.35962243680841993,0.7040623933957706,2.261126870057613,2.8027890907188144,17935.886357003903,825.4037578635997,4.454545454545454,152.1,509.18736405806106,632.4231509399414,10.417127899857398,542.7250736894854,509.18736405806106,632.4231509399414,0.49739841944336016,0.20061088622601372,0.5349687652847778,2.774550775897615,264.1713823852539,724.7510029995258
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,47,0.7454761978265082,0.8793236434459686,0.4073769023021062,nan,4.299489897840163,15.699014310836793,1000.0,0.0,nan,0,690,0,31066,8.635314212125891,379.2256886291504,0.7912256752743441,0.5072892700135708,2.2664600843862748,2.7988427763943333,0.36443216837339215,0.7108213649368227,2.2664600843862748,2.7988427763943333,16144.38390031258,821.0839914393914,17.705882352941178,153.825,511.1655075970818,631.1756692504882,12.541050199927945,550.7487372633298,511.1655075970818,631.1756692504882,0.5029878469987644,0.20077479805624657,0.5295331358634932,2.7571353765596003,269.84989495849607,877.3426491863843
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,48,0.7536662919087365,0.8796333106358846,0.40591599941253664,nan,3.7287290313027124,15.062449324131013,1000.0,0.0,nan,0,285,0,30311,7.564539389176802,387.0744087219238,0.6741941598328677,0.4844660955667496,2.4611599039650254,2.813361629347231,0.36548765841612474,0.7174894677103686,2.4611599039650254,2.813361629347231,19031.809511261854,824.0001857168667,8.636363636363637,151.08,555.0728565562855,634.5396252441407,10.91296980443236,558.4122333336871,555.0728565562855,634.5396252441407,0.5062883821338222,0.203195593267925,0.4943571320924714,2.7950004019576378,266.0274529418945,748.2998835345074
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,49,0.7617987363546874,0.879604978164037,0.4054221937060356,nan,4.462748050689697,14.835330858230591,1000.0,0.0,nan,0,204,0,30484,8.8669264533303,394.60584930419924,0.7563771659677679,0.4750778589397669,2.285628517615713,2.802622658069131,0.36600799851067073,0.724234957157044,2.285628517615713,2.802622658069131,16662.35160993511,828.200935483104,20.272727272727273,151.305,516.0894081809304,632.2933041381835,12.706860864732322,565.4948927240422,516.0894081809304,632.2933041381835,0.5092987819692201,0.2059366122930378,0.4897427517232172,2.775670356908052,264.2712886352539,697.8521096118141
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,50,0.5961111090291606,0.8777033124367396,0.4102930697798729,0.14764022944474073,4.123038794313159,7.712821164131165,1000.0,1.0,0.04687227455084598,29,0,30382,605,8.215037141527448,402.24823699951173,0.7957011759281158,0.0,2.191332480766406,0.0,0.37220042423371286,0.0,2.191332480766406,0.0,17019.798062732265,0.0,41.142857142857146,152.055,494.28320966448103,0.0,11.694439275463635,572.6167149596663,494.28320966448103,0.0,0.37220042423371286,0.13720731484809398,0.7957011759281158,2.191332480766406,23.06654978434245,794.2572429275057
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,51,0.6283229535578421,0.8781199767192205,0.41589682827393215,0.8595310406824846,4.085444537076083,21.703876152038575,1000.0,0.992686977592638,0.8602484472049691,394,3,29990,527,8.266939423301004,403.08093856811524,0.8034598610617898,0.0,2.1555511899114284,0.0,0.37651477635955694,0.0,2.1555511899114284,0.0,17275.939026899883,0.0,12.090909090909092,151.92,486.30628828568894,0.0,11.690129726075584,569.9894750272688,486.3062549937855,0.0,0.37651477635955694,0.13676193477882478,0.8034598610617898,2.1555511899114284,17.83123057047526,633.4510976529957
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,52,0.6685345970836767,0.879409311413765,0.4051214641332626,1.0,4.212609061828027,88.40145526885986,1000.0,1.0,1.0,500,0,29900,580,8.197151330801157,415.80385879516604,0.8236324145243719,0.0,2.0981241045940346,0.0,0.38235515405147746,0.0,2.0981241045940346,0.0,16156.274956100282,0.0,6.153846153846154,152.0,473.5319119966947,0.0,11.514424370147553,584.0738924658253,473.53185096153845,0.0,0.38235515405147746,0.13608516925777686,0.8236324145243719,2.0981241045940346,20.51971618652344,700.1052480976789
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,53,0.7149823327038373,0.8796353089809418,0.40373557100693386,1.0,3.077157442768415,361.66112243652344,1000.0,1.0,1.0,457,0,29898,551,7.050997813542684,585.4612533569336,0.7618134890993437,0.0,2.1864082011144874,0.0,0.3868589151600108,0.0,2.1864082011144874,0.0,18915.3992567017,0.0,8.0,151.765,492.4157206217448,0.0,9.838628499374664,816.9249125980131,492.41573333740234,0.0,0.3868589151600108,0.13592502149926183,0.7618134890993437,2.1864082011144874,19.69662882486979,756.615970268068
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,54,0.7149823327038373,0.879578977227211,0.4034769257903099,0.9986824769433466,4.260562356780557,1721.0946865844726,1000.0,0.9974025974025974,1.0,4052,1,26476,765,8.491902744068819,2017.8825988769531,0.7627049859832314,0.0,2.1630945212679684,0.0,0.3921922887363458,0.0,2.1630945212679684,0.0,18369.689993572418,0.0,8.058823529411764,135.52,487.95325604607075,0.0,11.770467086926416,2796.949215174647,487.95325604607075,0.0,0.3921922887363458,0.13650929222569555,0.7627049859832314,2.1630945212679684,27.650684509277344,1040.9490996357704
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,55,0.7149823327038373,0.879757977326711,0.4028353906671206,0.998980632008155,3.9782280188340406,9547.570834960938,1000.0,0.9979797979797981,1.0,1614,1,28700,497,7.948682674994836,10830.317971191405,0.7664273289533762,0.0,2.1351285559527002,0.0,0.3949866459475638,0.0,2.1351285559527002,0.0,17514.809713100265,0.0,6.384615384615385,145.57,481.10031362680286,0.0,10.944314097571866,14911.955414470369,481.10031362680286,0.0,0.3949866459475638,0.13756141671335706,0.7664273289533762,2.1351285559527002,20.847680257161457,758.9750875676782
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,56,0.7477834278189478,0.8800376449028651,0.40158008933067324,1.0,3.011403053998947,49534.41877929687,1000.0,1.0,1.0,1563,0,28645,358,6.845498275756836,57032.56537109375,0.7853076994419098,0.0,2.08152975559845,0.0,0.3990089822083948,0.0,2.08152975559845,0.0,19126.616986857534,0.0,5.0,144.765,469.95924682617186,0.0,9.362744195239642,78004.74105134395,469.9591979980469,0.0,0.3990089822083948,0.13738485470383852,0.7853076994419098,2.08152975559845,15.665308227539063,637.5538995619179
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,57,0.7521485982225424,0.8801133118073146,0.4009824083248774,1.0,3.142003279924393,329231.65203125,1000.0,1.0,1.0,816,0,29540,700,6.862568616867065,371726.307421875,0.8333971858024597,0.0,1.979230704861535,0.0,0.41355426199987483,0.0,1.979230704861535,0.0,17985.360508509446,0.0,12.2,149.98,446.4851303100586,0.0,9.323725862768564,505040.3689752908,446.4851440429687,0.0,0.41355426199987483,0.13731497661323258,0.8333971858024597,1.979230704861535,29.765675354003907,1199.02403390063
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,58,0.7521485982225424,0.8801259779930115,0.40065833379824956,1.0,3.514440380036831,1888763.00046875,1000.0,1.0,1.0,921,0,29764,1091,7.0598535140355425,2183222.2734375,0.7727836271127065,0.0,2.061349327805739,0.0,0.42611144227990766,0.0,2.061349327805739,0.0,18952.097303100734,0.0,12.75,152.745,465.00403086344403,0.0,9.528031611510869,2946493.265747156,465.0040232340495,0.0,0.42611144227990766,0.13750179272605867,0.7727836271127065,2.061349327805739,37.20032246907552,1516.1677842480588
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,59,0.7521485982225424,0.8803423092762629,0.3998481066028277,1.0,3.072397780418396,13554950.985,1000.0,1.0,1.0,563,0,29780,559,6.790022659301758,15297026.5075,0.735663910706838,0.0,2.1025679741091716,0.0,0.4324798291397654,0.0,2.1025679741091716,0.0,19036.144160252672,0.0,7.733333333333333,151.115,474.4729370117187,0.0,9.102976603132378,20507807.02543159,474.47290852864586,0.0,0.4324798291397654,0.13702004083490213,0.735663910706838,2.1025679741091716,23.723646850585936,951.8072080126337
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,60,0.7521485982225424,0.8801933109760285,0.4000083600481351,1.0,4.753122876087825,75447531.125,1000.0,1.0,1.0,587,0,29780,537,8.703424771626791,88059321.085,0.740922341744105,0.0,2.0729894087905594,0.0,0.43495739013820944,0.0,2.0729894087905594,0.0,16845.296381128454,0.0,5.833333333333333,151.235,466.88306935628253,0.0,11.590631169790285,117271434.92820652,466.88306935628253,0.0,0.43495739013820944,0.13755857052253873,0.740922341744105,2.0729894087905594,18.675322774251303,673.8118552451381
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,61,0.7563956136688174,0.8800499778985977,0.4003787765900294,1.0,4.222547005861998,558711031.9,1000.0,1.0,1.0,492,0,29780,530,8.415803134441376,631508518.4,0.7565861754119396,0.0,2.026829946627511,0.0,0.4408268208971118,0.0,2.026829946627511,0.0,18344.25948788591,0.0,9.875,150.76,456.84970474243164,0.0,11.133127366497181,835412218.6630511,456.84972190856934,0.0,0.4408268208971118,0.13660369877042397,0.7565861754119396,2.026829946627511,24.36531758626302,978.3605060205819
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,62,0.7586785082935139,0.8800149780511856,0.3999547241131465,1.0,3.6908361725509167,3071075531.28,1000.0,1.0,1.0,712,0,29780,720,7.522685080766678,3592861076.88,0.8112915270030499,0.0,1.918377332911106,0.0,0.4499718257849592,0.0,1.918377332911106,0.0,17645.51060000927,0.0,8.0,151.86,432.70433807373047,0.0,9.885512617575838,4721355889.202608,432.7043342590332,0.0,0.4499718257849592,0.13607018547256614,0.8112915270030499,1.918377332911106,23.077564697265625,941.0938986671612
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,63,0.7661651607844447,0.879965310494105,0.4001733739177386,1.0,3.9010351143385233,22638646108.16,1000.0,0.8666666666666667,1.0,761,2,29780,827,7.850373820254677,25616638003.52,0.7143716655279461,0.0,2.0541453302459063,0.0,0.4554609152699504,0.0,2.0541453302459063,0.0,18906.845698712656,0.0,9.789473684210526,152.105,463.384621068051,0.0,10.247580869203498,33438989728.219936,463.3846017937911,0.0,0.4554609152699504,0.1373128092525133,0.7143716655279461,2.0541453302459063,29.34769266764323,1197.4335609184682
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,64,0.7703202044806904,0.8794819792111714,0.40154978702465693,0.9971715566611868,4.9801636934280396,123356148334.08,1000.0,0.8774117130383116,1.0,1128,8,29780,1154,10.427337858412,144635827521.28,0.735418458779653,0.0,2.0004127988105136,0.0,0.4637016477166016,0.0,2.0004127988105136,0.0,17869.59960670118,0.0,8.11111111111111,153.94,451.584728664822,0.0,13.521010984424443,187547640558.98462,451.5847456190321,0.0,0.4637016477166016,0.13609898875493134,0.735418458779653,2.0004127988105136,27.095083719889324,1072.1759764020712
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,65,0.7703202044806904,0.8794899779558182,0.4012935161590576,1.0,3.7235937934172783,922700568442.88,1000.0,1.0,1.0,854,0,29780,914,8.128503699051706,1043122045209.6,0.7557786514884547,0.0,1.9486215010390453,0.0,0.4685313577435354,0.0,1.9486215010390453,0.0,17975.56852743488,0.0,9.473684210526315,152.57,439.03408974095396,0.0,10.470104862196676,1343617177499.4353,439.0341058028372,0.0,0.4685313577435354,0.13888749265704228,0.7557786514884547,1.9486215010390453,27.805492350260415,1138.452673404209
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,66,0.7703202044806904,0.8793336433172226,0.4016487818956375,1.0,4.349795788526535,5320763120087.04,1000.0,1.0,1.0,674,0,29780,692,8.633961528539658,6201261610536.96,0.7672039903700352,0.0,1.911516788199867,0.0,0.47321922561527,0.0,1.911516788199867,0.0,17087.262530001404,0.0,8.625,151.67,431.2529697418213,0.0,11.047276811647524,7934602600045.655,431.2529773712158,0.0,0.47321922561527,0.1426807380909324,0.7672039903700352,1.911516788199867,23.000158386230467,911.3206682667416
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,67,0.8153514952642072,0.8791653134425481,0.40239596118529636,0.9933115453313625,3.870528647303581,38774316024463.36,1000.0,0.7403003671212994,1.0,674,11,29780,765,8.508729314804077,43983925373009.92,0.7637086197733879,0.0,1.8978627117165636,0.0,0.4879462076313746,0.0,1.8978627117165636,0.0,17705.019422063422,0.0,10.55,151.67,428.02147216796874,0.0,10.814701537683137,55904120082562.96,428.0214279174805,0.0,0.4879462076313746,0.14023387816231397,0.7637086197733879,1.8978627117165636,28.534764811197917,1180.3346281375616
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,68,0.8427867389642941,0.878699643611908,0.4036759991447131,0.9847719152576488,4.629641402335394,241474901014609.9,1000.0,0.9155888060553375,1.0,918,7,29780,1011,9.902534780048189,277815946820648.97,0.7539663797333127,0.0,1.8937854152577485,0.0,0.5001887374208529,0.0,1.8937854152577485,0.0,17556.04439902043,0.0,10.142857142857142,152.89,427.18961007254467,0.0,12.502616511415892,350761327377795.06,427.1895751953125,0.0,0.5001887374208529,0.14276821616560403,0.7539663797333127,1.8937854152577485,29.903272705078123,1228.9231079314302
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,69,0.8776362916920085,0.8791939775149028,0.4022173916300138,1.0,2.679326057434082,1641240411211038.8,1000.0,1.0,1.0,437,0,29780,345,6.987512323591444,1864316330910679.0,0.7698264916737875,0.0,1.8510767777263801,0.0,0.5049085851374109,0.0,1.8510767777263801,0.0,17989.581168351633,0.0,3.111111111111111,150.485,417.9055582682292,0.0,8.76358542267033,2338184845220795.5,417.9055820041233,0.0,0.5049085851374109,0.14244827257640713,0.7698264916737875,1.8510767777263801,12.537166748046875,539.6874350505491
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,70,0.8776362916920085,0.8791703116893769,0.4022419423858325,1.0,4.882766634225845,9406836106361570.0,1000.0,1.0,1.0,267,0,29780,185,9.172049403190613,1.0922175818639606e+16,0.7192515581846237,0.0,1.908002562177789,0.0,0.5081821832694504,0.0,1.908002562177789,0.0,18096.179760156643,0.0,4.75,149.635,431.3602752685547,0.0,11.426949976683664,1.3607335855901844e+16,431.36020278930664,0.0,0.5081821832694504,0.1423210397547039,0.7192515581846237,1.908002562177789,11.502940673828125,482.56479360417717
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,71,0.8776362916920085,0.8791629789272944,0.4022401041785876,0.9583333333333333,4.357884383201599,6.733880663107174e+16,1000.0,0.9375,1.0,401,1,29780,338,8.701499319076538,7.633204572583886e+16,0.759615820646286,0.0,1.8294830532049033,0.0,0.5128935512474141,0.0,1.8294830532049033,0.0,16995.20252649081,0.0,5.7,150.305,412.14927978515624,0.0,10.76868652491401,9.446600431547202e+16,412.14927978515624,0.0,0.5128935512474141,0.1444770923305694,0.759615820646286,1.8294830532049033,13.738309326171875,566.506750883027
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,72,0.8776362916920085,0.8790283107757568,0.40274891753991443,1.0,4.6139703353246055,3.898131426384753e+17,1000.0,0.8888888888888888,1.0,661,1,29780,648,9.433947308858235,4.521571399160876e+17,0.74490753809611,0.0,1.83275726181022,0.0,0.5225208448591241,0.0,1.83275726181022,0.0,18275.323218816826,0.0,7.133333333333334,151.605,413.8448893229167,0.0,11.597564434234066,5.558565670227887e+17,413.84496053059894,0.0,0.5225208448591241,0.14804942512808134,0.74490753809611,1.83275726181022,20.692244466145834,913.7661609408412
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,73,0.8872707839312286,0.8784749772151311,0.4046511463324229,0.9890661972551578,4.8841048121452335,2.7701275172147507e+18,1000.0,0.7340498384453877,1.0,738,17,29780,807,10.27465181350708,3.1398634008333204e+18,0.7233272105455398,0.0,1.8457202839249216,0.0,0.532329158966132,0.0,1.8457202839249216,0.0,17480.820034214536,0.0,9.45,151.99,416.08933715820314,0.0,12.547152159569501,3.8343239815414973e+18,416.0892608642578,0.0,0.532329158966132,0.1522553929118058,0.7233272105455398,1.8457202839249216,27.739289143880207,1165.3880022809694
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,74,0.9547132483555867,0.8784266446034114,0.40489158501227696,0.9922029757283705,4.273729002475738,1.5794274828754407e+19,1000.0,0.8537625690464555,1.0,766,7,29780,767,8.87233664194743,inf,0.7410063068072001,0.0,1.8020502317265135,0.0,0.5416049197636839,0.0,1.8020502317265135,0.0,17788.53657168334,0.0,8.066666666666666,152.13,406.4148234049479,0.0,10.762688393265886,inf,406.4147989908854,0.0,0.5416049197636839,0.1532932798602579,0.7410063068072001,1.8020502317265135,20.320741170247395,889.426828584167
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,75,0.9547132483555867,0.8782826427618663,0.4054721411069234,1.0,4.595523136002677,nan,1000.0,1.0,1.0,30444,541,0,107,9.934381314686366,nan,0.6750857127564294,0.0,1.8775355836276917,0.0,0.5477189288746427,0.0,1.8775355836276917,0.0,17650.37503043549,0.0,7.428571428571429,0.015,423.8575352260045,0.0,11.970940820082017,nan,423.8576093401228,0.0,0.5477189288746427,0.15449539455846473,0.6750857127564294,1.8775355836276917,19.780018310546875,823.6841680869896
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,76,0.9739763350447208,0.877646644115448,0.40744783232609433,0.9923076923076923,5.4714785404503345,nan,1000.0,0.8214285714285715,1.0,30489,591,0,120,11.442354202270508,nan,0.7679333798587322,0.0,1.7285885822389253,0.0,0.5594511960418973,0.0,1.7285885822389253,0.0,15490.134653332838,0.0,7.1875,0.025,389.5841121673584,0.0,13.696435259214013,nan,389.584171295166,0.0,0.5594511960418973,0.15757699423322752,0.7679333798587322,1.7285885822389253,20.77781931559245,826.140514844418
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,77,0.9739763350447208,0.8773306449254353,0.40860280474027,0.9946959946959947,5.1046205688925355,nan,1000.0,0.5772807017543861,1.0,30241,350,0,177,10.878644634695615,nan,0.7152832956875071,0.0,1.784521869523248,0.0,0.5690896802878079,0.0,1.784521869523248,0.0,17401.57908049577,0.0,10.352941176470589,0.005,402.41273767807905,0.0,12.935155538784505,nan,402.4127628102022,0.0,0.5690896802878079,0.16072829447182138,0.7152832956875071,1.784521869523248,22.80338846842448,986.0894812280937
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,78,0.9739763350447208,0.8771606425444285,0.4098867087562879,0.9943488943488945,5.651337060061368,nan,1000.0,0.8902290790088827,1.0,30513,614,0,47,12.708863301710648,nan,0.7520886605436151,0.0,1.7161501787482805,0.0,0.5750350331808962,0.0,1.7161501787482805,0.0,16045.488132034227,0.0,3.909090909090909,0.02,386.4039473100142,0.0,15.010953406451806,nan,386.40401944247157,0.0,0.5750350331808962,0.16350445475947542,0.7520886605436151,1.7161501787482805,14.16814473470052,588.334564841255
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,79,1.0363025211554682,0.877127645611763,0.41009299288193385,0.9851094405268698,4.379498437047005,nan,1000.0,0.9036155202821868,1.0,30375,474,0,149,9.424605697393417,nan,0.762279100716114,0.0,1.6851995644565658,0.0,0.5880805174039933,0.0,1.6851995644565658,0.0,17498.495211631962,0.0,8.9375,0.03,380.23458099365234,0.0,11.057818605497111,nan,380.2345886230469,0.0,0.5880805174039933,0.16520011278968313,0.762279100716114,1.6851995644565658,20.279177652994793,933.2530779537046
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,80,1.0363025211554682,0.8769756430387496,0.4110774612426758,0.9664679621638385,4.425245255231857,nan,1000.0,0.6705038045854372,1.0,30373,489,0,136,10.02607536315918,nan,0.7170273717492819,0.0,1.7294302861279331,0.0,0.595114842775487,0.0,1.7294302861279331,0.0,17677.054157455103,0.0,8.375,0.01,390.05649757385254,0.0,11.685355792101852,nan,390.05660247802734,0.0,0.595114842775487,0.16692707682851696,0.7170273717492819,1.7294302861279331,20.803013203938804,942.7762217309388
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,81,1.0363025211554682,0.8770383117596309,0.41087641060352326,0.9926790125604602,4.365253337791988,nan,1000.0,0.9098068410322884,1.0,30529,636,0,79,8.560162510190692,nan,0.7259889777217593,0.0,1.7002622391522313,0.0,0.6038291527537685,0.0,1.7002622391522313,0.0,19187.9912050551,0.0,5.642857142857143,0.0,383.7623182024275,0.0,9.91054843814467,nan,383.76230076381137,0.0,0.6038291527537685,0.16937038750437777,0.7259889777217593,1.7002622391522313,17.90890818277995,895.439589569238
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,82,1.0363025211554682,0.8772769769032797,0.4102880079547564,1.0,4.31772391796112,nan,1000.0,1.0,1.0,30012,112,0,12,8.563175487518311,nan,0.724199116230011,0.0,1.685709282177097,0.0,0.6069163644203063,0.0,1.685709282177097,0.0,18245.196210346367,0.0,2.4,0.0,380.5165588378906,0.0,9.848162964816028,nan,380.51679077148435,0.0,0.6069163644203063,0.16987000648088038,0.724199116230011,1.685709282177097,6.341942647298177,304.08660350577276
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,83,1.0363025211554682,0.876743977467219,0.4124163271983465,0.9936930069930069,5.755201768875122,nan,1000.0,0.7597011337814785,1.0,30394,512,0,96,11.283205127716064,nan,0.7703459739685059,0.0,1.6085692814203076,0.0,0.6172893161410103,0.0,1.6085692814203076,0.0,16300.94371285803,0.0,6.4,0.0,362.56446329752606,0.0,12.890138076433683,nan,362.5645304361979,0.0,0.6172893161410103,0.17500986969754492,0.7703459739685059,1.6085692814203076,18.128223164876303,815.0471856429016
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,84,1.0363025211554682,0.8766799785693487,0.4128885516524315,0.9701101809525868,4.825372048786709,nan,1000.0,0.9531544385196029,1.0,30661,768,0,79,9.954176834651403,nan,0.7396848223039082,0.0,1.6322739751463804,0.0,0.6260345762908139,0.0,1.6322739751463804,0.0,17826.44548478144,0.0,5.642857142857143,0.0,368.233152117048,0.0,11.296271995207395,nan,368.2331085205078,0.0,0.6260345762908139,0.17816177906897326,0.7396848223039082,1.6322739751463804,17.18421376546224,831.9007892898006
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,85,1.0363025211554682,0.8765146434307098,0.41371144900719325,0.9857949771866558,5.796006679534912,nan,1000.0,0.5401430927746717,1.0,30150,266,0,82,11.274166345596313,nan,0.7849064568678538,0.0,1.5580473721474901,0.0,0.6353292900081751,0.0,1.5580473721474901,0.0,16179.68016530639,0.0,6.833333333333333,0.0,351.52733103434247,0.0,12.709220981889557,nan,351.52742258707684,0.0,0.6353292900081751,0.1816852472142846,0.7849064568678538,1.5580473721474901,14.061093241373698,647.1872066122557
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,86,1.0566408546352513,0.8761529781421026,0.41540961732467013,0.9957142857142858,5.95518678968603,nan,1000.0,0.991635101010101,1.0,30299,401,0,54,13.548862023787065,nan,0.7389669662172144,0.0,1.6008640933409746,0.0,0.6407058897059934,0.0,1.6008640933409746,0.0,14665.273138696393,0.0,4.909090909090909,0.0,361.1989857066761,0.0,15.171971431876772,nan,361.1990051269531,0.0,0.6407058897059934,0.18418197032378297,0.7389669662172144,1.6008640933409746,13.243962809244792,537.7266817522012
