algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_local_norm_honest,balance_local_norm_attacker,balance_kept_honest,balance_kept_attacker,balance_threshold_honest,balance_threshold_attacker
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,98,0.0,0.8870589751005172,0.3787528876960278,1.0,0.01670935856644064,nan,,1.0,1.0,50077,177,0,18,6.463799476623535,nan,3.6,0.0,6.681646770759241,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,99,0.0,0.8870204779505729,0.3788864453136921,1.0,0.016498999944888057,nan,,1.0,1.0,50356,456,0,32,6.478636562824249,nan,4.0,0.0,6.6524858386888805,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,100,0.0,0.8870659780502319,0.3789122349023819,1.0,0.016289700176566838,nan,,1.0,1.0,50173,273,0,52,6.505478203296661,nan,6.5,0.0,6.6356622186133905,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,101,0.0,0.8870784768462181,0.37900868609547617,1.0,0.016223183311522008,nan,,1.0,1.0,50275,375,0,58,6.516465610928005,nan,6.444444444444445,0.0,6.60270441732428,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,102,0.0,0.8870469769835472,0.3791044521331787,1.0,0.016027104184031485,nan,,1.0,1.0,50354,454,0,70,6.5110602378845215,nan,7.0,0.0,6.553392272734446,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,103,0.0,0.8870534792542457,0.3793066671490669,1.0,0.015908023915253578,nan,,1.0,1.0,50599,699,0,90,6.517937143643697,nan,7.5,0.0,6.5167239244931965,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,104,0.0,0.8870614773035049,0.3793978384137154,1.0,0.015654590912163258,nan,,1.0,1.0,50491,591,0,48,6.526903470357259,nan,5.333333333333333,0.0,6.482328685289129,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,105,0.0,0.8870014786720276,0.37963381707668303,1.0,0.015521336370147765,nan,,1.0,1.0,50079,179,0,10,6.509636282920837,nan,2.5,0.0,6.422221578020421,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,106,0.0,0.8870734775066376,0.3797597187757492,1.0,0.015465711862780153,nan,,1.0,1.0,50440,540,0,100,6.540542165438334,nan,8.333333333333334,0.0,6.409837433187917,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,107,0.0,0.8870954769849777,0.3798786848783493,1.0,0.015374918282032014,nan,,1.0,1.0,50346,446,0,98,6.540311900052157,nan,8.909090909090908,0.0,6.367023144064472,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,108,0.0,0.8870379769802094,0.3801111227273941,1.0,0.015189612740650773,nan,,1.0,1.0,50431,531,0,18,6.5467769759041925,nan,2.5714285714285716,0.0,6.330969460136302,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,109,0.0,0.8870724803209304,0.3801759833097458,1.0,0.01502820594701916,nan,,1.0,1.0,50568,668,0,170,6.54901450475057,nan,11.333333333333334,0.0,6.291052767091371,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,110,0.0,0.8871009784936905,0.3803459580242634,1.0,0.014998358786106109,nan,,1.0,1.0,50644,744,0,104,6.579353332519531,nan,8.0,0.0,6.278202060149519,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,111,0.0,0.8870619785785675,0.38051922857761383,1.0,0.014771976936608554,nan,,1.0,1.0,50332,432,0,56,6.591376622517903,nan,6.222222222222222,0.0,6.247883311771114,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,112,0.0,0.8871034762263298,0.38075183823704717,1.0,0.014748886097222566,nan,,1.0,1.0,50122,222,0,8,6.570829629898071,nan,2.0,0.0,6.187022463066357,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,113,0.0,0.8871199762821198,0.38090120270848277,1.0,0.01458164452109486,nan,,1.0,1.0,50152,252,0,72,6.595872349209255,nan,8.0,0.0,6.169336109136298,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,114,0.0,0.8870829772949219,0.3811715318262577,1.0,0.014446494057774545,nan,,1.0,1.0,50578,678,0,88,6.597150239077481,nan,8.0,0.0,6.129531304479175,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,115,0.0,0.8870749759674073,0.3813074015080929,1.0,0.01430649976246059,nan,,1.0,1.0,50467,567,0,64,6.608039522171021,nan,6.4,0.0,6.098853876243545,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,116,0.0,0.8871309766173363,0.38149444192647936,1.0,0.014181438954547048,nan,,1.0,1.0,50447,547,0,136,6.6159264124356785,nan,10.461538461538462,0.0,6.065560875627033,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,117,0.0,0.8871584784984589,0.38171096026897433,1.0,0.014166590948589146,nan,,1.0,1.0,50319,419,0,24,6.6127455575125555,nan,3.4285714285714284,0.0,6.0223614252720665,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,118,0.0,0.8871689802408218,0.3819455097615719,1.0,0.013966828109696508,nan,,1.0,1.0,50646,746,0,128,6.618360825947353,nan,9.142857142857142,0.0,5.987425841707517,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,119,0.0,0.8871379780769348,0.3820723931491375,1.0,0.013809266495518386,nan,,1.0,1.0,50592,692,0,140,6.63984523500715,nan,10.0,0.0,5.966949562688865,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,120,0.0,0.8870854797959328,0.38219760090112687,1.0,0.01373734638094902,nan,,1.0,1.0,50547,647,0,122,6.6353044509887695,nan,9.384615384615385,0.0,5.9232487056825125,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,121,0.0,0.8870654764771462,0.3824996577203274,1.0,0.01365210191346705,nan,,1.0,1.0,50391,491,0,66,6.665168809890747,nan,6.6,0.0,5.910374096719989,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,122,0.0,0.8871349784731865,0.3827167682349682,1.0,0.01347448061220348,nan,,1.0,1.0,50421,521,0,62,6.661986637115478,nan,6.2,0.0,5.868299593763258,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,123,0.0,0.8871249759197235,0.38293778508901594,1.0,0.013382725343108177,nan,,1.0,1.0,50213,313,0,26,6.700583775838216,nan,4.333333333333333,0.0,5.863080612316531,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,124,0.0,0.8871534776687622,0.3831242653727531,1.0,0.01332774897571653,nan,,1.0,1.0,50282,382,0,30,6.660854748317173,nan,4.285714285714286,0.0,5.789591081489017,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,125,0.0,0.8871619787812233,0.383368209451437,1.0,0.013108175322413445,nan,,1.0,1.0,50513,613,0,48,6.684782028198242,nan,4.8,0.0,5.771781496805537,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,126,0.0,0.8871974748373032,0.38360163658857344,1.0,0.013004733459092676,nan,,1.0,1.0,50222,322,0,36,6.674597808292934,nan,5.142857142857143,0.0,5.724696087766894,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,127,0.0,0.8871639779210091,0.38386544957756996,1.0,0.012867726292461157,nan,,1.0,1.0,50497,597,0,74,6.6740476001392715,nan,6.7272727272727275,0.0,5.6861896112299215,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,128,0.0,0.8871004781126977,0.38411485478281976,1.0,0.012806358840316534,nan,,1.0,1.0,50345,445,0,70,6.706646871566773,nan,7.0,0.0,5.675997311084022,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,129,0.0,0.8871394777297974,0.38436266347765924,1.0,0.012746372851543128,nan,,1.0,1.0,50439,539,0,82,6.697308020158247,nan,7.454545454545454,0.0,5.630432002893198,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,130,0.0,0.8871654781699181,0.384581274241209,1.0,0.012685221615247428,nan,,1.0,1.0,50323,423,0,54,6.701904402838813,nan,6.0,0.0,5.596859139586623,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,131,0.0,0.8871664762496948,0.38475898951292037,1.0,0.012552114184945822,nan,,1.0,1.0,50106,206,0,18,6.755076599121094,nan,3.6,0.0,5.6037806808311235,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,132,0.0,0.8871059769392013,0.38498726204037664,1.0,0.012398735010065139,nan,,1.0,1.0,50461,561,0,158,6.710006611687796,nan,11.285714285714286,0.0,5.529406301710584,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,133,0.0,0.8871164759993553,0.3852612043917179,1.0,0.012249870239757002,nan,,1.0,1.0,50411,511,0,84,6.737048452550715,nan,7.636363636363637,0.0,5.514802061823457,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,134,0.0,0.8871319770812989,0.38545618161559103,1.0,0.012196200611069798,nan,,1.0,1.0,50376,476,0,52,6.727153937021892,nan,5.777777777777778,0.0,5.470113374395243,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,135,0.0,0.8871659779548645,0.38572277188301085,1.0,0.012069535949267447,nan,,1.0,1.0,50298,398,0,94,6.742311997847124,nan,8.545454545454545,0.0,5.446010958085382,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,136,0.0,0.8871494755148888,0.3860496325790882,1.0,0.012032904475927354,nan,,1.0,1.0,50250,350,0,16,6.745085795720418,nan,2.6666666666666665,0.0,5.412050582932287,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,137,0.0,0.8871254765987396,0.386301105171442,1.0,0.011881568981334568,nan,,1.0,1.0,50490,590,0,62,6.754398202896118,nan,6.2,0.0,5.383512589842253,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,138,0.0,0.8871454778313637,0.3865032780170441,1.0,0.011751048215664923,nan,,1.0,1.0,50462,562,0,42,6.750918706258138,nan,4.666666666666667,0.0,5.344987009902732,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,139,0.0,0.8871634787321091,0.3867196072638035,1.0,0.011693708938546479,nan,,1.0,1.0,50499,599,0,94,6.7497356335322065,nan,7.833333333333333,0.0,5.3085418124053385,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,140,0.0,0.8871854785084724,0.38696403965353965,1.0,0.011584936580620707,nan,,1.0,1.0,50498,598,0,32,6.762388646602631,nan,4.0,0.0,5.28315447775085,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,141,0.0,0.8871594759821891,0.38726560443639757,1.0,0.011445066905580462,nan,,1.0,1.0,50196,296,0,128,6.771933039029439,nan,10.666666666666666,0.0,5.255457656173538,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,142,0.0,0.8871229782700538,0.38753793239593504,1.0,0.011423863843083382,nan,,1.0,1.0,50157,257,0,38,6.794804981776646,nan,5.428571428571429,0.0,5.238169965793841,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,143,0.0,0.8871554780006409,0.38780426651239397,1.0,0.011242481311783195,nan,,1.0,1.0,50399,499,0,70,6.790056657791138,nan,7.0,0.0,5.199728779272345,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,144,0.0,0.8871349775791169,0.3880390331149101,1.0,0.011208574520424008,nan,,1.0,1.0,50287,387,0,38,6.794653483799526,nan,5.428571428571429,0.0,5.168676008036047,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,145,0.0,0.8871869784593582,0.3882936903834343,1.0,0.011180333322845399,nan,,1.0,1.0,50424,524,0,90,6.798464211550626,nan,8.181818181818182,0.0,5.13721232262218,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,146,0.0,0.8871704784035682,0.388538304567337,1.0,0.0110343176452443,nan,,1.0,1.0,50542,642,0,66,6.812554576180198,nan,6.0,0.0,5.113654687942642,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,147,0.0,0.8871179762482643,0.38887997835874555,1.0,0.010978950448334216,nan,,1.0,1.0,50690,790,0,152,6.8004865646362305,nan,10.133333333333333,0.0,5.0706787132695075,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,148,0.0,0.8871854758262634,0.389082969725132,1.0,0.010835071513429283,nan,,1.0,1.0,50634,734,0,50,6.8381288051605225,nan,5.0,0.0,5.064867487340303,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,149,0.0,0.8871929761767388,0.3893284280598164,1.0,0.010718007469549776,nan,,1.0,1.0,50299,399,0,58,6.824292394849989,nan,6.444444444444445,0.0,5.021033745215877,nan
