algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_threshold_honest,balance_threshold_attacker,balance_kept_honest,balance_kept_attacker,balance_local_norm_honest,balance_local_norm_attacker
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,41,0.0,0.7835924813151359,0.6133354130387306,nan,0.034625986274331805,0.034694082010537385,,nan,nan,0,0,0,51512,8.66937840294514,8.602442172098959,56.3125,168.70333333333335,5.735356509685516,5.691073848406474
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,42,0.0,0.7840609812736511,0.6113689485192298,nan,0.03423051630146801,0.03441470910484592,,nan,nan,0,0,0,50496,8.634959445341368,8.56003611108179,51.666666666666664,167.28666666666666,5.750797271728516,5.700899074872335
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,43,0.0,0.7847474813461304,0.6090584275126457,nan,0.033952977228909734,0.03430449194585283,,nan,nan,0,0,0,51088,8.5985789854837,8.517652320111804,53.75,168.14333333333335,5.764872908592224,5.710616043408712
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,44,0.0,0.7853899785876274,0.6071897634863853,nan,0.03398919221945107,0.03401153400540352,,nan,nan,0,0,0,50228,8.549237938715974,8.475321924970913,26.428571428571427,166.81,5.770132064819336,5.720243973731995
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,45,0.0,0.7858824783563614,0.6053115823864936,nan,0.03330259189940989,0.03379717187955975,,nan,nan,0,0,0,51828,8.51173696516065,8.433008734197225,62.64705882352941,169.21,5.7832483123330505,5.729756890932719
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,46,0.0,0.7864649799466134,0.6038110595941544,nan,0.032753582848235964,0.03339764387036363,,nan,nan,0,0,0,50710,8.472462096495244,8.390742083167767,59.57142857142857,167.64333333333335,5.795068536485944,5.739172968864441
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,47,0.0,0.7869034802913666,0.6022297757863998,nan,0.03265764207579196,0.033304042977591354,,nan,nan,0,0,0,51032,8.437662153168436,8.348530332504232,72.875,168.16333333333333,5.809869408607483,5.74849645614624
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,48,0.0,0.7874644801020623,0.600788816511631,nan,0.03293939241208136,0.03293595657373468,,nan,nan,0,0,0,50604,8.384901716588827,8.30636402638344,52.42857142857143,167.45666666666668,5.812159333910261,5.757719391187032
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,49,0.0,0.7879599797725677,0.5992862978577613,nan,0.03239651477895677,0.03257103178029259,,nan,nan,0,0,0,50428,8.341869003236885,8.264267100283314,54.2,167.19,5.821008014678955,5.76685692469279
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,50,0.0,0.7882204821705818,0.5982304859161377,nan,0.03200191066600382,0.1641371720035871,,nan,0.0,0,0,50267,399,8.322267233448445,8.141318821323873,57.0,167.55666666666667,5.8461746488298685,5.719063131014506
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,51,0.0,0.7886774802207946,0.5970620509982109,nan,0.03214352414943278,0.2752019679049651,,nan,0.0,0,0,50428,560,8.271558767533218,8.032904216994353,70.0,168.09333333333333,5.849419713020325,5.68064975420634
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,52,0.0,0.7876274800300598,0.6013049486279488,nan,0.03259266699664295,0.79147447625796,,nan,0.0,0,0,50245,375,8.239039668560777,8.031686026454311,53.57142857142857,167.48333333333332,5.865395682198661,5.7177800369262695
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,53,0.0,0.7764739802479744,0.682658149600029,nan,0.03432632165029645,2.425780489842097,,nan,0.0,0,0,50440,632,8.192544435496018,8.994556879319894,57.45454545454545,168.13333333333333,5.87130745974454,6.446081473032634
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,54,0.0,0.7601129807531833,1.1820315247774125,0.44940349753069636,0.04924930623732507,7.262472740809122,,1.0,0.29871707320463203,790,0,49528,514,8.151024216507873,15.343967178207567,36.0,165.48666666666668,5.880625161257657,11.070034521420796
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,55,0.0,0.7888809794187546,0.5967390671372413,1.0,0.07537739576771856,24.584582494099934,,1.0,1.0,2755,0,47422,325,8.099063178100607,44.27630988415555,6.0,158.99666666666667,5.882221817970276,32.15718537966411
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,56,0.0,0.7899849811196327,0.593513388633728,1.0,0.033879407113417984,88.07733720143636,,1.0,1.0,1363,0,48815,302,8.073586542357353,154.16979362411814,4.0,163.64333333333335,5.902940591176351,112.72005668640136
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,57,0.0,0.790259979069233,0.5926366069912911,1.0,0.03242402310483158,314.94536900838216,,1.0,1.0,1118,0,49528,890,8.057296249442347,549.7290884565866,10.285714285714286,167.58,5.9304348060062955,404.61867345174153
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,58,0.0,0.7908829781413078,0.5907916113734245,1.0,0.03140404883772135,1189.7972823079426,,1.0,1.0,1106,0,49861,1297,8.014351938177146,2052.490850385113,12.105263157894736,169.76,5.9382832677740796,1520.8056955973307
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,59,0.0,0.7911649757623672,0.590114451944828,1.0,0.031072232276201248,4485.580476888021,,1.0,1.0,791,0,49900,867,7.9484700649399445,7712.764308094221,6.333333333333333,168.97,5.928861975669861,5753.046140950521
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,60,0.0,0.7913334786891937,0.5897787949442863,1.0,0.03121007247827947,17650.01282877604,,1.0,1.0,517,0,49900,569,7.931469077372512,29984.534850694352,5.777777777777778,168.05666666666667,5.955753697289361,22515.438509114585
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,61,0.0,0.7917939785122872,0.5887024131417274,1.0,0.03135197107680142,68419.3596875,,1.0,1.0,641,0,49900,757,7.869607560658443,116003.70475145176,8.923076923076923,168.47,5.948828733884371,87690.03622395833
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,62,0.0,0.7921334809064865,0.5878673726320267,1.0,0.030896392343565823,274054.56625,,1.0,1.0,459,0,49900,513,7.845854479239163,459142.50423753896,6.0,167.86333333333334,5.970544444190131,349398.62
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,63,0.0,0.7923744794726372,0.5870496970415116,1.0,0.03070501529611647,1078932.2272916667,,1.0,1.0,438,0,49900,536,7.81488314305046,1803035.6526979022,8.909090909090908,167.79333333333332,5.986754807558927,1381253.2016666667
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,64,0.0,0.7926224783062935,0.5863032129406929,1.0,0.030611070450395347,4348510.7325,,1.0,1.0,907,0,49900,1037,7.7622244842386,7192357.285273442,9.285714285714286,169.35666666666665,5.98618974004473,5546710.93
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,65,0.0,0.7930344820022583,0.5854055425524711,1.0,0.030209956159815192,16999416.72,,1.0,1.0,520,0,49900,640,7.720152761179204,28094324.14126106,10.0,168.06666666666666,5.993568460146586,21811129.946666665
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,66,0.0,0.7934099793434143,0.5850152724981308,1.0,0.0301498572062701,68690342.34666666,,1.0,1.0,400,0,49900,440,7.674793967114963,112190485.28215322,5.0,167.66666666666666,5.998209059238434,87682091.28
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,67,0.0,0.7934894794225693,0.584345466196537,1.0,0.029612378822639583,268369160.8,,1.0,1.0,702,0,49900,842,7.655162426649158,438058727.3123643,10.0,168.67333333333335,6.022885118212018,344653351.8933333
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,68,0.0,0.7937949794530869,0.5838179489970208,1.0,0.029905079063028098,1080311976.5333333,,1.0,1.0,562,0,49900,642,7.608097200274455,1741510022.9233358,7.2727272727272725,168.20666666666668,6.025894425132058,1379340360.96
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,69,0.0,0.7940029802918435,0.5830896225571632,1.0,0.02933851453475654,4217218155.52,,1.0,1.0,336,0,49900,356,7.569281231028383,6789177058.10237,3.3333333333333335,167.45333333333335,6.035251935323079,5413247668.906667
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,70,0.0,0.7940184813737869,0.5828961598873138,1.0,0.02977420643903315,16949048077.653334,,1.0,1.0,219,0,49900,239,7.535109957359049,26983190075.457775,4.0,167.06333333333333,6.048193168640137,21658548688.213333
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,71,0.0,0.7942549791932106,0.5825281143188477,1.0,0.02980142961256206,66721982464.0,,1.0,1.0,79,0,49900,85,7.538779253178961,105871521929.82887,2.0,166.59666666666666,6.0916140874226885,85548128256.0
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,72,0.0,0.7945639798045159,0.5819543522596359,1.0,0.029371613301336766,267622996869.12,,1.0,1.0,536,0,49900,586,7.4526426407255615,420546462765.50165,5.555555555555555,168.12,6.062293370564778,342090202917.5467
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,73,0.0,0.79477647960186,0.581831274330616,1.0,0.029485354172065853,1043680621144.7467,,1.0,1.0,710,0,49900,870,7.448712711020505,1636740183139.8386,10.666666666666666,168.7,6.099625523885091,1340298999889.92
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,74,0.0,0.7948529797792435,0.5813808745145798,1.0,0.02917416567914188,4175604826330.453,,1.0,1.0,356,0,49900,364,7.405645903502259,6475272893065.384,1.6,167.52,6.104922962188721,5337960076192.427
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,75,0.0,0.7948229801654816,0.5811035358905792,1.0,0.029416550593450667,16305531457809.066,,1.0,1.0,470,0,49900,562,7.35002345932218,25241807846558.65,8.363636363636363,167.9,6.0995987545360215,20947538542592.0
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,76,0.0,0.7955409792065621,0.5804519587755204,1.0,0.02908461674116552,65498432192293.55,,1.0,1.0,478,0,49900,564,7.3179902014457445,100191721646987.19,7.818181818181818,167.92666666666668,6.113637187264183,83702740568855.89
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,77,0.0,0.7952569815516471,0.5808323982357979,1.0,0.028888510772958398,255230189761112.75,,1.0,1.0,792,0,49900,950,7.275134614701558,389853868866509.0,10.533333333333333,168.97333333333333,6.118488788604736,327872493387776.0
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,78,0.0,0.795724478662014,0.5801382791996003,1.0,0.028780475966632368,1018362962854106.5,,1.0,1.0,396,0,49900,428,7.232865323843435,1538601424343586.5,4.571428571428571,167.65333333333334,6.12362813949585,1302640455162265.5
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,79,0.0,0.7958319774270057,0.5799841362237931,1.0,0.028472982523962857,3976688831324051.0,,1.0,1.0,241,0,49900,267,7.213917002190626,5995689577871191.0,4.333333333333333,167.13666666666666,6.148439009984334,5110140812702078.0
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,80,0.0,0.7958144819736481,0.5801246073842049,1.0,0.028369473656639457,1.5980886392821514e+16,,1.0,1.0,586,0,49900,718,7.1837460894055365,2.381897357478853e+16,10.153846153846153,168.28666666666666,6.163678792806772,2.0436761052268464e+16
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,81,0.0,0.7959849804639816,0.5798500972986221,1.0,0.028530142614617945,6.194537680690566e+16,,1.0,1.0,458,0,49900,498,7.130966706012006,9.22864044558067e+16,5.0,167.86,6.159319460391998,7.97116955286062e+16
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,82,0.0,0.7961469829082489,0.5795984867215157,1.0,0.027930543599650262,2.491762051429713e+17,,1.0,1.0,91,0,49900,97,7.092829204169608,3.665247958256465e+17,2.0,166.63666666666666,6.167357444763184,3.187006712211186e+17
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,83,0.0,0.7963064792752266,0.5796691903471947,1.0,0.028224275279790163,9.745358323937654e+17,,1.0,1.0,480,0,49900,550,7.061770830162156,1.4313720403007862e+18,7.0,167.93333333333334,6.181423997879028,1.2529318343236544e+18
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,84,0.0,0.7962214803695679,0.5796019726991654,1.0,0.02830765264108777,3.901291789367535e+18,,1.0,1.0,470,0,49900,500,7.0155396568223924,5.666365410142992e+18,4.285714285714286,167.9,6.182032653263637,4.993152017430667e+18
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,85,0.0,0.7965639790892601,0.579400332570076,1.0,0.027586239874362945,1.517628392603813e+19,,1.0,1.0,537,0,49900,579,6.969608880544673,inf,5.25,168.12333333333333,6.1826393604278564,inf
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,86,0.0,0.7964619785547257,0.579283874630928,1.0,0.02769513222388923,nan,,1.0,1.0,50018,118,0,20,6.955090149424604,nan,4.0,0.0,6.211029148101806,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,87,0.0,0.7967399793863297,0.5796008658409119,1.0,0.027633132683113217,nan,,1.0,1.0,50166,266,0,24,6.8921027741557985,nan,4.0,0.0,6.195949157079061,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,88,0.0,0.7968854770064354,0.5790064781904221,1.0,0.02755814475938678,nan,,1.0,1.0,50104,204,0,16,6.873524154925201,nan,3.2,0.0,6.220579719543457,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,89,0.0,0.796821979880333,0.5793455389142036,1.0,0.027430100440979002,nan,,1.0,1.0,50356,456,0,58,6.8278404006929305,nan,6.444444444444445,0.0,6.2205681800842285,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,90,0.0,0.7971334815025329,0.5791324618458747,1.0,0.02790792962536216,nan,,1.0,1.0,50437,537,0,166,6.819067311514985,nan,11.857142857142858,0.0,6.254130908421108,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,91,0.0,0.797293980717659,0.5790534034371376,1.0,0.02730070559307933,nan,,1.0,1.0,50217,317,0,32,6.767147949030026,nan,4.571428571428571,0.0,6.248027869633266,nan
