algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_threshold_honest,balance_threshold_attacker,balance_local_norm_honest,balance_local_norm_attacker,balance_kept_honest,balance_kept_attacker
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,45,0.0,0.7858232299983502,0.6055868546664714,nan,0.03341315149795264,0.033436768297106026,,nan,nan,0,0,0,11818,8.509895565951664,8.435784742510188,5.781997184753418,5.731643033027649,43.52,107.3
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,46,0.0,0.7864472304284572,0.6038607169687747,nan,0.033146417890675364,0.03285804884508252,,nan,nan,0,0,0,10822,8.479246282526482,8.393526467681292,5.799708843231201,5.741077456474304,33.2,103.24
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,47,0.0,0.7869437286257743,0.6021953745186329,nan,0.03292573843151331,0.033094345908612016,,nan,nan,0,0,0,12214,8.426287236382212,8.351356533785973,5.802037051745823,5.750442476272583,47.25,108.91
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,48,0.0,0.7874942302703858,0.6006682223081589,nan,0.032845957325771453,0.03314010316506028,,nan,nan,0,0,0,10528,8.390348138504732,8.309194736977773,5.815934628248215,5.759681553840637,23.1875,101.57
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,49,0.0,0.7879229798913002,0.599198608994484,nan,0.03227804353926331,0.032525795847177505,,nan,nan,0,0,0,10732,8.34779026795115,8.267056420211965,5.825139909982681,5.768803329467773,29.5,102.6
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,50,0.0,0.7881572283804417,0.5985229626297951,nan,0.03220365038141608,0.6574979346990585,,nan,0.0,0,0,10579,843,8.308017149460989,7.982223758710572,5.836164338248117,5.607303018569946,40.142857142857146,105.79
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,51,0.0,0.7853399799764156,0.6226725348830223,nan,0.0322119969362393,3.325537135601044,,nan,0.0,0,0,10384,588,8.264960623167733,9.178926910139715,5.844753686119528,6.4910856008529665,34.588235294117645,103.84
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,52,0.0,0.78716397985816,0.6228126864135265,0.9972091400662829,0.039386159712448715,22.53035886287689,,1.0,0.994473102431835,1705,0,8479,412,8.22294331733955,35.039622297719355,5.853936644161449,24.944806385040284,7.647058823529412,87.61
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,53,0.0,0.7891267302632332,0.595830122679472,1.0,0.0360831105010584,191.56830604553224,,1.0,1.0,2303,0,8285,818,8.184276822734308,287.3330118550204,5.865382353464763,205.9214288330078,7.222222222222222,89.73
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,54,0.0,0.7898389811813832,0.59395711556077,1.0,0.03231665967963636,1801.0992144775391,,1.0,1.0,1046,0,9655,1065,8.138734783448616,2669.654829538828,5.87175884613624,1926.0449908447265,10.153846153846153,104.56
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,55,0.0,0.7897259804606438,0.5934768830239773,1.0,0.03151493158657104,15265.13669921875,,1.0,1.0,397,0,9695,296,8.104795251152002,22682.793830259106,5.886384932200114,16474.155322265626,6.933333333333334,98.87
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,56,0.0,0.7905739796161652,0.591558044552803,1.0,0.031599814388901,158245.9409375,,1.0,1.0,226,0,9900,286,8.079191114661617,231797.0338454398,5.907038331031799,169476.615234375,5.0,101.26
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,57,0.0,0.7906309789419175,0.5909902009367943,1.0,0.03116470935754478,1488176.36,,1.0,1.0,519,0,9900,799,8.032048347525999,2184074.455259181,5.91185152053833,1607550.56875,11.2,104.19
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,58,0.0,0.7911784788966179,0.5898874267935753,1.0,0.030746131404303014,15717129.14,,1.0,1.0,763,0,9900,1085,7.991068383277777,22756217.52102925,5.921031174836336,16861359.07,11.925925925925926,106.63
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,59,0.0,0.7913914802670479,0.5890566375851631,1.0,0.030709049496799708,146831037.6,,1.0,1.0,578,0,9900,722,7.948387471642038,212993895.39695585,5.928800368309021,158874776.8,7.2,104.78
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,60,0.0,0.7916764798760414,0.5884458275139332,1.0,0.030692464588209987,1572301999.36,,1.0,1.0,579,0,9900,683,7.9159550593795585,2248223848.4012938,5.944104194641113,1688195133.44,6.117647058823529,104.79
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,61,0.0,0.7918134804069996,0.5879389989376068,1.0,0.030946895582601427,15487930357.76,,1.0,1.0,495,0,9900,659,7.880398442138139,22118377934.267788,5.956985824986508,16719822581.76,8.631578947368421,103.95
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,62,0.0,0.7922629803419113,0.5867060862481595,1.0,0.030599568779580297,168248840847.36,,1.0,1.0,455,0,9900,667,7.837334227886387,237207627115.9,5.964060696688565,180510444584.96,9.636363636363637,103.55
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,63,0.0,0.7926214779913425,0.5859529206156731,1.0,0.03015063586179167,1735516424765.44,,1.0,1.0,527,0,9900,853,7.797214481255624,2438428511391.9976,5.973219359362567,1868009200680.96,12.074074074074074,104.27
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,64,0.0,0.7928944817185402,0.5852890737354756,1.0,0.0301353423576802,18937740494110.72,,1.0,1.0,1007,0,9900,1205,7.735350365544172,26314571655146.39,5.96546455051588,20293669575720.96,8.608695652173912,109.07
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,65,0.0,0.7932437305152417,0.5844506952166557,1.0,0.029985857298597693,188297912558551.03,,1.0,1.0,780,0,9900,1018,7.720273535615252,261118978897726.4,5.993662223815918,202720661712404.47,9.52,106.8
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,66,0.0,0.7936002296209336,0.5838343900442123,1.0,0.02976314098574221,2037662563675668.5,,1.0,1.0,276,0,9900,422,7.674784705155334,2793101156412575.5,5.998201820585463,2182938686243471.2,8.11111111111111,101.76
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,67,0.0,0.7935332292318344,0.5836386832594872,1.0,0.029419595398940145,2.0463986313086896e+16,,1.0,1.0,333,0,9900,571,7.638285594014824,2.8041829604108356e+16,6.009606859900734,2.2062591072146556e+16,10.818181818181818,102.33
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,68,0.0,0.7939174789190292,0.5828842963278293,1.0,0.029508644095622004,2.2846496099146925e+17,,1.0,1.0,528,0,9900,854,7.608920572729001,3.089305815325792e+17,6.026546566574662,2.446844486874877e+17,12.074074074074074,104.28
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,69,0.0,0.7940729792416096,0.5824546232819557,1.0,0.029182856888510286,2.2933894910921252e+18,,1.0,1.0,139,0,9900,191,7.562078502103055,3.0990167929292385e+18,6.029508948326111,2.470954179962979e+18,4.333333333333333,100.39
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,70,0.0,0.7943832308053971,0.5817329898476601,1.0,0.02936717723030597,inf,,1.0,1.0,323,0,9900,393,7.519197549206528,inf,6.035420784583459,inf,5.384615384615385,102.23
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,71,0.0,0.7944559808075428,0.5816384726762771,1.0,0.029215439092367887,nan,,1.0,1.0,10377,477,0,118,7.497307288007025,nan,6.058103196761188,nan,6.9411764705882355,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,72,0.0,0.7947052291035652,0.5811738200485707,1.0,0.029306061337701975,nan,,1.0,1.0,10221,321,0,150,7.436993757365236,nan,6.0495639098318,nan,7.894736842105263,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,73,0.0,0.7949534797668457,0.5807793600857258,1.0,0.02926319100894034,nan,,1.0,1.0,10377,477,0,228,7.413944838595387,nan,6.071154698081639,nan,9.91304347826087,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,74,0.0,0.7949614807963371,0.5805627350509167,1.0,0.028853540015406905,nan,,1.0,1.0,10316,416,0,178,7.383148353768337,nan,6.086376867796245,nan,9.368421052631579,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,75,0.0,0.7950154794752597,0.5803922910988331,1.0,0.028997647459618747,nan,,1.0,1.0,10345,445,0,154,7.340074269300046,nan,6.091342173124614,nan,8.105263157894736,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,76,0.0,0.7955314786732197,0.5796594202518464,1.0,0.028888563537038864,nan,,1.0,1.0,10186,286,0,144,7.302603116570975,nan,6.100782420900133,nan,8.0,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,77,0.0,0.7956232292950154,0.5795721793174744,1.0,0.028722320422530173,nan,,1.0,1.0,10369,469,0,202,7.262905283148877,nan,6.108203751700265,nan,9.619047619047619,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,78,0.0,0.7958747297525406,0.5790821573138237,1.0,0.028253738218918443,nan,,1.0,1.0,10457,557,0,66,7.213545392820028,nan,6.107271126338413,nan,4.714285714285714,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,79,0.0,0.7959692294895649,0.5791736724972725,1.0,0.02814817857462913,nan,,1.0,1.0,10137,237,0,176,7.197855130457755,nan,6.134749437633314,nan,9.263157894736842,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,80,0.0,0.7959767293930053,0.5791780875623226,1.0,0.02828177377115935,nan,,1.0,1.0,10726,826,0,210,7.13902312602316,nan,6.12530633677607,nan,9.130434782608695,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,81,0.0,0.7962557309865952,0.5787195105850697,1.0,0.028309448827058076,nan,,1.0,1.0,10387,487,0,146,7.126972342326693,nan,6.155869358464291,nan,7.684210526315789,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,82,0.0,0.7963134807348251,0.5785468801856041,1.0,0.02777825906407088,nan,,1.0,1.0,9939,39,0,16,7.079548540396018,nan,6.155809640884399,nan,2.6666666666666665,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,83,0.0,0.7963129790127277,0.5789012145996094,1.0,0.028120261752046644,nan,,1.0,1.0,10310,410,0,138,7.051196841015615,nan,6.172168201870388,nan,7.666666666666667,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,84,0.0,0.7965539801120758,0.5782521466910839,1.0,0.027610457679256798,nan,,1.0,1.0,10715,815,0,290,7.015921291098663,nan,6.18236894607544,nan,11.6,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,85,0.0,0.796707979440689,0.5781771402060986,1.0,0.027182187931612135,nan,,1.0,1.0,10249,349,0,120,6.976095350267518,nan,6.188393414020538,nan,7.5,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,86,0.0,0.7968094775080681,0.5781240518391132,1.0,0.02760775348637253,nan,,1.0,1.0,10408,508,0,156,6.952317971648395,nan,6.208553540079217,nan,8.210526315789474,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,87,0.0,0.79699147939682,0.5781978096067906,1.0,0.027583662206307053,nan,,1.0,1.0,10275,375,0,70,6.919738745647458,nan,6.220793690000262,nan,5.0,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,88,0.0,0.7971422292292119,0.5779455573856831,1.0,0.027414132268168034,nan,,1.0,1.0,10311,411,0,126,6.866946652841158,nan,6.214627041536219,nan,7.411764705882353,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,89,0.0,0.7972059784829617,0.5780133001506329,1.0,0.027249659025110305,nan,,1.0,1.0,10480,580,0,92,6.828702027466688,nan,6.22135317325592,nan,5.75,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,90,0.0,0.7971274799108505,0.5780501674115658,1.0,0.027275140127167107,nan,,1.0,1.0,10469,569,0,400,6.792917796090531,nan,6.230147790908814,nan,13.333333333333334,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,91,0.0,0.7975282299518586,0.577792739123106,1.0,0.027068811170756817,nan,,1.0,1.0,10294,394,0,112,6.772842464150664,nan,6.253285548266242,nan,6.588235294117647,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,92,0.0,0.7973524793982506,0.5780135810375213,1.0,0.02720763362944126,nan,,1.0,1.0,10276,376,0,184,6.735764497647421,nan,6.2606507539749146,nan,9.2,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,93,0.0,0.7976702305674553,0.5779044634103775,1.0,0.02698014414869249,nan,,1.0,1.0,10293,393,0,190,6.698983202191115,nan,6.2681122961498446,nan,9.047619047619047,0.0
balance,scale,fashion_mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,94,0.0,0.7977407291531563,0.5781197069585323,1.0,0.026794102471321822,nan,,1.0,1.0,10462,562,0,88,6.6713319038878005,nan,6.283993452787399,nan,5.5,0.0
