algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_threshold_honest,balance_threshold_attacker,balance_kept_honest,balance_kept_attacker,balance_local_norm_honest,balance_local_norm_attacker
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,12,0.0,0.8483884787559509,0.6471194052696227,nan,0.0774731871113181,0.07895055182278156,,nan,nan,0,0,0,50592,9.895079273830056,9.875920558886692,46.125,167.41,5.395455777645111,5.38500917116801
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,13,0.0,0.8518849790096283,0.6184765276312828,nan,0.07178958009928466,0.07332289261122545,,nan,nan,0,0,0,50896,9.875900877282172,9.860594702682471,53.8,167.86,5.421018362045288,5.412616591453553
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,14,0.0,0.8552709802985191,0.594042994081974,nan,0.06699702102690935,0.06857867675522963,,nan,nan,0,0,0,50650,9.862684242139254,9.842199355944429,55.714285714285715,167.53333333333333,5.449975899287632,5.438656249046326
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,15,0.0,0.8579529774188995,0.5732559835910798,nan,0.0628918021172285,0.06441515809545914,,nan,nan,0,0,0,50698,9.845345229089904,9.821034995035646,47.77777777777778,167.56,5.476785076989068,5.4632617394129435
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,16,0.0,0.8604284781217575,0.5551024073362351,nan,0.05925412453711033,0.0609395682066679,,nan,nan,0,0,0,51270,9.824126425173676,9.797460838848744,71.6,168.51333333333332,5.5015363693237305,5.486603571573894
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,17,0.0,0.8623774772882462,0.5394569781422615,nan,0.05627222660928965,0.05794270089517037,,nan,nan,0,0,0,50992,9.792392210922811,9.771758866921754,53.63636363636363,168.00666666666666,5.520445693622936,5.5088136784235635
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,18,0.0,0.8645889782905578,0.5255806365609169,nan,0.05367968121543527,0.05537029510984818,,nan,nan,0,0,0,51174,9.772142117976175,9.744172689148064,50.857142857142854,168.20666666666668,5.5458792958940775,5.530006105105082
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,19,0.0,0.8661229795217514,0.5134542462229729,nan,0.05111109979450703,0.05291861707965533,,nan,nan,0,0,0,50870,9.746047668774546,9.714885603381573,57.333333333333336,167.84666666666666,5.568067179785834,5.550263811747233
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,20,0.0,0.8677224779129028,0.502495246231556,nan,0.049100336078554394,0.050922456197440624,,nan,nan,0,0,0,51138,9.719389877754251,9.684086624875821,52.23076923076923,168.19666666666666,5.589979758629432,5.569675555229187
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,21,0.0,0.869004477262497,0.49279780849814414,nan,0.0471668247692287,0.04908743059883515,,nan,nan,0,0,0,50626,9.688924006399848,9.651944481575859,54.142857142857146,167.49,5.609731537955148,5.58832098642985
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,22,0.0,0.8704069784283638,0.4838604116439819,nan,0.04548976035788655,0.047462065170208616,,nan,nan,0,0,0,51354,9.654889012844498,9.61861764798345,60.23076923076923,168.57,5.6274171609144945,5.606276151339213
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,23,0.0,0.8714644780755043,0.47594768077135086,nan,0.04382061067968607,0.04596694931387901,,nan,nan,0,0,0,50496,9.61906124836079,9.584205479309198,40.5,167.24,5.6440364718437195,5.623584659894307
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,24,0.0,0.8724379777908325,0.46884368374943736,nan,0.04245557174086571,0.04470403891056776,,nan,nan,0,0,0,50612,9.585483674830256,9.548820333943357,47.5,167.44,5.66195547580719,5.640299166043599
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,25,0.0,0.8734504780173302,0.4623335413634777,nan,0.04120297042652964,0.04341337518145641,,nan,nan,0,0,0,50990,9.549296669419899,9.512558328941335,63.333333333333336,168.06666666666666,5.678310023413764,5.656464258829753
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,26,0.0,0.8743959802389145,0.4561279265582561,nan,0.04005037076771259,0.0422444832076629,,nan,nan,0,0,0,50498,9.510436543751409,9.475523409365966,51.666666666666664,167.29333333333332,5.693029880523682,5.672130575180054
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,27,0.0,0.8751784798502922,0.45077465623617174,nan,0.039001905620098115,0.04126029108961423,,nan,nan,0,0,0,51068,9.480244609509136,9.437779258001946,67.88888888888889,168.19,5.712916162278917,5.687326000531514
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,28,0.0,0.8759454765915871,0.4456818135082722,nan,0.03795108186081052,0.040379963119824724,,nan,nan,0,0,0,50792,9.445203646828897,9.399444719011575,48.5,167.69,5.729872131347657,5.7021127716700235
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,29,0.0,0.8766129785776138,0.4409092815220356,nan,0.037052933163940906,0.03948728936413924,,nan,nan,0,0,0,50692,9.41359688343201,9.360551335409241,52.375,167.57666666666665,5.748896598815918,5.716501609484355
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,30,0.0,0.8772969776391983,0.4366236458718777,nan,0.03639234533533454,0.03876729571570953,,nan,nan,0,0,0,51220,9.372635318631257,9.321131379835203,55.46153846153846,168.33,5.76216800396259,5.730504086812338
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,31,0.0,0.8777874755859375,0.43260292559862135,nan,0.035619760174304245,0.03808290336281061,,nan,nan,0,0,0,50610,9.334205428379382,9.281257327600985,52.857142857142854,167.46666666666667,5.776926585606167,5.7441570806503295
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,32,0.0,0.8784819781780243,0.42890491530299185,nan,0.0348270720615983,0.037166501320898535,,nan,nan,0,0,0,50790,9.300894813765645,9.240982661633295,48.2,167.69333333333333,5.7948143005371096,5.757486731211344
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,33,0.0,0.8788999786973,0.42556803300976753,nan,0.034146392326802014,0.03660757149259249,,nan,nan,0,0,0,50220,9.249929336245925,9.20037409484459,33.8,166.83666666666667,5.80160961151123,5.770528275171916
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,34,0.0,0.8794129776954651,0.42233020707964897,nan,0.03338549580425024,0.03597302330036958,,nan,nan,0,0,0,51432,9.214025029316542,9.15941950476527,63.38461538461539,168.69333333333333,5.817746199094332,5.783268206914266
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,35,0.0,0.879951477944851,0.41932946130633353,nan,0.03278263689018786,0.03539833875993888,,nan,nan,0,0,0,51080,9.1812808943725,9.118222912541833,57.36363636363637,168.16333333333333,5.835847767916593,5.7957665650049845
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,36,0.0,0.88029247879982,0.4165911193192005,nan,0.032261078534647825,0.03487373838822047,,nan,nan,0,0,0,50464,9.147596047574256,9.076779549349357,49.0,167.23333333333332,5.853329261144002,5.808015467325847
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,37,0.0,0.8807409772276878,0.41407166823744773,nan,0.03173516158014536,0.03435450571278731,,nan,nan,0,0,0,50688,9.097702830705714,9.035091231025435,43.5,167.51,5.860342788696289,5.820011130968729
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,38,0.0,0.881129479110241,0.41163657024502753,nan,0.03118628801777959,0.03385135091220339,,nan,nan,0,0,0,51840,9.061737766316899,8.993228574552607,60.611111111111114,169.16333333333333,5.876220173305935,5.831794357299804
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,39,0.0,0.8814919766783714,0.40934769824147227,nan,0.03075301761738956,0.03335979017118613,,nan,nan,0,0,0,50638,9.022802893586883,8.951194997041041,41.1,167.42333333333335,5.890109062194824,5.843363242149353
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,40,0.0,0.8817789793014527,0.407152861058712,nan,0.030043980106711388,0.032938083379218976,,nan,nan,0,0,0,51206,8.970862447498373,8.909010946360844,74.55555555555556,168.45,5.895373980204265,5.854727082252502
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,41,0.0,0.8822404772043229,0.40505140870809553,nan,0.02969744966365397,0.032613545469939706,,nan,nan,0,0,0,51512,8.938428635185213,8.866705281209,56.3125,168.70333333333335,5.913350701332092,5.8659010473887125
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,42,0.0,0.8824534767866135,0.4032724921405315,nan,0.02934841505251825,0.03207078882182638,,nan,nan,0,0,0,50496,8.902410606521027,8.82428038001724,51.666666666666664,167.28666666666666,5.9289170900980634,5.876883134841919
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,43,0.0,0.8828109788894654,0.40141692385077477,nan,0.028909741872921585,0.0317590113915503,,nan,nan,0,0,0,51088,8.860510010245054,8.781803052146376,53.75,168.14333333333335,5.940483212471008,5.887714538574219
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,44,0.0,0.8830299764871598,0.39983235761523245,nan,0.02847558104433119,0.03147472814346353,,nan,nan,0,0,0,50228,8.823755411611847,8.73925059613688,26.428571428571427,166.81,5.955411979130337,5.898377194404602
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,45,0.0,0.8832934778928757,0.39827677950263024,nan,0.027998235486447812,0.031027070085207623,,nan,nan,0,0,0,51828,8.782946403461008,8.69663143264659,62.64705882352941,169.21,5.967519928427303,5.908873742421468
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,46,0.0,0.8835829770565033,0.3967403346300125,nan,0.027684646546840667,0.030675035634388528,,nan,nan,0,0,0,50710,8.723058495363006,8.653980116558817,59.57142857142857,167.64333333333335,5.966473647526333,5.919224815368652
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,47,0.0,0.8837464785575867,0.39550747275352477,nan,0.02727048370987177,0.030391916042814653,,nan,nan,0,0,0,51032,8.689148517418634,8.611328416590611,72.875,168.16333333333333,5.983033835887909,5.929449725151062
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,48,0.0,0.884007477760315,0.39421461418271064,nan,0.02705339218489826,0.030010141463329396,,nan,nan,0,0,0,50604,8.658314903678818,8.568660069111463,52.42857142857143,167.45666666666668,6.001681055341448,5.93953504562378
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,49,0.0,0.884253978729248,0.3928551444411278,nan,0.026668734047561884,0.029758081324398517,,nan,nan,0,0,0,50428,8.595764284265682,8.525999649800553,54.2,167.19,5.998177719116211,5.949495523770651
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,50,0.0,0.884308477640152,0.3919530881941318,nan,0.026247082902118565,0.14680842901269595,,nan,0.0,0,0,50267,399,8.575965119356745,8.394310037132051,57.0,167.55666666666667,6.0243907655988425,5.8967828305562335
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,51,0.0,0.8843959769606591,0.39118266955018044,nan,0.02596343858167529,0.18583432535330455,,nan,0.0,0,0,50428,560,8.525294412438036,8.268967170891019,70.0,168.09333333333333,6.028854608535767,5.8475870068868
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,52,0.0,0.8843079796433448,0.39086089000105856,nan,0.025881484029814602,0.37579251383741696,,nan,0.0,0,0,50245,375,8.493037572584369,8.1582394866421,53.57142857142857,167.48333333333332,6.046217509678432,5.807873803774516
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,53,0.0,0.8778109776973725,0.41539770692586897,nan,0.02610690298490226,1.1180876371264459,,nan,0.0,0,0,50440,632,8.444711997981921,8.241898151026268,57.45454545454545,168.13333333333333,6.052027052099055,5.906677525838216
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,54,0.0,0.8564869787544012,0.6356734476983548,nan,0.035224215304479,3.2827910073598225,,nan,0.0,0,0,50318,514,8.414362787481911,9.892924903621209,46.72727272727273,167.72666666666666,6.070612994107333,7.137334101994832
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,55,0.0,0.8606029763072729,0.8918898475170135,0.8753121020424344,0.05452082809060812,10.31472248395284,,1.0,0.6880111968675833,1755,0,48422,325,8.351708159684138,20.071293928531873,14.625,162.1,6.065713882446289,14.577464141845702
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,56,0.0,0.8837349772453308,0.3909017160534859,1.0,0.06281641232781113,36.72329120635986,,1.0,1.0,2924,0,47254,302,8.32775639366576,64.71264316711503,4.0,158.44,6.088774919509888,47.314150422414144
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,57,0.0,0.8848329782485962,0.3874122865498066,1.0,0.026706450497731567,137.45861919403077,,1.0,1.0,1935,0,48711,890,8.297685903943155,237.88245049022845,10.285714285714286,164.85666666666665,6.107369491032192,175.08930048624674
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,58,0.0,0.8850699788331986,0.3864846712350845,1.0,0.024669080851599575,535.1521075439454,,1.0,1.0,1607,0,49360,1297,8.244654040162578,917.6580118270975,12.105263157894736,168.09,6.1089270240382145,679.9443372599284
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,59,0.0,0.8851379770040512,0.38577801182866095,1.0,0.02425808981060982,2117.9437689208985,,1.0,1.0,855,0,49836,867,8.211043716033197,3603.910722067674,6.333333333333333,168.75666666666666,6.124718904495239,2688.20151163737
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,60,0.0,0.8853299793601036,0.3849523152410984,1.0,0.023972961828112604,8364.581274414062,,1.0,1.0,517,0,49900,569,8.17011600257823,14160.766944392039,5.777777777777778,168.05666666666667,6.134954081641303,10633.34412109375
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,61,0.0,0.8854744765162468,0.384343618452549,1.0,0.02358054757118225,32694.55201171875,,1.0,1.0,641,0,49900,757,8.121547440277556,55155.87931922918,8.923076923076923,168.47,6.139276247758132,41693.677506510416
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,62,0.0,0.8855034759640694,0.38391810342669486,1.0,0.0233878431096673,127141.16565104167,,1.0,1.0,459,0,49900,513,8.115335616958241,213672.63026418225,6.0,167.86333333333334,6.175614409976536,162600.764375
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,63,0.0,0.8856719776988029,0.38328989535570146,1.0,0.023109935484826566,499728.905,,1.0,1.0,438,0,49900,536,8.053122394436052,833710.4886877392,8.909090909090908,167.79333333333332,6.169262972745028,638681.3705208333
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,64,0.0,0.8857264778017998,0.3827674002945423,1.0,0.02292553803883493,1939483.9795833332,,1.0,1.0,907,0,49900,1037,8.024347942734584,3225610.9856722634,9.285714285714286,169.35666666666665,6.188338075365339,2487575.4916666667
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,65,0.0,0.8859034770727158,0.38218891113996506,1.0,0.022605244340375065,7623953.726666667,,1.0,1.0,520,0,49900,640,7.953188244486571,12571282.31514315,10.0,168.06666666666666,6.174486398696899,9759760.398333333
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,66,0.0,0.8859934765100479,0.3818138137459755,1.0,0.022432929910719393,29783397.926666666,,1.0,1.0,400,0,49900,440,7.94087627176319,48874469.89734854,5.0,167.66666666666666,6.2061647772789,38197675.32
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,67,0.0,0.8860969763994216,0.3813855372369289,1.0,0.022114930199459194,116845495.46666667,,1.0,1.0,702,0,49900,842,7.881017900261057,190501989.0393935,10.0,168.67333333333335,6.20058240209307,149882070.53333333
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,68,0.0,0.8860814779996872,0.38107466891407965,1.0,0.022010953817516565,454319823.36,,1.0,1.0,562,0,49900,642,7.827159379486159,737428854.3078388,7.2727272727272725,168.20666666666668,6.199399774724787,584070931.9466667
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,69,0.0,0.8861864772439003,0.38068436086177826,1.0,0.021818930050358176,1785621444.2666667,,1.0,1.0,336,0,49900,356,7.812378602474735,2876378788.547857,3.3333333333333335,167.45333333333335,6.229081948598226,2293437133.653333
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,70,0.0,0.8862239792943001,0.38036918684840204,1.0,0.021555721424520016,6985549313.706667,,1.0,1.0,219,0,49900,239,7.757824009080382,11195934795.867634,4.0,167.06333333333333,6.2269586563110355,8986620863.146667
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,71,0.0,0.8863029757142067,0.380197576880455,1.0,0.021373559599742294,27532741911.893333,,1.0,1.0,79,0,49900,85,7.718628086733079,43812684901.88537,2.0,166.59666666666666,6.23693863550822,35402279280.64
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,72,0.0,0.8863609784841537,0.3798873797059059,1.0,0.021247954610735177,108460263860.90666,,1.0,1.0,536,0,49900,586,7.678127731700043,171577534163.13174,5.555555555555555,168.12,6.245712439219157,139568391782.4
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,73,0.0,0.8864609798789025,0.3795840369164944,1.0,0.020992406709119678,427255230409.38666,,1.0,1.0,710,0,49900,870,7.643908081594223,671348686842.9976,10.666666666666666,168.7,6.259467728932699,549756145063.2533
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,74,0.0,0.8864399769902229,0.3793542058765888,1.0,0.02064214595593512,1694568815438.5066,,1.0,1.0,356,0,49900,364,7.602775077728326,2641285414234.8765,1.6,167.52,6.2674284934997555,2177371722219.52
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,75,0.0,0.886474477648735,0.3791709941625595,1.0,0.02042171685025096,6710790222861.653,,1.0,1.0,470,0,49900,562,7.5774917225155605,10401328420752.951,8.363636363636363,167.9,6.2883689186789775,8631799644160.0
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,76,0.0,0.8865299794077873,0.37891811564564704,1.0,0.020191880771890283,26704550678582.613,,1.0,1.0,478,0,49900,564,7.53863618037399,41088723268401.95,7.818181818181818,167.92666666666668,6.297970511696556,34326575963613.867
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,77,0.0,0.8865944758057595,0.37875146329402926,1.0,0.020063375197350977,106084473010913.28,,1.0,1.0,792,0,49900,950,7.497740010790059,162195989128313.72,10.533333333333333,168.97333333333333,6.305703004201253,136409069192041.81
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,78,0.0,0.8866004773974419,0.37859312802553174,1.0,0.01986385777592659,420818031008372.06,,1.0,1.0,396,0,49900,428,7.434208031428631,639036276349180.8,4.571428571428571,167.65333333333334,6.294092791421073,541033234935316.5
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,79,0.0,0.8866094791889191,0.37849924504756927,1.0,0.019603953547775745,1669456245034407.2,,1.0,1.0,241,0,49900,267,7.403611174152334,2520792309396760.5,4.333333333333333,167.13666666666666,6.310115814208984,2148477417532948.5
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,80,0.0,0.8867474782466889,0.3783699256181717,1.0,0.019539740616455675,6642565129367279.0,,1.0,1.0,586,0,49900,718,7.370687609772385,9965021054287790.0,10.153846153846153,168.28666666666666,6.324075258695162,8550022255487222.0
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,81,0.0,0.8867764788866043,0.3782293328642845,1.0,0.019380228044465184,2.626384482315272e+16,,1.0,1.0,458,0,49900,498,7.320175180252072,3.91844721023177e+16,5.0,167.86,6.3227468729019165,3.3845296369356856e+16
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,82,0.0,0.8867059767246246,0.37827644422650336,1.0,0.018960262057371436,1.0508167468585146e+17,,1.0,1.0,91,0,49900,97,7.288973928187044,1.5540826455447136e+17,2.0,166.63666666666666,6.33790922164917,1.3513060723558712e+17
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,83,0.0,0.8868459773063659,0.3781594470143318,1.0,0.019052345100790263,4.162716797024548e+17,,1.0,1.0,480,0,49900,550,7.263086050049677,6.129634227626115e+17,7.0,167.93333333333334,6.3576425075531,5.3654910395893856e+17
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,84,0.0,0.8869204780459404,0.37813334181904795,1.0,0.01891845403239131,1.6622145777426514e+18,,1.0,1.0,470,0,49900,500,7.22178976103136,2.4267862576263434e+18,4.285714285714286,167.9,6.363778454916818,2.1384629865997665e+18
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,85,0.0,0.8868624755740165,0.37809588119387627,1.0,0.01860561927780509,6.57302403376274e+18,,1.0,1.0,537,0,49900,579,7.163360927847388,9.550639949679432e+18,5.25,168.12333333333333,6.354514002799988,8.472234738306889e+18
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,86,0.0,0.8868704771995545,0.3780965791642666,1.0,0.0184762423671782,nan,,1.0,1.0,50018,118,0,20,7.122758078395388,nan,4.0,0.0,6.360759830474853,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,87,0.0,0.8868909776210785,0.3780273351073265,1.0,0.018243519579991697,nan,,1.0,1.0,50166,266,0,24,7.149197126050559,nan,4.0,0.0,6.427075068155925,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,88,0.0,0.8869364735484123,0.37801805391907695,1.0,0.018083348190411925,nan,,1.0,1.0,50104,204,0,16,7.121016735660037,nan,3.2,0.0,6.444561958312988,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,89,0.0,0.8870224782824516,0.37799237459897994,1.0,0.01799191567581147,nan,,1.0,1.0,50356,456,0,58,7.023898822592453,nan,6.444444444444445,0.0,6.399189048343235,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,90,0.0,0.886967976987362,0.3779255487024784,1.0,0.017778292461298407,nan,,1.0,1.0,50437,537,0,166,7.009446402148048,nan,11.857142857142858,0.0,6.4287377425602505,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,91,0.0,0.8869194772839546,0.37812699884176254,1.0,0.01768538764677942,nan,,1.0,1.0,50217,317,0,32,6.95355801729434,nan,4.571428571428571,0.0,6.420138086591448,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,92,0.0,0.8870109781622887,0.3781087103486061,1.0,0.017491039526648818,nan,,1.0,1.0,50559,659,0,76,6.9177927202301275,nan,6.909090909090909,0.0,6.429839437658137,nan
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,93,0.0,0.8870014789700508,0.37813511833548547,1.0,0.017300174511037766,nan,,1.0,1.0,50319,419,0,96,6.874365974795662,nan,8.727272727272727,0.0,6.4322146502408115,nan
