algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_threshold_honest,balance_threshold_attacker,balance_local_norm_honest,balance_local_norm_attacker,balance_kept_honest,balance_kept_attacker
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,67,0.0,0.7933693132797877,0.5841546018918355,1.0,0.02974447891737024,325393848.16,,1.0,1.0,554,0,29900,776,7.649252270144951,531364668.84150076,6.018235158920288,418064069.44,11.1,152.27
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,68,0.0,0.793754313190778,0.5834582539399465,1.0,0.029740172487994036,1305979265.28,,1.0,1.0,798,0,29900,1018,7.607643880545518,2109937347.8642435,6.025535379137311,1671148431.36,10.476190476190476,153.49
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,69,0.0,0.7938553128639857,0.5829842958847682,1.0,0.029345055787513653,5101241218.56,,1.0,1.0,317,0,29900,345,7.56396094536886,8220485494.478872,6.031009885999891,6554479808.0,3.111111111111111,151.085
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,70,0.0,0.7940809790293376,0.5824777563412984,1.0,0.029656964571525654,20469888604.16,,1.0,1.0,147,0,29900,185,7.5355594270061115,32652307534.15413,6.048553943634033,26208969011.2,4.75,150.235
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,71,0.0,0.7942606447140376,0.5820171129703522,1.0,0.029644655535618465,80730528194.56,,1.0,1.0,281,0,29900,339,7.519116015708411,128338371789.52133,6.075725460052491,103702178734.08,5.8,150.905
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,72,0.0,0.7944629806280136,0.581792452732722,1.0,0.02955336546525359,324174562426.88,,1.0,1.0,541,0,29900,649,7.487882916149062,510032931041.57,6.090959294637044,414882264678.4,7.2,152.205
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,73,0.0,0.7946569804350535,0.5816682958602906,1.0,0.029483323221405348,1276520640675.84,,1.0,1.0,618,0,29900,824,7.44989812223136,1999802974447.875,6.100596237182617,1637605011619.84,10.3,152.59
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,74,0.0,0.7948216468095779,0.5810859394073487,1.0,0.02914929132287701,5055301809602.56,,1.0,1.0,646,0,29900,774,7.382601491304616,7860365570378.853,6.085926055908203,6479775955681.28,8.533333333333333,152.73
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,75,0.0,0.7947386463483175,0.5810628527402878,1.0,0.02936724392697215,20037567114117.12,,1.0,1.0,544,0,29900,648,7.344808232941433,30930343025798.297,6.095270769936698,25668310154608.64,7.428571428571429,152.22
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,76,0.0,0.7954206458727519,0.5803110472361247,1.0,0.02914704229061802,78294072426496.0,,1.0,1.0,589,0,29900,711,7.340120535347589,120482322211012.64,6.132125437259674,100654030027489.28,7.625,152.445
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,77,0.0,0.7953799792130788,0.5802412742376327,1.0,0.02869612628594041,313362197700935.7,,1.0,1.0,341,0,29900,527,7.279793914529162,476936280259426.25,6.122407324173871,401110005270446.06,10.941176470588236,151.205
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,78,0.0,0.7957799784342448,0.579566377600034,1.0,0.028603637541333833,1222472581366415.2,,1.0,1.0,613,0,29900,661,7.23198241271948,1857982078765400.0,6.122880632227117,1573040673479721.0,4.363636363636363,152.565
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,79,0.0,0.7958663101991018,0.5795453228553136,1.0,0.028456440127144256,4900654211441623.0,,1.0,1.0,475,0,29900,623,7.2105229575679655,7360131196819387.0,6.14554625749588,6273057723756052.0,9.25,151.875
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,80,0.0,0.7958179793755213,0.5797326385974884,1.0,0.028428677953779697,1.9044971375597976e+16,,1.0,1.0,473,0,29900,625,7.160922189372591,2.858406817041643e+16,6.144095808267593,2.4525228564797196e+16,9.5,151.865
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,81,0.0,0.7958923149108886,0.5794517123699188,1.0,0.028383558299392462,7.660581094521045e+16,,1.0,1.0,629,0,29900,715,7.161516694493222,1.1353926351685808e+17,6.185706785746983,9.806869448827602e+16,6.142857142857143,152.645
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,82,0.0,0.7961433134476343,0.5792353500922521,1.0,0.02800490119184057,2.982962376861758e+17,,1.0,1.0,112,0,29900,124,7.150836928032232,4.4144021673973254e+17,6.217796325683594,3.838411343004277e+17,2.4,150.06
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,83,0.0,0.7961089771986007,0.5795591537157695,1.0,0.028323723251620928,1.199088913120221e+18,,1.0,1.0,494,0,29900,608,7.042623775699066,1.7553822134439542e+18,6.164663887023925,1.5365496842926162e+18,7.6,151.97
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,84,0.0,0.796414647102356,0.5790351939201355,1.0,0.02790217366690437,4.666542163991231e+18,,1.0,1.0,761,0,29900,847,7.015806703412769,6.821902257880933e+18,6.182267972401211,6.011401058018499e+18,6.142857142857143,153.305
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,85,0.0,0.7965623134374619,0.5789541387557984,1.0,0.027438871388634045,nan,,1.0,1.0,30150,250,0,98,6.978068205875686,nan,6.190143505732219,nan,8.166666666666666,0.0
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,86,0.0,0.796518315076828,0.5788923408587774,1.0,0.027942575961351395,nan,,1.0,1.0,30299,399,0,56,6.933182266484519,nan,6.191464987668124,nan,5.090909090909091,0.0
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,87,0.0,0.7968736453851064,0.5789148795604706,1.0,0.027847009636461736,nan,,1.0,1.0,30388,488,0,50,6.910695775817479,nan,6.2126641273498535,nan,4.545454545454546,0.0
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,88,0.0,0.7969353137413661,0.5786454341808955,1.0,0.02760926044235627,nan,,1.0,1.0,30189,289,0,52,6.860831306328706,nan,6.209092617034912,nan,5.2,0.0
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,89,0.0,0.7969173141320547,0.5787827491760253,1.0,0.027494190571208794,nan,,1.0,1.0,30475,575,0,76,6.82616411111395,nan,6.219040980705848,nan,5.846153846153846,0.0
