algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_local_norm_honest,balance_local_norm_attacker,balance_threshold_honest,balance_threshold_attacker,balance_kept_honest,balance_kept_attacker
balance,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,138,0.0,0.8876159765720367,0.38397603660821916,nan,0.011714363185688853,0.0,,nan,nan,0,0,0,226,6.754673461914063,0.0,5.347959808284627,0.0,9.04,0.0
balance,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,139,0.0,0.8876505773067475,0.3842071687579155,nan,0.011638583378866314,0.0,,nan,nan,0,0,0,550,6.7631606153539705,0.0,5.319100311463816,0.0,14.864864864864865,0.0
balance,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,140,0.0,0.8876339774131775,0.38446671557426454,nan,0.011547525115311146,0.0,,nan,nan,0,0,0,270,6.764014794276311,0.0,5.284424914842337,0.0,10.384615384615385,0.0
balance,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,141,0.0,0.8876675782203675,0.3847308645248413,nan,0.011413884680718184,0.0,,nan,nan,0,0,0,234,6.768478813171387,0.0,5.252776953687671,0.0,9.36,0.0
balance,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,142,0.0,0.8876367783546448,0.3849817902445793,nan,0.011310266779735685,0.0,,nan,nan,0,0,0,178,6.777240384708751,0.0,5.22462927624218,0.0,8.090909090909092,0.0
balance,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,143,0.0,0.8876309788227081,0.38522169715166094,nan,0.01124436042457819,0.0,,nan,nan,0,0,0,230,6.780085325241089,0.0,5.192092874678134,0.0,9.583333333333334,0.0
balance,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,144,0.0,0.8876239771842956,0.3854622716903687,nan,0.011196776000782848,0.0,,nan,nan,0,0,0,218,6.790942529837291,0.0,5.165853094585454,0.0,9.083333333333334,0.0
balance,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,145,0.0,0.8876551769971848,0.38570891243219374,nan,0.011059420671314001,0.0,,nan,nan,0,0,0,298,6.799072963850839,0.0,5.137672322075111,0.0,10.642857142857142,0.0
balance,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,146,0.0,0.8876371766328812,0.3859411336183548,nan,0.010944986386224627,0.0,,nan,nan,0,0,0,218,6.807723107545272,0.0,5.110028080337761,0.0,9.478260869565217,0.0
balance,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,147,0.0,0.8876191779375077,0.38623584127426147,nan,0.010920887088403105,0.0,,nan,nan,0,0,0,480,6.8099753924778526,0.0,5.077753912506073,0.0,13.714285714285714,0.0
balance,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,148,0.0,0.8876227768659591,0.38642865532636644,nan,0.010792032573372126,0.0,,nan,nan,0,0,0,162,6.804619464007291,0.0,5.040047777538828,0.0,7.363636363636363,0.0
balance,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,149,0.0,0.8876419773101807,0.3867123284339905,nan,0.010689834173768759,0.0,,nan,nan,0,0,0,300,6.818011948040554,0.0,5.0164128506907515,0.0,10.714285714285714,0.0
