algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_local_norm_honest,balance_local_norm_attacker,balance_kept_honest,balance_kept_attacker,balance_threshold_honest,balance_threshold_attacker
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,10,0.0,0.7277783157428106,0.8497311703364054,nan,0.07343718764682611,0.07390467412769794,,nan,nan,0,0,0,32034,5.27190489518015,5.2682549142837525,60.10526315789474,154.46,9.798267699111284,9.79148391020943
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,11,0.0,0.7325083140532176,0.8247275070349376,nan,0.06846785016357898,0.06908811647444964,,nan,nan,0,0,0,31680,5.294389115439521,5.289721786975861,53.5,153.585,9.774674273187404,9.766057298789885
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,12,0.0,0.7364593128363291,0.8034243549903234,nan,0.06447695538401604,0.06506565371528268,,nan,nan,0,0,0,30700,5.31587570363825,5.310109574794769,39.0,151.355,9.749132170681182,9.73855728982575
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,13,0.0,0.7401756465435028,0.7847941762208939,nan,0.061113098971545696,0.061439812425523994,,nan,nan,0,0,0,30976,5.336697129642262,5.329485421180725,37.0,151.735,9.722286172913531,9.709148029272358
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,14,0.0,0.7433969807624817,0.7686831138531367,nan,0.05818248926351468,0.05858620775863528,,nan,nan,0,0,0,30632,5.357014444139269,5.348053522109986,42.55555555555556,151.245,9.694454236032634,9.678237880928236
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,15,0.0,0.74640764772892,0.7542942931254705,nan,0.05584379735092322,0.05619300140067935,,nan,nan,0,0,0,31250,5.3753268122673035,5.365827968120575,45.8125,152.585,9.662958732543409,9.645883130965617
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,16,0.0,0.7491483145952225,0.7417074686288834,nan,0.05370470609515905,0.054066772125661376,,nan,nan,0,0,0,31002,5.391261100769043,5.382900102138519,53.09090909090909,152.09,9.627207218042374,9.612276932741532
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,17,0.0,0.7519893143574397,0.730176950097084,nan,0.05173629261553288,0.05169634588062763,,nan,nan,0,0,0,31054,5.41164967417717,5.399383761882782,40.125,152.06,9.599405384762957,9.577647608185211
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,18,0.0,0.7545436477661133,0.7199449680248896,nan,0.049801033698022364,0.05040808543562889,,nan,nan,0,0,0,30858,5.424219518899918,5.4152482223510745,35.0,151.49,9.557770948429011,9.541963034087507
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,19,0.0,0.7565056471029917,0.7106263424952824,nan,0.04844943611572186,0.048696527928113936,,nan,nan,0,0,0,31020,5.438512628728693,5.430574109554291,53.81818181818182,152.14,9.519282295882952,9.505387135534656
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,20,0.0,0.7586963133017222,0.7019819204012553,nan,0.04707624127467473,0.047430712152272465,,nan,nan,0,0,0,30732,5.458025042215983,5.445402979850769,32.333333333333336,151.235,9.48995803892676,9.468011851196927
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,21,0.0,0.7604153154293696,0.6945565623044968,nan,0.04594136585791906,0.04598853262141347,,nan,nan,0,0,0,30810,5.472490390141805,5.459846518039703,40.833333333333336,151.6,9.451886094207836,9.430048058801855
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,22,0.0,0.7623769797881444,0.6869123522440592,nan,0.04471612095832825,0.04493153396993876,,nan,nan,0,0,0,31378,5.4897519161826684,5.473861055374146,43.68421052631579,152.74,9.418698479815689,9.391434729317421
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,23,0.0,0.7641889810562134,0.6804568040370941,nan,0.043559642049173515,0.04392613107338548,,nan,nan,0,0,0,30674,5.506046478564922,5.487493529319763,33.07692307692308,151.22,9.383886616936756,9.352267056004221
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,24,0.0,0.7658606475591659,0.6742581760883332,nan,0.04266542769968509,0.04289057133719325,,nan,nan,0,0,0,30930,5.516859531402588,5.500773792266846,38.13333333333333,151.79,9.339841544241775,9.312608975822249
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,25,0.0,0.7672049790620804,0.668935530980428,nan,0.04213224227229754,0.04214797716587782,,nan,nan,0,0,0,30858,5.536956588427226,5.513782291412354,42.833333333333336,151.72,9.31158053902861,9.272607986211348
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,26,0.0,0.7685506461064021,0.6633809560537338,nan,0.041283266904453435,0.04159780584275723,,nan,nan,0,0,0,30894,5.548141699570876,5.526476230621338,41.46153846153846,151.775,9.268394980680517,9.232201939020909
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,27,0.0,0.7702089784542719,0.6584800748030345,nan,0.04059199847280979,0.04109874399378896,,nan,nan,0,0,0,31368,5.5629676650552184,5.538903276920319,48.411764705882355,152.725,9.23141399618855,9.191480575249633
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,28,0.0,0.7715599805116653,0.6536653643846512,nan,0.04019326083362103,0.04016774145886302,,nan,nan,0,0,0,31238,5.570174609913545,5.551039118766784,43.64705882352941,152.48,9.181955955211695,9.150412736336978
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,29,0.0,0.7727173137664795,0.6494392216205597,nan,0.039321306869387625,0.03940073519945145,,nan,nan,0,0,0,31418,5.589142382144928,5.5629358172416685,51.0,153.01,9.152005503187164,9.1090932619495
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,30,0.0,0.7739953142404556,0.6452257863680522,nan,0.03843812018632889,0.039022529311478135,,nan,nan,0,0,0,31504,5.604694583199241,5.574665982723236,42.36363636363637,152.86,9.11649198088455,9.067648017779533
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,31,0.0,0.7750903139511744,0.6413571910063426,nan,0.03817081185678641,0.0385620591416955,,nan,nan,0,0,0,30888,5.614891608556111,5.5861506223678585,43.833333333333336,151.81,9.072393591245008,9.025954664712032
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,32,0.0,0.7760136467218399,0.637853571176529,nan,0.03802786561350028,0.038217578418552875,,nan,nan,0,0,0,30856,5.624779297755315,5.597440645694733,40.15384615384615,151.67,9.027982241677659,8.984102677298512
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,33,0.0,0.777147313952446,0.6343068420886994,nan,0.037370921211938066,0.03759048033505678,,nan,nan,0,0,0,30810,5.641199270884196,5.60855272769928,40.833333333333336,151.6,8.994175430871257,8.942124666039716
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,34,0.0,0.77808531443278,0.6310685422023138,nan,0.03676133010536432,0.03704794388264418,,nan,nan,0,0,0,32356,5.651682128076968,5.619503519535065,58.69565217391305,155.03,8.95101621895242,8.90005241022528
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,35,0.0,0.7789203151067098,0.6280458933115005,nan,0.03654017517343164,0.03666303195059299,,nan,nan,0,0,0,30774,5.67459503809611,5.630297431945801,40.0,151.47,8.92758911447284,8.857897652120068
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,36,0.0,0.7793923153479894,0.6256141769886017,nan,0.0359509165212512,0.03624556619673967,,nan,nan,0,0,0,30930,5.676337321599324,5.640912022590637,45.666666666666664,151.91,8.870992648995758,8.815629912553238
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,37,0.0,0.7803846476475398,0.6231304742892583,nan,0.03597431144366662,0.035802697408944366,,nan,nan,0,0,0,30268,5.6885622631419785,5.651400501728058,20.636363636363637,150.205,8.831027615629564,8.773337020693452
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,38,0.0,0.7811863156159718,0.6202424931526184,nan,0.0355507008669277,0.03573888693936169,,nan,nan,0,0,0,31402,5.7057368357976275,5.66174161195755,38.375,152.405,8.798834870839165,8.730989696619817
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,39,0.0,0.7819246468941371,0.6177452635765076,nan,0.03520990679661433,0.034951249780133364,,nan,nan,0,0,0,30658,5.715721570528471,5.671940982341766,33.07692307692308,151.14,8.755666250139704,8.688600663814764
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,40,0.0,0.7825986476739247,0.6156502431631088,nan,0.03493958550194899,0.035116750989109276,,nan,nan,0,0,0,31066,5.719597180684407,5.682015638351441,42.733333333333334,152.125,8.703386712244084,8.646199696125015
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,41,0.0,0.7835913141568501,0.6132850577433904,nan,0.03463421840841571,0.03466804434545338,,nan,nan,0,0,0,31426,5.732193034628163,5.691961274147034,39.43478260869565,152.595,8.664596596915445,8.603783575991887
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,42,0.0,0.7838089789946874,0.6115290069580078,nan,0.03427014320467909,0.03420051796361804,,nan,nan,0,0,0,31316,5.754332440240042,5.701810326576233,53.714285714285715,152.82,8.64026758528912,8.561404377277912
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,43,0.0,0.7846966483195623,0.6091830297311147,nan,0.03410438635076086,0.03424139606766403,,nan,nan,0,0,0,31224,5.763354433907403,5.711537690162658,41.388888888888886,152.395,8.596314109098406,8.519026999577626
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,44,0.0,0.7853569815556208,0.6071941159168879,nan,0.033866862213859955,0.03414916626177728,,nan,nan,0,0,0,31312,5.77332345644633,5.721168968677521,43.833333333333336,152.615,8.553966420849191,8.47669243119028
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,45,0.0,0.7857556474208832,0.605503161350886,nan,0.03334988122805953,0.033731951816007494,,nan,nan,0,0,0,31786,5.784846646445138,5.73067595243454,50.38095238095238,153.64,8.514089380068292,8.434361401303292
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,46,0.0,0.7864386465152104,0.6038178306818008,nan,0.03288261763751507,0.03354596115648747,,nan,nan,0,0,0,30978,5.794083855368874,5.740090374946594,50.72727272727273,152.1,8.471022480485702,8.392083342241614
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,47,0.0,0.7867903125286102,0.6022658814986547,nan,0.03287474907313784,0.0331090456712991,,nan,nan,0,0,0,31756,5.8013081550598145,5.749406406879425,58.294117647058826,153.825,8.42522866112887,8.349851852201608
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,48,0.0,0.7874619785944621,0.600642312169075,nan,0.03282361188282569,0.03310699564404786,,nan,nan,0,0,0,30596,5.815992875532671,5.758637275695801,34.54545454545455,151.08,8.390432168849971,8.307688210899219
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,49,0.0,0.7878546464443207,0.5991790461540222,nan,0.032225720044225456,0.03265271360054612,,nan,nan,0,0,0,30688,5.820169492201372,5.7677703070640565,38.81818181818182,151.305,8.34066734801727,8.265576034418391
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,50,0.0,0.7882036453485489,0.5983022411664327,nan,0.03204863726471861,0.32937615618109706,,nan,0.0,0,0,30411,605,5.836307355335781,5.6774696707725525,43.214285714285715,152.055,8.308220740098282,8.082108840081414
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,51,0.0,0.7881583126386007,0.5988380692402522,nan,0.03201087742423018,0.9136108735203743,,nan,0.0,0,0,30384,530,5.85048398104581,5.673248610496521,48.18181818181818,151.92,8.273063729725896,8.022438393349239
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,52,0.0,0.7775653133789698,0.7064173523585001,nan,0.03341128557920456,4.495339620113373,,nan,0.0,26,0,30374,580,5.853962017939641,7.587551591396331,44.61538461538461,151.87,8.222978959532574,10.658128101825215
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,53,0.0,0.7889696474870046,0.5959700228770574,1.0,0.04712556298201283,20.43269337654114,,1.0,1.0,3548,0,26807,551,5.871515870094299,24.21929808139801,8.0,136.31,8.19283524143029,33.79446181089787
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,54,0.0,0.7896323138475418,0.5942234492301941,1.0,0.03262499732275804,106.71189178466797,,1.0,1.0,3417,0,27111,766,5.879922642427332,122.3572089958191,8.117647058823529,138.695,8.15005046833629,169.59703198901755
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,55,0.0,0.7897743129730225,0.5932686491807302,1.0,0.031527467047174774,593.2118664550782,,1.0,1.0,906,0,29408,498,5.888719045198881,676.9013754272461,6.461538461538462,149.11,8.108009024659161,932.0061661360774
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,56,0.0,0.7904953140020371,0.5916761181751887,1.0,0.03156004688392083,3239.2310424804687,,1.0,1.0,459,0,29749,358,5.897053003311157,3720.5592944335935,5.0,150.285,8.065533954088645,5088.693844298972
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,57,0.0,0.7904923127094905,0.5912369519472123,1.0,0.031300273053348066,19488.676962890626,,1.0,1.0,458,0,29898,700,5.91294367313385,22268.62869140625,12.2,151.77,8.033532184259654,30254.938179873716
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,58,0.0,0.7911213113864263,0.5898445787032446,1.0,0.030951536353677513,115342.75984375,,1.0,1.0,785,0,29900,1091,5.92729781071345,132453.4249609375,12.75,153.425,7.999525882376912,178760.14248336732
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,59,0.0,0.791249979933103,0.5891897916793823,1.0,0.030713404485334952,729341.36,,1.0,1.0,443,0,29900,559,5.937012958526611,832318.868125,7.733333333333333,151.715,7.959397599347491,1115840.0439957622
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,60,0.0,0.7914696476856867,0.588560536702474,1.0,0.030812978266427916,4418646.04,,1.0,1.0,467,0,29900,537,5.938003261884053,5079305.525,5.833333333333333,151.835,7.907830250671002,6764274.809483872
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,61,0.0,0.7917683122555415,0.5878424201409022,1.0,0.030915498758355777,28501700.71,,1.0,1.0,372,0,29900,530,5.951039344072342,32557651.48,9.875,151.36,7.8725319404695195,43069980.95018122
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,62,0.0,0.7923106469710668,0.5866789466142655,1.0,0.03047011752302448,175151086.8,,1.0,1.0,592,0,29900,720,5.957936018705368,201364571.76,8.0,152.46,7.829285827503885,264611902.99665755
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,63,0.0,0.7925489809115728,0.5859134024381638,1.0,0.030168924797326326,1141037780.16,,1.0,1.0,641,0,29900,829,5.978024683500591,1302510732.16,9.894736842105264,152.705,7.80348716951667,1700248213.1968133
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,64,0.0,0.7928026453653971,0.585295929312706,1.0,0.030308684973667066,7032897164.8,,1.0,1.0,1008,0,29900,1162,5.976593520906237,8073950899.2,8.555555555555555,154.54,7.7497811754916945,10469400750.040743
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,65,0.0,0.7932039799292883,0.5843782824277878,1.0,0.02999278610572219,45604685086.72,,1.0,1.0,734,0,29900,914,5.993154224596526,52009552936.96,9.473684210526315,153.17,7.719619195616911,66992092671.307816
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,66,0.0,0.7935859781503677,0.5836993885040284,1.0,0.02973696144297719,275730387107.84,,1.0,1.0,554,0,29900,692,6.003204524517059,316958070374.4,8.625,152.27,7.681185736125461,405552367767.3716
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,67,0.0,0.7935059803724289,0.5835072390238444,1.0,0.02947301390270392,1811625930260.48,,1.0,1.0,554,0,29900,776,6.016983008384704,2064126069964.8,11.1,152.27,7.647660771130046,2623530089737.516
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,68,0.0,0.7939143141110738,0.5828635362784068,1.0,0.029496031800905865,10854060476334.08,,1.0,1.0,798,0,29900,1018,6.027180876050677,12496133265817.6,10.476190476190476,153.49,7.609721431125799,15777209125571.404
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,69,0.0,0.7939869807163874,0.5825065823396047,1.0,0.02911946140229702,71814720331448.31,,1.0,1.0,317,0,29900,345,6.031032615237766,81794526179491.84,3.111111111111111,151.085,7.563989451882836,102584909204481.16
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,70,0.0,0.7941753123203913,0.5819241629044215,1.0,0.029439434831341108,428660826287636.5,,1.0,1.0,147,0,29900,185,6.047039687633514,494485795881615.4,4.75,150.235,7.533672899054812,616052553288062.5
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,71,0.0,0.7943473128477733,0.5815924342473348,1.0,0.02952518788476785,2904929414351421.5,,1.0,1.0,281,0,29900,339,6.044742822647095,3306024283553136.5,5.8,150.905,7.480772932786789,4091425839140953.5
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,72,0.0,0.7946529815594355,0.5812082531054815,1.0,0.029273441595335802,1.7170581843355894e+16,,1.0,1.0,541,0,29900,649,6.073806444803874,1.9845019962745816e+16,7.2,152.205,7.466796166916941,2.4396351832545996e+16
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,73,0.0,0.7948229801654816,0.5809699445962906,1.0,0.029180392504980168,1.1789869885343925e+17,,1.0,1.0,618,0,29900,824,6.07332968711853,1.340445680612252e+17,10.3,152.59,7.416600881728196,1.636919306031337e+17
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,74,0.0,0.794890645345052,0.580645742615064,1.0,0.028855263876418274,7.043665778109632e+17,,1.0,1.0,646,0,29900,774,6.08529634475708,8.124910621353942e+17,8.533333333333333,152.73,7.381837613064777,9.856014798551977e+17
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,75,0.0,0.7949356452624003,0.5803027407328287,1.0,0.029094837829470633,4.832686246200219e+18,,1.0,1.0,544,0,29900,648,6.09430456161499,5.490863415988123e+18,7.428571428571429,152.22,7.343643950811258,6.616496681758623e+18
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,76,0.0,0.7955439790089925,0.5796107093493144,1.0,0.028753469915439686,nan,,1.0,1.0,9925,42,20564,669,6.103187948465347,nan,7.625,105.555,7.305482519880712,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,77,0.0,0.7954569784800212,0.5798014817635219,1.0,0.028479469940066338,nan,,1.0,1.0,30241,341,0,186,6.1037735378040985,nan,10.941176470588236,0.0,7.257637576762529,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,78,0.0,0.7958469800154369,0.5791477839152018,1.0,0.028416649010032415,nan,,1.0,1.0,30513,613,0,48,6.122550097378817,nan,4.363636363636363,0.0,7.2315920046169415,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,79,0.0,0.7959026451905569,0.5791448698441187,1.0,0.028253969959914683,nan,,1.0,1.0,30375,475,0,148,6.12260377407074,nan,9.25,0.0,7.183604715232905,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,80,0.0,0.7959013122320175,0.5792696585257848,1.0,0.028271093548585972,nan,,1.0,1.0,30373,473,0,152,6.139983385801315,nan,9.5,0.0,7.156129175362096,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,81,0.0,0.7959923130273819,0.5789476617177327,1.0,0.028203552272170782,nan,,1.0,1.0,30529,629,0,86,6.168027809688023,nan,6.142857142857143,0.0,7.14104881805273,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,82,0.0,0.796245312889417,0.5786824721097946,1.0,0.027817403549949327,nan,,1.0,1.0,30012,112,0,12,6.1770881652832035,nan,2.4,0.0,7.104020113615048,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,83,0.0,0.7962813117106755,0.578929326136907,1.0,0.02809740073358019,nan,,1.0,1.0,30394,494,0,114,6.164720344543457,nan,7.6,0.0,7.042688273792823,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,84,0.0,0.7964456472794215,0.5784684646129609,1.0,0.027714923607806363,nan,,1.0,1.0,30661,761,0,86,6.184323992047991,nan,6.142857142857143,0.0,7.018139930714567,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,85,0.0,0.7966356466213862,0.5783176507552464,1.0,0.027265958332767088,nan,,1.0,1.0,30150,250,0,98,6.186161398887634,nan,8.166666666666666,0.0,6.973579228659105,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,86,0.0,0.7965986474355062,0.578340058128039,1.0,0.027763983098169166,nan,,1.0,1.0,30299,399,0,56,6.195615291595459,nan,5.090909090909091,0.0,6.937829763263849,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,87,0.0,0.7969063133001327,0.5784231470028559,1.0,0.027719779865195353,nan,,1.0,1.0,30388,488,0,50,6.211613308299672,nan,4.545454545454546,0.0,6.90952689067861,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,88,0.0,0.7970046458641687,0.5781191039085388,1.0,0.027429451203594604,nan,,1.0,1.0,30189,289,0,52,6.209239435195923,nan,5.2,0.0,6.860993535288318,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,89,0.0,0.7970059790213903,0.5782305109500885,1.0,0.027303132507950068,nan,,1.0,1.0,30475,575,0,76,6.2145694219149075,nan,5.846153846153846,0.0,6.821256024122056,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,90,0.0,0.7970819803078969,0.5783129811286927,1.0,0.02750458157310883,nan,,1.0,1.0,30680,780,0,276,6.2303774460502295,nan,12.0,0.0,6.79316819600871,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,91,0.0,0.7973479801416397,0.5780827289819718,1.0,0.027186051551252602,nan,,1.0,1.0,30129,229,0,52,6.243113660812378,nan,5.2,0.0,6.761825441058351,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,92,0.0,0.7971749790509541,0.5781816877921422,1.0,0.027059754921744266,nan,,1.0,1.0,30284,384,0,156,6.2562960386276245,nan,9.75,0.0,6.731079307850655,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,93,0.0,0.7975766468048096,0.5780791693925857,1.0,0.026877918764948844,nan,,1.0,1.0,30408,508,0,126,6.2687347531318665,nan,7.875,0.0,6.69964844695216,nan
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,94,0.0,0.797572978536288,0.578364798227946,1.0,0.02675092142696182,nan,,1.0,1.0,30316,416,0,54,6.276690179651434,nan,4.909090909090909,0.0,6.663578465021126,nan
