algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,nsr_honest,nsr_attacker,balance_threshold_honest,balance_threshold_attacker,sigma_n_honest,sigma_n_attacker,eps_n_honest,eps_n_attacker,n_dp_norm_honest,n_dp_norm_attacker,trust_honest,trust_attacker,balance_local_norm_honest,balance_local_norm_attacker,balance_kept_honest,balance_kept_attacker,sigma_dp_honest,sigma_dp_attacker,noise_norm_honest,noise_norm_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,11,2.948513909376521,0.843664313753446,0.682553945183754,nan,8.754646036359999,9.684429893493652,1000.0,0.0,nan,0,31680,0,0,2508.0818449625317,2514.254284783,9.904116000706072,9.902330014730778,0.931896967940425,0.9368820543318914,1.0072287160456446,2.880819967043447,210.2151124742296,211.35037048339845,0.9597438507609897,0.9541791081428528,5.364500390158759,5.363533022403717,0.0,0.0,0.931896967940425,0.9368820543318914,210.2151124742296,211.35037048339845,1.7566652164447654,1.25153547821158,0.9546385823039834,0.9364704416940639,92.10789224243165,1095.992660331851
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,12,3.0796403677787523,0.8478919800122579,0.6483107217152914,nan,8.673661188645797,9.633789548873901,1000.0,0.0,nan,0,30700,0,0,2702.070393539833,2721.378736983995,9.890588969983435,9.892095400128852,0.9308250018444766,0.9319875866346159,1.050680135238827,2.966897496449436,209.76046752929688,210.16751182556152,0.9504977410489862,0.9491869303584098,5.393007365140048,5.393828771114349,0.0,0.0,0.9308250018444766,0.9319875866346159,209.76046752929688,210.16751182556152,1.8171670797230708,1.272359249331319,0.9492552664607622,0.9319269779488742,88.68173501586914,1147.9970434514744
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,13,3.1736721412512128,0.8514569773276647,0.6196191332737605,nan,8.412601162405576,9.588955512046814,1000.0,0.0,nan,0,30976,0,0,2955.1309554153886,2922.2702334209275,9.878487459485127,9.878464066625467,0.9423367507675706,0.9265895567519581,1.1034469610654014,3.061134805597484,212.48363360236672,209.1085605621338,0.9268401615759906,0.9447735130786896,5.422438172733083,5.422425332069397,0.0,0.0,0.9423367507675706,0.9265895567519581,212.48363360236672,209.1085605621338,1.8865220988782345,1.2932235761488549,0.9433685961406901,0.9278232078960384,90.86786776733399,1269.3825458524939
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,14,3.3222373334514943,0.8548343135913213,0.5951394174496333,nan,8.62536425060696,9.495331635475159,1000.0,0.0,nan,0,30632,0,0,3104.998172888502,3122.012021750247,9.860101357596632,9.861789745833695,0.919249594267964,0.9253906199092222,1.1399156487813824,3.1584059690353796,207.8256072998047,208.69974617004394,0.9426112771034241,0.9355474162101746,5.448548634847005,5.449481613636017,0.0,0.0,0.919249594267964,0.9253906199092222,207.8256072998047,208.69974617004394,1.9473117768829813,1.3192901041794671,0.9358516016074915,0.9251261738289768,87.22075939941406,1304.6947758120918
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,15,3.459816571620036,0.857638977766037,0.5742580620447795,nan,8.29432100057602,9.415728299617767,1000.0,0.0,nan,0,31250,0,0,3332.788180338446,3322.5613260599216,9.843586204928638,9.842404451136659,0.9298213708577522,0.9229429424768193,1.1944694699745952,3.262265652040792,209.37874794006348,208.20475799560546,0.9197016917169094,0.9276932853460312,5.475806564092636,5.475149176120758,0.0,0.0,0.9298213708577522,0.9229429424768193,209.37874794006348,208.20475799560546,2.021587942801074,1.3422638486532177,0.9271013154475777,0.9234524556902217,89.98202313232422,1435.673752194799
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,16,3.5066746726589506,0.8599886453151703,0.5561294696728388,nan,8.564910108392889,9.359791984558106,1000.0,0.0,nan,0,31002,0,0,3463.9185790294887,3502.5484150787024,9.821178795668649,9.820656118388303,0.9110962006298227,0.918445677279085,1.2257621600232933,3.368917784887392,205.76341247558594,207.19520431518555,0.9308187040415677,0.9221940132975578,5.499885689128529,5.499592988491059,0.0,0.0,0.9110962006298227,0.918445677279085,205.76341247558594,207.19520431518555,2.0830244099689326,1.3739751681833987,0.9226436417249707,0.9180625292073227,87.40487680053711,1477.22557477013
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,17,3.546600610841317,0.8620873111486435,0.5404498042662939,nan,8.00502124428749,9.238468000888824,1000.0,0.0,nan,0,31054,0,0,3679.5925785548043,3688.297386227945,9.79556600792556,9.796844780911258,0.9165182572948241,0.919393763697907,1.2985273625300706,3.452520333954798,206.89490604400635,207.39695930480957,0.9136464633047581,0.910238111615181,5.522234916687012,5.522955822944641,0.0,0.0,0.9165182572948241,0.919393763697907,206.89490604400635,207.39695930480957,2.1601245510999614,1.3804846117823317,0.9104905821107052,0.9191807632236048,89.57942071533203,1593.0659170049319
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,18,3.585861498802288,0.8639606436093649,0.5271546051899592,nan,7.8600707948207855,9.127108294963836,1000.0,0.0,nan,0,30850,0,8,3904.9123169258864,3869.093379298537,9.775441124719991,9.771175959324458,0.9301199948492468,0.9194096701078913,1.3642818721057255,3.5107066561013327,209.6867847442627,207.3816397857666,0.8864441923797131,0.8992667791247367,5.547751545906067,5.545330982208252,0.4375,0.005,0.9301199948492468,0.9194096701078913,209.6867847442627,207.3816397857666,2.222851785703969,1.3788026371215403,0.8983169578843646,0.9202030274961399,89.66263302612305,1672.5945458610436
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,19,3.6362928592007124,0.8656499797105789,0.5147369409600894,nan,8.01777206767689,9.06947413444519,1000.0,0.0,nan,0,30902,0,118,3977.542882445821,4037.2203530738775,9.743358456171459,9.757988439087608,0.890415043828764,0.914942935600923,1.4124789263576492,3.558636144035083,200.9033203125,206.36500022888183,0.9232659665021029,0.8936056232452393,5.566530791195956,5.574889125823975,0.0,0.59,0.890415043828764,0.914942935600923,200.9033203125,206.36500022888183,2.2709418134286223,1.3792712823796702,0.8951518970643174,0.9136642303426588,86.96587313842774,1702.394084643359
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,20,3.667759727117939,0.8672226468722025,0.5037570038437843,nan,7.877828852335612,9.05275592803955,1000.0,0.0,nan,0,30615,0,117,4116.664344164857,4163.52903388689,9.716332851429934,9.747673700996382,0.8920540215863945,0.9071930945417794,1.4644983784872798,3.5959387247571057,200.98475341796876,204.6109532928467,0.9104427576065064,0.8919518521428108,5.588221549987793,5.606246829032898,0.0,0.585,0.8920540215863945,0.9071930945417794,200.98475341796876,204.6109532928467,2.31707451699521,1.375610325336661,0.8932419153146965,0.9061368801495434,87.87392391967774,1788.9115438797014
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,21,3.7313146185394857,0.868617977698644,0.4939604648947716,nan,7.849717577298482,8.914161636829377,1000.0,0.0,nan,0,30689,0,121,4331.531811240949,4332.704436842421,9.804621195807128,9.74644291372088,0.9107292584009481,0.9092415037293757,1.4981258879854238,3.6310870378863966,205.39687728881836,205.11180923461913,0.8764532953500748,0.8782887056469917,5.676718354225159,5.643034062385559,0.0,0.605,0.9107292584009481,0.9092415037293757,205.39687728881836,205.11180923461913,2.351310347945813,1.3774911693237397,0.8781848144981096,0.9093257162579553,86.9742487487793,1837.038538206751
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,22,3.776321275481883,0.8691149783134461,0.48685713718334833,nan,7.6314930413898665,8.891074945926666,1000.0,0.0,nan,0,31218,0,160,4554.066145640383,4458.986877663743,9.655345862390597,9.750981531785554,0.9112425209508244,0.9020255013054569,1.5545923788360794,3.667669558953405,205.53073521664268,203.4682772064209,0.8645218987213937,0.8760070124268532,5.627683438752827,5.683425333499908,1.5789473684210527,0.65,0.9112425209508244,0.9020255013054569,205.53073521664268,203.4682772064209,2.3998232508830095,1.3722432715151058,0.8750105870368818,0.902825151411676,89.19747882080078,1956.6492645998314
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,23,3.8216887041479017,0.8702219794193904,0.4789916456739108,nan,7.555862133319561,8.678857344388963,1000.0,0.0,nan,0,29075,0,1599,4520.956566302464,4524.101157825614,9.8388044620586,9.900079814442151,0.8929621893174645,0.9096727418506717,1.6191085780699477,3.7052134110098995,201.1032268817608,205.1987582397461,0.8761177796583909,0.8550858780741691,5.77297199689425,5.808925642967224,1.6923076923076923,7.885,0.8929621893174645,0.9096727418506717,201.1032268817608,205.1987582397461,2.4535505112459286,1.361757631888396,0.8563695152600607,0.9086528489730582,87.30818719482421,1927.1853338541096
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,24,3.8861474123915043,0.870931978225708,0.4727499258518219,nan,7.278949864705404,7.260221197605133,1000.0,0.0,nan,0,13744,0,17186,4799.379094004756,4115.366587565317,9.585407966557543,11.26313022163063,0.9069196435526863,1.0105681168947427,1.6739582947829315,3.7321364244416873,204.42744140625,228.06904708862305,0.8470791737238567,0.7153161400556565,5.6619107564290365,6.652908084392547,8.266666666666667,85.31,0.9069196435526863,1.0105681168947427,204.42744140625,228.06904708862305,2.4972295466464343,1.3506881247026754,0.7245089098464611,1.0033368280569248,97.36044207763672,1790.1280078462694
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,25,3.928213095907555,0.8719439786672593,0.4662052925427755,nan,7.5777671337127686,7.727935891151429,1000.0,0.0,nan,0,4561,0,26297,4573.833731280785,3311.436138069326,9.551860512414349,13.890751403908665,0.8349030589258358,0.9646327426913647,1.752102907879472,3.7672551018662466,188.3171526590983,217.63740501403808,0.9279632518688837,0.7613870406150818,5.6798345645268755,8.259874591827392,8.0,131.005,0.8349030589258358,0.9646327426913647,188.3171526590983,217.63740501403808,2.558163785474182,1.3325851724392805,0.7708158827615235,0.957289553044259,91.57457366943359,1434.3464647784692
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,26,3.9813092502478096,0.8723873124519984,0.46105284253756207,nan,7.366125400249775,8.591989357471466,1000.0,0.0,nan,0,1674,0,29220,4858.405666480072,2464.6338957988883,9.573381775523883,18.462543865704756,0.87756831071946,0.8893788883595064,1.8125458865364932,3.817611585628994,198.04222341684195,200.63204536437988,0.8618552547234756,0.8465377612411976,5.730709442725549,11.0518390417099,4.076923076923077,145.835,0.87756831071946,0.8893788883595064,198.04222341684195,200.63204536437988,2.6145721661734935,1.3273707795679814,0.8474726317354211,0.8886580549824141,85.40191595458984,1112.1721056480371
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,27,4.0566589097664085,0.8729256465037664,0.456167273124059,nan,7.297674852259019,9.13939577817917,1000.0,0.0,nan,0,1327,0,30041,5029.679300292785,1807.6501418070413,9.746879745015683,24.442442880366787,0.8947776159389623,0.8393630636107141,1.8640885425911806,3.8893865341889393,202.01722986557905,189.31025100708007,0.8278731318081126,0.9004642254114151,5.873593891368193,14.729327430725098,6.235294117647059,149.675,0.8947776159389623,0.8393630636107141,202.01722986557905,189.31025100708007,2.674207739230284,1.3334811923147627,0.8947773655438753,0.8437042958207612,82.59268621826172,894.0691529327712
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,28,4.164420765457638,0.8740156443913778,0.4506654683748881,nan,7.2959856706507065,9.339278421401978,1000.0,0.0,nan,0,1269,0,29969,4901.163851975049,1383.8335094289168,9.938081295022416,31.15434362532128,0.8532247562552554,0.8161202107004141,1.9195793340160163,3.984136482006943,192.42722455193015,184.08915306091308,0.8710728883743286,0.9201670187711716,6.028873191160314,18.89958247423172,4.294117647058823,149.48,0.8532247562552554,0.8161202107004141,192.42722455193015,184.08915306091308,2.7454021932123873,1.3482516613015296,0.9163209348230318,0.8190270184166919,80.17818685913086,720.1729747387184
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,29,4.293857310076573,0.874386309782664,0.44699015418688454,nan,7.03080028295517,9.461053774356841,1000.0,0.0,nan,0,1288,0,30130,5245.965067027111,1119.0941520595513,9.849982369382538,38.13484607412397,0.8842306555397694,0.7990210902033342,1.9641188033109174,4.1060944281815885,199.28570461273193,180.26866012573242,0.8182898461818695,0.9321662515401841,6.015397816896439,23.289003088474274,8.25,149.99,0.8842306555397694,0.7990210902033342,199.28570461273193,180.26866012573242,2.820909053259186,1.3763088698686006,0.9237309622543829,0.8053329098578849,78.4846065979004,615.5085429686881
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,30,4.443985363922813,0.8742353119452795,0.444527293741703,nan,6.920244368639859,9.516421709060669,1000.0,0.0,nan,0,1372,0,30132,5138.889881552807,959.335554770302,10.014490357531686,45.22810687350387,0.86949588948052,0.7870258752648198,2.0437496200899763,4.256298752919561,196.15830369429156,177.49019981384276,0.8263033154335889,0.9376261904835701,6.156771703199907,27.805621519088746,7.2727272727272725,149.86,0.86949588948052,0.7870258752648198,196.15830369429156,177.49019981384276,2.92876927322181,1.39807331047934,0.9265941938569954,0.7951985793762855,79.62704528808594,609.8453766964442
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,31,4.652758158483971,0.8747143107652664,0.44078182071447375,nan,7.276748816172282,9.493185441493988,1000.0,0.0,nan,0,1001,0,29887,5115.004135684002,864.3387021040963,10.574016405705073,52.34114197050344,0.8593512265661095,0.7808691530101569,2.076400038250298,4.4233376026918085,193.5827980041504,176.17065979003905,0.828338955839475,0.9353433859348297,6.544243852297465,32.39385900497437,10.0,148.835,0.8593512265661095,0.7808691530101569,193.5827980041504,176.17065979003905,3.015175064026902,1.4493011483354545,0.9292865314011304,0.7853115345321919,75.11425106811524,468.49558009805463
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,32,4.9248281699027245,0.8756836448113123,0.4361854281028112,nan,7.408727132357084,9.502119011878968,1000.0,0.0,nan,0,1065,0,29791,5062.867503569278,798.2790225095206,9.826361601471513,59.37790459753534,0.8019283777770746,0.7724645333095289,2.134408275905971,4.615660555628693,180.84257037823016,174.2307455444336,0.8956421659542964,0.9362176442146302,6.122200268965501,36.99471261501312,4.0,148.695,0.8019283777770746,0.7724645333095289,180.84257037823016,174.2307455444336,3.1269091877950603,1.499364078430835,0.933741206574328,0.7742627961174073,74.39420504760743,450.9461640966095
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,33,5.155965848874563,0.8758039778470993,0.4336654176314672,nan,6.9722996552785235,9.45526701927185,1000.0,0.0,nan,0,930,0,29880,5204.975313789379,754.5394102566758,10.297592845783075,66.34271780941874,0.8362462417737673,0.7680998831505871,2.1778554806721697,4.825387484733687,188.5398915608724,173.27825508117675,0.8368081301450729,0.9315975430607796,6.458710273106893,41.61053942203522,13.25,148.605,0.8362462417737673,0.7680998831505871,188.5398915608724,173.27825508117675,3.236868282296776,1.5638805484861267,0.9262321045938527,0.7719572242047293,73.83625942993164,426.7351716336155
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,34,5.432640530247317,0.8758823116620381,0.4319352424144745,nan,6.841776091119518,9.375166862010955,1000.0,0.0,nan,0,1570,0,30786,5463.7409004969195,725.4053042934969,10.109989335731552,73.20168178789407,0.8648839617689099,0.7660724223956992,2.2216144983439468,5.046857811834998,195.22534577742866,172.8015641784668,0.7848833617956742,0.9237083959579467,6.383459111918574,46.2196276473999,10.26086956521739,152.75,0.8648839617689099,0.7660724223956992,195.22534577742866,172.8015641784668,3.351711823740367,1.6388698488921938,0.9093901188918828,0.7762637470844163,78.10099157714843,541.494203140257
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,35,5.513412313599989,0.876612980167071,0.42830850372711815,nan,6.452090462048848,9.340397086143494,1000.0,0.0,nan,0,780,0,29994,5464.727500641292,696.5746109233031,9.9845304679132,79.93595539955426,0.8892860464238992,0.7608643239154043,2.25563114337614,5.2678462055761415,200.43401590983072,171.6099568939209,0.7380430301030477,0.9202821290493012,6.3464129368464155,50.80925769090653,11.333333333333334,149.29,0.8892860464238992,0.7608643239154043,200.43401590983072,171.6099568939209,3.4605171682561404,1.7151706691349753,0.9099667083542302,0.7681334780196588,73.4543991394043,409.7833043847122
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,36,5.5624970004770775,0.8767333112160365,0.4259864826997121,nan,6.244524359703064,9.231279661655426,1000.0,0.0,nan,0,824,0,30106,5763.3100876539465,678.8607845841892,10.228639854799608,86.5548380080988,0.842196054074936,0.7607936937123813,2.2988214908764255,5.42328615204741,189.7788403828939,171.67278938293458,0.7928556228677431,0.9095320203900337,6.545063495635986,55.384383325576785,14.333333333333334,149.67,0.842196054074936,0.7607936937123813,189.7788403828939,171.67278938293458,3.5486073553448185,1.757281420242616,0.9029276960019795,0.76540137448762,73.22380792236328,409.8637559373704
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,37,5.615175354870579,0.8772719786564509,0.42347782631715136,nan,6.617571830749512,9.119808027744293,1000.0,0.0,nan,0,609,0,29659,5656.133113699719,670.0527487145905,10.211318895154433,93.00973996964738,0.8326779196486498,0.7608114173640088,2.345637118559038,5.509686289784661,187.7677695534446,171.7096837615967,0.7945033528588035,0.8985469758510589,6.577685616233132,59.91281195402146,5.0,148.02,0.8326779196486498,0.7608114173640088,187.7677695534446,171.7096837615967,3.6112567870492875,1.7689298739827402,0.8931229007187613,0.7645580122698431,72.81476443481445,392.45602798723013
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,38,5.667557387187184,0.8769369784990947,0.42300648083289466,nan,6.305366059144338,9.076277120113373,1000.0,0.0,nan,0,953,0,30449,5817.964985827794,660.5142200647308,10.396609790172732,99.2989533196382,0.8794698432921951,0.7561755372120875,2.3787331515670584,5.5715696585488335,198.549467086792,170.52376487731934,0.7139648012816906,0.8942561650276184,6.741838018099467,64.3919000673294,17.166666666666668,150.185,0.8794698432921951,0.7561755372120875,198.549467086792,170.52376487731934,3.655867754359768,1.7822062350201426,0.8749392331976976,0.7693856414349562,77.73988037109375,543.4680073456265
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,39,5.7205315113239905,0.8773183099428813,0.42046381483475365,nan,6.518984061021071,8.99265673160553,1000.0,0.0,nan,0,817,0,29841,5268.400158440609,651.4706440579191,9.720392316386015,105.47387188571872,0.8147056284372081,0.754231205132069,2.4177062374175966,5.622625819350239,183.61859013484076,170.09291328430174,0.7966954341301551,0.8860149958729744,6.345497241387,68.85361632585526,4.0,148.945,0.8147056284372081,0.754231205132069,183.61859013484076,170.09291328430174,3.6996740701906536,1.7857686795781755,0.8805635672220042,0.7579221323760447,72.81124865722656,397.5666617426235
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,40,5.76999392305536,0.8776586439212163,0.4183858142296473,nan,6.576047007242838,8.881422936916351,1000.0,0.0,nan,0,862,0,30204,5760.306966355836,646.1294232851156,10.009243124527734,111.49956626517479,0.8111663799120489,0.7540700908096525,2.4565410150514473,5.672206208623354,182.78030700683593,170.0943381500244,0.7898819605509441,0.875059614777565,6.577765719095866,73.27407432794571,15.0,149.895,0.8111663799120489,0.7540700908096525,182.78030700683593,170.0943381500244,3.7428070924802106,1.788945910566786,0.8691169877384984,0.7580535528400523,73.52114447021485,431.26097830472133
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,41,5.831830676386403,0.8774089781443278,0.41797706057628,nan,6.860083393428637,8.744944596290589,1000.0,0.0,nan,0,979,0,30447,5624.599990398786,643.1699957959562,11.305295321445652,117.35415420858139,0.8127003633342634,0.7554952193389114,2.487367012934956,5.718341467533601,183.31762496284816,170.41538871765135,0.7754086385602537,0.8616063669323921,7.479186638541844,77.63739001750946,16.26086956521739,150.365,0.8127003633342634,0.7554952193389114,183.31762496284816,170.41538871765135,3.779756794774414,1.800911337835302,0.8527160182662075,0.761395301455024,76.59876623535156,515.9995978767266
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,42,5.895778290523436,0.877759644985199,0.41611266901095706,nan,6.471493516649518,8.571892108917236,1000.0,0.0,nan,0,966,0,30350,5863.159347108873,643.4914647769905,9.846816136607785,123.02741061897672,0.797846164323454,0.7591798033392436,2.53307593695651,5.763696809498963,179.66367558070593,171.3036424255371,0.7857088106019157,0.8445575255155563,6.557881798063006,81.93503418445587,16.857142857142858,150.57,0.797846164323454,0.7591798033392436,179.66367558070593,171.3036424255371,3.825324285973491,1.7986654926326158,0.8407076095866266,0.7617093783569021,73.5520398864746,421.5650476298446
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,43,5.9683099589688515,0.8775756450494131,0.41571003049612043,nan,6.590517573886448,8.527245454788208,1000.0,0.0,nan,0,622,0,30602,5048.248966263081,640.3709789515319,11.903296113180405,128.49477707603313,0.7814927866797546,0.7544850613214692,2.5977867970263553,5.810829589342518,176.04178788926868,170.22838104248046,0.7986443340778351,0.840162163078785,7.980503453148736,86.14866020441055,31.61111111111111,150.165,0.7814927866797546,0.7544850613214692,176.04178788926868,170.22838104248046,3.8830039139528205,1.7884821115695908,0.8367340854548533,0.7567150569932543,74.42885678100586,437.8853543660836
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,44,6.044507353089323,0.8775553129116694,0.4148885641495387,nan,6.377513673570421,8.430047245025635,1000.0,0.0,nan,0,879,0,30433,5755.968371788904,636.2432825983639,11.020660524174437,133.8512323146962,0.7893869049480513,0.7531457573636218,2.660464701275578,5.858411797379606,177.92113749186197,169.92185089111328,0.774313254488839,0.8305851459503174,7.438167836931017,90.3401324224472,20.11111111111111,150.355,0.7893869049480513,0.7531457573636218,177.92113749186197,169.92185089111328,3.939643539717189,1.7784926537772714,0.8259388429856082,0.7561381456962812,74.37390130615235,461.7121744237461
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,45,6.123838733328188,0.8771696448326111,0.4152093999584516,nan,6.48092558270409,8.277406597137452,1000.0,0.0,nan,0,896,0,30890,5545.08818784951,633.2097628104445,11.730034504685788,139.05778971597255,0.8102462571429505,0.7552402533469447,2.6899376037790685,5.905040616848947,182.9939720517113,170.33838020324708,0.7292809216749101,0.8155475077033043,7.969901153019497,94.48197600364685,28.761904761904763,151.43,0.8102462571429505,0.7552402533469447,182.9939720517113,170.33838020324708,3.9759788090070196,1.789851908622135,0.8073502302978912,0.7604670681872893,75.8210989074707,486.1776090138572
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,46,6.1900251368325065,0.877525311311086,0.4136036432782809,nan,6.806119962172075,8.102328491210937,1000.0,0.0,nan,0,902,0,30076,5598.458806166909,637.2831106816709,11.218705011136452,144.0803253859926,0.7626658124188485,0.7586175367650881,2.7258837383446304,5.9501966263181725,171.74697875976562,171.17232765197753,0.7918809273026206,0.7982936954498291,7.6734677228060635,98.54931787967682,9.0,149.885,0.7626658124188485,0.7586175367650881,171.74697875976562,171.17232765197753,4.015608893534047,1.793820418427439,0.7979593805227234,0.7588285843110186,72.24736459350586,378.07933800834036
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,47,6.253508815881752,0.8773523120085398,0.4132958213488261,nan,6.806669066934025,7.902242844104767,1000.0,0.0,nan,0,1087,0,30669,5295.132240961402,642.1335465483265,11.711148465427781,148.910127682305,0.7550172407736407,0.7633852709177915,2.7810017835968863,5.993478158494427,170.28772331686582,172.14855850219726,0.7919767989831812,0.778587999343872,8.063873852000517,102.53413561105728,20.823529411764707,151.575,0.7550172407736407,0.7633852709177915,170.28772331686582,172.14855850219726,4.0659923335559025,1.7900480601210627,0.7796368914815138,0.7627297109525815,74.64920599365234,436.88791481201827
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,48,6.33701982087539,0.8777436445156733,0.4117660489678383,nan,5.940822276202115,7.721521680355072,1000.0,0.0,nan,0,590,0,30006,6184.7214612629705,644.4146399405791,10.571413822746281,153.52751537296848,0.83730981076102,0.7668099714871416,2.7936997804585046,6.036512816692766,188.8284149169922,172.94770904541016,0.64684504812414,0.7607780337333679,7.327783151106401,106.42061310291291,21.181818181818183,148.865,0.83730981076102,0.7668099714871416,188.8284149169922,172.94770904541016,4.090824994952209,1.80402738968241,0.7548383994125077,0.7704853185582917,73.33330874633789,393.82972812401704
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,49,6.46989578475469,0.8778926424185435,0.4105475913484891,nan,6.017739144238559,7.677311012744903,1000.0,0.0,nan,0,440,0,30248,5599.164866977389,629.2594827038022,12.69944149668064,157.95410116189834,0.7882984424000964,0.7618400229859665,2.8035574409110047,6.082532346401457,177.99498263272372,171.87765029907226,0.7132476663047617,0.7564361734688282,8.861749172210693,110.22135308742523,22.727272727272727,149.99,0.7882984424000964,0.7618400229859665,177.99498263272372,171.87765029907226,4.115147403107185,1.8234606829879467,0.7541846399199906,0.763219371865376,72.66694973754883,374.8854201550233
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,50,5.074807043784342,0.8769049785534541,0.4129382145404816,0.0,6.657823766980853,3.08149362616241,1000.0,0.0,0.0,0,26,30411,579,5382.46463480807,0.0,12.292234284245945,162.47647585802144,0.74307396222321,0.0,2.860499863742747,0.0,167.6068823678153,0.0,0.7748781527791705,0.0,8.63497247014727,114.13546663999557,41.42857142857143,152.05,0.74307396222321,0.0,167.6068823678153,0.0,2.860499863742747,1.1098148489664441,0.7748781527791705,0.74307396222321,7.821654510498047,251.18168295770985
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,51,5.189122391698059,0.8748283107082049,0.42416634897391003,0.7372205961895462,6.65647589076649,8.81103982359171,1000.0,0.6237001594896332,0.691605213513977,547,29,29837,501,6135.97990242067,0.0,9.562725407404715,162.0799888742352,0.7338061879730702,0.0,2.8952805209274004,0.0,165.55102400346235,0.0,0.7779990163716403,0.0,6.762497381730513,114.61852700948715,14.181818181818182,150.91,0.7338061879730702,0.0,165.55102400346235,0.0,2.8952805209274004,1.1121666989255534,0.7779990163716403,0.7338061879730702,6.070204213460286,224.9859297554246
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,52,5.194253122102357,0.8709749794999758,0.462057968378067,0.9637054725415801,6.770957103142371,33.362314180135726,1000.0,0.7091377920325289,0.9858804976822285,920,39,29480,541,5427.276580040953,0.0,10.925937051585018,169.9939117390469,0.7036551615191597,0.0,2.951575894446455,0.0,158.80779677170975,0.0,0.8179097771644592,0.0,7.778205541463999,121.01914737939835,3.8461538461538463,149.855,0.7036551615191597,0.0,158.80779677170975,0.0,2.951575894446455,1.1192031894536814,0.8179097771644592,0.7036551615191597,6.881671193440755,235.18198513510796
