algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_threshold_honest,balance_threshold_attacker,balance_local_norm_honest,balance_local_norm_attacker,balance_kept_honest,balance_kept_attacker
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,46,0.0,0.8835829770565033,0.3967403346300125,nan,0.027684646546840667,0.030675035634388528,,nan,nan,0,0,0,50710,8.723058495363006,8.653980116558817,5.966473647526333,5.919224815368652,59.57142857142857,167.64333333333335
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,47,0.0,0.8837464785575867,0.39550747275352477,nan,0.02727048370987177,0.030391916042814653,,nan,nan,0,0,0,51032,8.689148517418634,8.611328416590611,5.983033835887909,5.929449725151062,72.875,168.16333333333333
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,48,0.0,0.884007477760315,0.39421461418271064,nan,0.02705339218489826,0.030010141463329396,,nan,nan,0,0,0,50604,8.658314903678818,8.568660069111463,6.001681055341448,5.93953504562378,52.42857142857143,167.45666666666668
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,49,0.0,0.884253978729248,0.3928551444411278,nan,0.026668734047561884,0.029758081324398517,,nan,nan,0,0,0,50428,8.595764284265682,8.525999649800553,5.998177719116211,5.949495523770651,54.2,167.19
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,50,0.0,0.8841699773073196,0.39252385109663007,nan,0.026247082902118565,0.5872337160507838,,nan,0.0,0,0,50267,399,8.575965119356745,8.20122604369021,6.0243907655988425,5.76114638487498,57.0,167.55666666666667
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,51,0.0,0.8818264770507812,0.3987848564982414,nan,0.026084299264475704,1.6796144942442577,,nan,0.0,0,0,50428,560,8.525294412438036,8.181367042237012,6.028854608535767,5.785638596216837,70.0,168.09333333333333
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,52,0.0,0.8671779806166887,0.5576850113272667,0.9444499079079754,0.029766082921996714,12.244525308609008,,1.0,0.8960790315849166,9418,0,40827,375,8.481540056633323,19.971068494136613,6.038032395499093,14.217460241317749,10.428571428571429,137.09666666666666
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,53,0.0,0.8829344782233238,0.3949604660272598,1.0,0.045062488801777364,100.40445667266846,,1.0,1.0,9585,0,40855,632,8.437418002661493,150.6451799841764,6.046799703077837,107.96208381652832,8.363636363636363,137.98333333333332
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,54,0.0,0.8841469791531563,0.39097208246588705,1.0,0.0278395005967468,923.5747035725911,,1.0,1.0,9500,0,40818,514,8.414362787481911,1371.0706046874864,6.070612994107333,989.1704504394531,8.727272727272727,137.45333333333335
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,55,0.0,0.8844379761815071,0.3898757867515087,1.0,0.025586880277842283,8998.789552408854,,1.0,1.0,3063,0,47114,325,8.318529735889262,13262.278514786296,6.041616916656494,9632.18366373698,6.0,157.97
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,56,0.0,0.8846569782495499,0.3888610932230949,1.0,0.025002691140398384,88686.0204296875,,1.0,1.0,2113,0,48065,302,8.30991880683413,130104.2359821933,6.075733105341594,95124.7096484375,4.0,161.14333333333335
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,57,0.0,0.884818979203701,0.3878401283919811,1.0,0.02459983415901661,944125.8365625,,1.0,1.0,914,0,49732,890,8.265479546320046,1373900.0341084064,6.083664553506034,1011235.5720833334,10.285714285714286,168.26
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,58,0.0,0.8849909779429436,0.38704684302210807,1.0,0.024305468425154686,9979604.638333334,,1.0,1.0,1103,0,49864,1297,8.234911137405694,14451417.371054811,6.101707960429945,10707866.416666666,12.105263157894736,169.77
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,59,0.0,0.8850474774837493,0.3862874212861061,1.0,0.024097840450704098,108474510.10666667,,1.0,1.0,791,0,49900,867,8.211224042602742,155751789.6175802,6.124853412310283,116177183.22666667,6.333333333333333,168.97
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,60,0.0,0.8852204793691635,0.38547571524977686,1.0,0.023851489052176475,1115587610.0266666,,1.0,1.0,517,0,49900,569,8.155651812778846,1599252174.1769633,6.124092896779378,1200881193.1733334,5.777777777777778,168.05666666666667
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,61,0.0,0.8854059773683548,0.38482016310095785,1.0,0.02349042915739119,12291442800.64,,1.0,1.0,641,0,49900,757,8.105863374061375,17434116400.095325,6.127420278695913,13178874777.6,8.923076923076923,168.47
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,62,0.0,0.8854104751348495,0.3843633058667183,1.0,0.02333430394530296,127932420751.36,,1.0,1.0,459,0,49900,513,8.083985201267073,180941032239.59366,6.151757346259223,137692647451.30667,6.0,167.86333333333334
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,63,0.0,0.8856044784188271,0.38368691980838776,1.0,0.023050907887518405,1405104136738.1333,,1.0,1.0,438,0,49900,536,8.0553615560897,1967205892092.92,6.170978329398415,1507019249855.1467,8.909090909090908,167.79333333333332
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,64,0.0,0.8856684780120849,0.3831345480680466,1.0,0.02284985232166946,14805202108416.0,,1.0,1.0,907,0,49900,1037,7.969774458230518,20633268325406.48,6.146251269749233,15912276101256.533,9.285714285714286,169.35666666666665
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,65,0.0,0.8858174771070481,0.38251937195658686,1.0,0.022545472197234632,159909451591406.94,,1.0,1.0,520,0,49900,640,7.958640455523496,220906223760856.47,6.178719242413838,171501344123781.12,10.0,168.06666666666666
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,66,0.0,0.885910975933075,0.38210751935839654,1.0,0.02237653045915067,1668879353527664.8,,1.0,1.0,400,0,49900,440,7.898267859441199,2295700747946026.5,6.172864317893982,1794197092799174.0,5.0,167.66666666666666
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,67,0.0,0.8860064780712128,0.38166632324457167,1.0,0.022079121507704257,1.8091215076891908e+16,,1.0,1.0,702,0,49900,842,7.882949346024872,2.4662951694042052e+16,6.20210201399667,1.9404176743804e+16,10.0,168.67333333333335
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,68,0.0,0.8860299769043922,0.3813158674538136,1.0,0.02195178022608161,1.902378204098444e+17,,1.0,1.0,562,0,49900,642,7.816911526374514,2.580125603545431e+17,6.191283095966686,2.043554923297252e+17,7.2727272727272725,168.20666666666668
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,69,0.0,0.8861234766244889,0.380882573723793,1.0,0.02176487780176103,2.069976662220696e+18,,1.0,1.0,336,0,49900,356,7.812477777234893,2.7824177260730235e+18,6.229161024093628,2.2185187012635246e+18,3.3333333333333335,167.45333333333335
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,70,0.0,0.8861569786071777,0.3805615068972111,1.0,0.021489436766132713,inf,,1.0,1.0,219,0,49900,239,7.757880682889963,inf,6.227004146575927,inf,4.0,167.06333333333333
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,71,0.0,0.8862364748120308,0.3803507250547409,1.0,0.02133819105103612,nan,,1.0,1.0,49979,79,0,6,7.6852124680062035,nan,6.209937572479248,nan,2.0,0.0
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,72,0.0,0.8862934783101082,0.38002492278814315,1.0,0.021219908753409983,nan,,1.0,1.0,50436,536,0,50,7.661362829057499,nan,6.2320751614040795,nan,5.555555555555555,0.0
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,73,0.0,0.8863684788346291,0.37969946026802065,1.0,0.020960529074072837,nan,,1.0,1.0,50610,710,0,160,7.636116999796173,nan,6.2530877431233725,nan,10.666666666666666,0.0
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,74,0.0,0.8863469767570495,0.379437128007412,1.0,0.0206456018332392,nan,,1.0,1.0,50256,356,0,8,7.602767789476151,nan,6.267422485351562,nan,1.6,0.0
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,75,0.0,0.886433978676796,0.3792183405160904,1.0,0.02041017923504114,nan,,1.0,1.0,50370,470,0,92,7.560734033946849,nan,6.2744621363553135,nan,8.363636363636363,0.0
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,76,0.0,0.8864709776639939,0.3789712646603584,1.0,0.020183368977159263,nan,,1.0,1.0,50378,478,0,86,7.503988276940092,nan,6.269024762240323,nan,7.818181818181818,0.0
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,77,0.0,0.8865454754233361,0.378772726804018,1.0,0.020053663635626436,nan,,1.0,1.0,50692,792,0,158,7.489138675116126,nan,6.298469161987304,nan,10.533333333333333,0.0
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,78,0.0,0.8865484774112702,0.3786046107113361,1.0,0.019847191916778684,nan,,1.0,1.0,50296,396,0,32,7.420851466226188,nan,6.282784598214286,nan,4.571428571428571,0.0
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,79,0.0,0.8865804785490036,0.3785006582736969,1.0,0.0195921397767961,nan,,1.0,1.0,50141,241,0,26,7.405870777944745,nan,6.312041680018107,nan,4.333333333333333,0.0
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,80,0.0,0.886691476404667,0.3783393561840057,1.0,0.019507359098643064,nan,,1.0,1.0,50486,586,0,132,7.362160834454422,nan,6.316759256216196,nan,10.153846153846153,0.0
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,81,0.0,0.886704478263855,0.3781719806790352,1.0,0.019373370287939905,nan,,1.0,1.0,50358,458,0,40,7.320257782132354,nan,6.322818219661713,nan,5.0,0.0
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,82,0.0,0.8867244762182236,0.37819588601589205,1.0,0.01894609669689089,nan,,1.0,1.0,49991,91,0,6,7.2890691654579705,nan,6.337992032368978,nan,2.0,0.0
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,83,0.0,0.886798978149891,0.37808077052235606,1.0,0.01903430949896574,nan,,1.0,1.0,50380,480,0,70,7.26311481271311,nan,6.357667684555054,nan,7.0,0.0
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,84,0.0,0.886850978732109,0.37802855104207994,1.0,0.018897245936095715,nan,,1.0,1.0,50370,470,0,30,7.21858999479344,nan,6.360958848680768,nan,4.285714285714286,0.0
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,85,0.0,0.8868314763903618,0.37797703087329865,1.0,0.018597223954275252,nan,,1.0,1.0,50437,537,0,42,7.143032530488568,nan,6.336480975151062,nan,5.25,0.0
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,86,0.0,0.8868724757432938,0.3779670810699463,1.0,0.01848393140360713,nan,,1.0,1.0,50018,118,0,20,7.122778368901683,nan,6.360777950286865,nan,4.0,0.0
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,87,0.0,0.8868829780817031,0.37787276089191435,1.0,0.018261754885315895,nan,,1.0,1.0,50166,266,0,24,7.1061497077503475,nan,6.388375759124756,nan,4.0,0.0
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,88,0.0,0.8869214752316474,0.3778663870692253,1.0,0.01808317149989307,nan,,1.0,1.0,50104,204,0,16,7.063172706598958,nan,6.392212772369385,nan,3.2,0.0
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,89,0.0,0.886992980837822,0.37783394679427146,1.0,0.018011592458933592,nan,,1.0,1.0,50356,456,0,58,7.016884615104726,nan,6.392798688676622,nan,6.444444444444445,0.0
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,90,0.0,0.8869604784250259,0.3777424222230911,1.0,0.017781905801966785,nan,,1.0,1.0,50437,537,0,166,6.98009492494809,nan,6.40181793485369,nan,11.857142857142858,0.0
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,91,0.0,0.8869109770655632,0.3779120326042175,1.0,0.017669662521220743,nan,,1.0,1.0,50217,317,0,32,6.953678646514847,nan,6.4202494621276855,nan,4.571428571428571,0.0
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,92,0.0,0.8870074778795243,0.3778956179320812,1.0,0.01749827866908163,nan,,1.0,1.0,50559,659,0,76,6.917912068219973,nan,6.429950367320668,nan,6.909090909090909,0.0
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,93,0.0,0.8869974789023399,0.37790232837200166,1.0,0.01729641486890614,nan,,1.0,1.0,50319,419,0,96,6.869413675110517,nan,6.427580876783892,nan,8.727272727272727,0.0
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,94,0.0,0.8870354780554771,0.37795160070061684,1.0,0.01713852460961789,nan,,1.0,1.0,50357,457,0,50,6.833878624836375,nan,6.437102688683404,nan,5.555555555555555,0.0
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,95,0.0,0.887088978588581,0.37795421421527864,1.0,0.017054857797920705,nan,,1.0,1.0,50402,502,0,88,6.804475216285942,nan,6.4522785706953565,nan,8.0,0.0
balance,scale,mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,96,0.0,0.8870409777760506,0.3781524899601936,1.0,0.016857974948361516,nan,,1.0,1.0,50264,364,0,34,6.7652957195146035,nan,6.458037376403809,nan,4.857142857142857,0.0
