algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_kept_honest,balance_kept_attacker,balance_threshold_honest,balance_threshold_attacker,balance_local_norm_honest,balance_local_norm_attacker
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,63,0.0,0.7925044792890549,0.5863923260569572,1.0,0.03038064488209784,870935767.2533333,,1.0,1.0,438,0,49900,536,8.909090909090908,167.79333333333332,7.806544924014472,1297818207.6073136,5.98036714033647,994220802.9866667
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,64,0.0,0.7927344790101052,0.5857247546315193,1.0,0.030377259440720082,5272345879.893333,,1.0,1.0,907,0,49900,1037,9.285714285714286,169.35666666666665,7.738977907749501,7871574014.660563,5.968262093407767,6070519565.653334
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,65,0.0,0.7931799817085267,0.5847438815236091,1.0,0.0299230167362839,34289206039.893333,,1.0,1.0,520,0,49900,640,10.0,168.06666666666666,7.725228722924121,50434976070.101654,5.997509201367696,39155375704.746666
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,66,0.0,0.7936504775285721,0.5842466428875923,1.0,0.029847400607541204,210396487188.48,,1.0,1.0,400,0,49900,440,5.0,167.66666666666666,7.669012165513438,309459848753.6018,5.993690311908722,241857289748.48
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,67,0.0,0.7936299791932107,0.5836915135383606,1.0,0.02930831422097981,1377918025728.0,,1.0,1.0,702,0,49900,842,10.0,168.67333333333335,7.654700864099091,1997126206927.6392,6.02252197265625,1571287588754.7734
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,68,0.0,0.7939364805817604,0.583162841796875,1.0,0.029560130015015604,8270633886897.493,,1.0,1.0,562,0,49900,642,7.2727272727272725,168.20666666666668,7.598493693084287,12013948855557.744,6.0182880921797315,9515491919571.627
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,69,0.0,0.794028979241848,0.5828061503171921,1.0,0.029095584861934184,54270311575934.3,,1.0,1.0,336,0,49900,356,3.3333333333333335,167.45333333333335,7.569293690169107,77545582159021.94,6.035261869430542,61829797376600.75
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,70,0.0,0.794106482565403,0.5823062014579773,1.0,0.02957784051075578,324681345605304.3,,1.0,1.0,219,0,49900,239,4.0,167.06333333333333,7.5351331258975565,465610265402665.1,6.048211765289307,373730555014239.56
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,71,0.0,0.7943309798836709,0.5819635808467865,1.0,0.02953070108778775,2141727599043980.0,,1.0,1.0,79,0,49900,85,2.0,166.59666666666666,7.473857637017214,3019538961943530.5,6.039155006408691,2439899811410520.5
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,72,0.0,0.7946999788284301,0.5813295584917069,1.0,0.0292537890560925,1.2762008517733254e+16,,1.0,1.0,536,0,49900,586,5.555555555555555,168.12,7.448245578574022,1.80798887957751e+16,6.058716615041097,1.470694292897224e+16
