algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_threshold_honest,balance_threshold_attacker,trust_honest,trust_attacker,balance_kept_honest,balance_kept_attacker,eps_n_honest,eps_n_attacker,nsr_honest,nsr_attacker,n_dp_norm_honest,n_dp_norm_attacker,sigma_dp_honest,sigma_dp_attacker,noise_norm_honest,noise_norm_attacker,sigma_n_honest,sigma_n_attacker,balance_local_norm_honest,balance_local_norm_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,42,3.596189817008292,0.8818511779308319,0.4048490499258041,nan,0.9288406372070312,0.0,1000.0,nan,nan,0,0,0,186,10.352936698347017,0.0,0.810411468796108,0.0,8.08695652173913,0.0,2.3342614245241022,0.0,6497.820143629079,0.0,191.6662027110224,0.0,0.850107450812087,0.0,191.6662027110224,0.0,0.850107450812087,0.0,5.974236882251242,0.0,2.3342614245241022,0.972963226807865,0.810411468796108,0.850107450812087,8.81664532470703,298.8997266069377
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,43,3.6458605126423596,0.8820675793886185,0.40313483369350434,nan,1.1968826024696744,0.0,1000.0,nan,nan,0,0,0,324,10.541160480295252,0.0,0.8341687321662903,0.0,11.172413793103448,0.0,2.377670615665508,0.0,6392.779311499698,0.0,186.5875612456223,0.0,0.8264915109919536,0.0,186.5875612456223,0.0,0.8264915109919536,0.0,6.10316278194559,0.0,2.377670615665508,0.9635389264204229,0.8341687321662903,0.8264915109919536,10.822078552246094,370.78120006698254
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,44,3.7456329793455394,0.8823357772827148,0.40164455425739287,nan,1.1957777359268882,0.0,1000.0,nan,nan,0,0,0,438,10.562314149736233,0.0,0.8336736018007452,0.0,13.272727272727273,0.0,2.438585608235149,0.0,6516.988181020893,0.0,184.97935393362334,0.0,0.8202541715897983,0.0,184.97935393362334,0.0,0.8202541715897983,0.0,6.135829130808513,0.0,2.438585608235149,0.9463342597432493,0.8336736018007452,0.8202541715897983,12.208637359619141,430.1212199473789
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,45,3.7456329793455394,0.8826051789522171,0.4001377228498459,nan,1.353907678966169,0.0,1000.0,nan,nan,0,0,0,288,10.517628296241197,0.0,0.7762647800975375,0.0,10.666666666666666,0.0,2.45683332458053,0.0,6742.208638664205,0.0,192.63681369357639,0.0,0.8537710923052754,0.0,192.63681369357639,0.0,0.8537710923052754,0.0,6.130270569412796,0.0,2.45683332458053,0.953254005867546,0.7762647800975375,0.8537710923052754,10.402387939453124,364.07926648786713
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,46,3.8123450255896953,0.882865977525711,0.3985302193164825,nan,1.2823925943751084,0.0,1000.0,nan,nan,0,0,0,122,10.463515561988526,0.0,0.7946327171827617,0.0,6.421052631578948,0.0,2.4822754544187773,0.0,6703.796103622299,0.0,188.20682565789474,0.0,0.8342554066832698,0.0,188.20682565789474,0.0,0.8342554066832698,0.0,6.119093618894878,0.0,2.4822754544187773,0.9537914563648762,0.7946327171827617,0.8342554066832698,7.151859375,254.74425193764736
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,47,3.873262932880725,0.8830313769578934,0.39733451867103575,nan,1.3762437159364873,0.0,1000.0,nan,nan,0,0,0,442,10.70844376927078,0.0,0.8077769098859845,0.0,13.393939393939394,0.0,2.536552086691886,0.0,6631.8778655764245,0.0,184.7495205041134,0.0,0.8185831551791846,0.0,184.7495205041134,0.0,0.8185831551791846,0.0,6.283237587321889,0.0,2.536552086691886,0.9440965021868801,0.8077769098859845,0.8185831551791846,12.193468353271484,437.703939128044
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,48,3.873262932880725,0.883231778383255,0.39601433926820756,nan,1.4070310950279237,0.0,1000.0,nan,nan,0,0,0,148,10.5419549916284,0.0,0.7758413627743721,0.0,7.4,0.0,2.552737450837367,0.0,6920.496814407314,0.0,188.21537551879882,0.0,0.8338129196676614,0.0,188.21537551879882,0.0,0.8338129196676614,0.0,6.206202292442322,0.0,2.552737450837367,0.9507500895261276,0.7758413627743721,0.8338129196676614,7.528615020751953,276.8198725762925
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,49,4.041677658218998,0.883449777841568,0.39482881778478623,nan,1.5500255917960948,0.0,1000.0,nan,nan,0,0,0,186,10.701636739423405,0.0,0.8319904099811207,0.0,8.454545454545455,0.0,2.5761739821450496,0.0,6603.786615575442,0.0,178.02336051247337,0.0,0.7892288851212208,0.0,178.02336051247337,0.0,0.7892288851212208,0.0,6.321244998411699,0.0,2.5761739821450496,0.9552586343163932,0.8319904099811207,0.7892288851212208,7.833027862548828,290.56661108531944
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,50,4.070447429980684,0.8836175787448883,0.393788149535656,nan,1.3464441812038421,0.0,1000.0,nan,nan,0,0,0,232,10.608020446502067,0.0,0.8199916815757752,0.0,9.28,0.0,2.6230694737202165,0.0,6674.379997471958,0.0,178.4240802001953,0.0,0.7909832303285635,0.0,178.4240802001953,0.0,0.7909832303285635,0.0,6.286869049072266,0.0,2.6230694737202165,0.9479224983894126,0.8199916815757752,0.7909832303285635,8.921204010009765,333.71899987359785
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,51,4.140570287900334,0.8837043786048889,0.3928171751499176,nan,1.4354764141819694,0.0,1000.0,nan,nan,0,0,0,172,10.74717528276069,0.0,0.7939695309508931,0.0,7.818181818181818,0.0,2.657724841986112,0.0,6873.824497032116,0.0,180.6623202237216,0.0,0.8019847891339307,0.0,180.6623202237216,0.0,0.8019847891339307,0.0,6.39060605656017,0.0,2.657724841986112,0.9422566357162339,0.7939695309508931,0.8019847891339307,7.94914208984375,302.448277869413
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,52,4.212705617951665,0.8839147772789001,0.3918547547459602,nan,1.4317280252774556,0.0,1000.0,nan,nan,0,0,0,164,10.606360043585333,0.0,0.8382975090117681,0.0,7.809523809523809,0.0,2.6950503003429267,0.0,6629.540034189151,0.0,172.9641302199591,0.0,0.7663522134775053,0.0,172.9641302199591,0.0,0.7663522134775053,0.0,6.32793090457008,0.0,2.6950503003429267,0.9331036430465927,0.8382975090117681,0.7663522134775053,7.264493469238281,278.4406814359444
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,53,4.317074070529749,0.883951378583908,0.39098058968782423,nan,1.1538789841261776,0.0,1000.0,nan,nan,0,0,0,196,10.431227127455308,0.0,0.7678320218216289,0.0,8.909090909090908,0.0,2.7213484303542113,0.0,7097.954557920359,0.0,181.89267938787287,0.0,0.8063601514432794,0.0,181.89267938787287,0.0,0.8063601514432794,0.0,6.244223117828369,0.0,2.7213484303542113,0.9326178701188477,0.7678320218216289,0.8063601514432794,8.003277893066405,312.31000054849574
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,54,4.317074070529749,0.8841239778995514,0.3901948401927948,nan,1.6099313264712691,0.0,1000.0,nan,nan,0,0,0,378,10.822850026743797,0.0,0.7765846066176891,0.0,11.8125,0.0,2.7488666894402063,0.0,7115.924974544684,0.0,179.14949798583984,0.0,0.7942527449647445,0.0,179.14949798583984,0.0,0.7942527449647445,0.0,6.500283524394035,0.0,2.7488666894402063,0.9414315431400095,0.7765846066176891,0.7942527449647445,11.46556787109375,455.41919837085976
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,55,4.649800288939478,0.8842855777740478,0.38937261843681337,nan,1.4384773654096268,0.0,1000.0,nan,nan,0,0,0,112,10.603699586396544,0.0,0.7829341993612402,0.0,6.588235294117647,0.0,2.764161306193804,0.0,6971.362208939709,0.0,176.8158982220818,0.0,0.783834702466075,0.0,176.8158982220818,0.0,0.783834702466075,0.0,6.3899244420668655,0.0,2.764161306193804,0.9484334318949121,0.7829341993612402,0.783834702466075,6.0117405395507815,237.02631510395008
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,56,4.649800288939478,0.8844295780658722,0.38851326757669447,nan,1.064261214009353,0.0,1000.0,nan,nan,0,0,0,72,10.226789463597536,0.0,0.7545695645468575,0.0,5.142857142857143,0.0,2.786941873708059,0.0,7315.943852853886,0.0,179.59285409109933,0.0,0.7957113388469218,0.0,179.59285409109933,0.0,0.7957113388469218,0.0,6.1833705220903665,0.0,2.786941873708059,0.9475046822209116,0.7545695645468575,0.7957113388469218,5.028599914550782,204.84642787990876
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,57,4.924893534421757,0.8845641772747039,0.3877374997138977,nan,1.0606732964515686,0.0,1000.0,nan,nan,0,0,0,318,10.262789323595609,0.0,0.8203218515430178,0.0,11.357142857142858,0.0,2.8607166243620887,0.0,6916.773146542984,0.0,168.81717027936662,0.0,0.7476963338148316,0.0,168.81717027936662,0.0,0.7476963338148316,0.0,6.225855231285095,0.0,2.8607166243620887,0.9230458016870161,0.8203218515430178,0.7476963338148316,9.453761535644531,387.33929620640714
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,58,4.924893534421757,0.8846233798265457,0.38716047757863997,nan,1.3361153844743967,0.0,1000.0,nan,nan,0,0,0,426,10.332398784086239,0.0,0.7894912268966436,0.0,13.3125,0.0,2.916193747160443,0.0,7185.433802454331,0.0,171.6809115409851,0.0,0.7611237988900728,0.0,171.6809115409851,0.0,0.7611237988900728,0.0,6.289011836051941,0.0,2.916193747160443,0.9196937731767324,0.7894912268966436,0.7611237988900728,10.987578338623047,459.8677633570772
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,59,4.924893534421757,0.8847237777709961,0.386508577644825,nan,1.270512326903965,0.0,1000.0,nan,nan,0,0,0,182,10.294459146053837,0.0,0.7700034004190693,0.0,7.913043478260869,0.0,2.956088214196086,0.0,7222.749304359458,0.0,173.10206537661344,0.0,0.7672146998654952,0.0,173.10206537661344,0.0,0.7672146998654952,0.0,6.286840397378673,0.0,2.956088214196086,0.914314676795794,0.7700034004190693,0.7672146998654952,7.962695007324219,332.2464680005351
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,60,4.924893534421757,0.8848133776187896,0.38595806550979617,nan,1.4759489347537358,0.0,1000.0,nan,nan,0,0,0,232,10.684244691809761,0.0,0.7693376069267591,0.0,9.666666666666666,0.0,2.978265159590876,0.0,7259.820514127638,0.0,172.03465016682944,0.0,0.7615134497541222,0.0,172.03465016682944,0.0,0.7615134497541222,0.0,6.546668867270152,0.0,2.978265159590876,0.9229852101501878,0.7693376069267591,0.7615134497541222,8.257663208007813,348.4713846781266
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,61,4.940822386719835,0.8849497784376145,0.38540962189435957,nan,1.394652906518716,0.0,1000.0,nan,nan,0,0,0,276,10.457941944489496,0.0,0.7703835803728837,0.0,10.615384615384615,0.0,3.029474540505872,0.0,7249.478133889316,0.0,170.17342611459586,0.0,0.7548035719287275,0.0,170.17342611459586,0.0,0.7548035719287275,0.0,6.429399673755352,0.0,3.029474540505872,0.9146814009879636,0.7703835803728837,0.7548035719287275,8.849018157958984,376.9728629622445
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,62,5.029758424761189,0.8849619790315628,0.3850015468597412,nan,1.4253159956290171,0.0,1000.0,nan,nan,0,0,0,260,10.390490454415275,0.0,0.8095476283476903,0.0,10.0,0.0,3.0812281757041617,0.0,7122.460977280875,0.0,163.47649911733774,0.0,0.7249398298605126,0.0,163.47649911733774,0.0,0.7249398298605126,0.0,6.409260052901048,0.0,3.0812281757041617,0.9148278560825284,0.8095476283476903,0.7249398298605126,8.500777954101563,370.3679708186055
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,63,5.244146926916224,0.8850319771766663,0.3846301679611206,nan,1.5758065711706877,0.0,1000.0,nan,nan,0,0,0,390,10.70275450529854,0.0,0.7592391623184085,0.0,12.1875,0.0,3.11631989862943,0.0,7231.9333708116865,0.0,169.0153031349182,0.0,0.7495552639235519,0.0,169.0153031349182,0.0,0.7495552639235519,0.0,6.623919680714607,0.0,3.11631989862943,0.9291213261977566,0.7592391623184085,0.7495552639235519,10.816979400634766,462.84373573194796
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,64,5.244146926916224,0.8850445790290833,0.38429862266778947,nan,1.6388442165085249,0.0,1000.0,nan,nan,0,0,0,322,11.09972739080405,0.0,0.7530193648168019,0.0,11.5,0.0,3.1587165378867557,0.0,7184.648993044624,0.0,168.6287683759417,0.0,0.7473435737724456,0.0,168.6287683759417,0.0,0.7473435737724456,0.0,6.8925425325121195,0.0,3.1587165378867557,0.9313129552212135,0.7530193648168019,0.7473435737724456,9.443211029052735,402.34034361049896
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,65,5.244146926916224,0.8851511778831482,0.3838711857795715,nan,1.4676879048347473,0.0,1000.0,nan,nan,0,0,0,250,10.483771285276335,0.0,0.7820630715443537,0.0,9.615384615384615,0.0,3.1949986097931706,0.0,7296.324698171604,0.0,163.37450702373798,0.0,0.7240885300985863,0.0,163.37450702373798,0.0,0.7240885300985863,0.0,6.5317917236915,0.0,3.1949986097931706,0.9531352620902915,0.7820630715443537,0.7240885300985863,8.495474365234376,379.4088843049234
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,66,5.244146926916224,0.8852607773542405,0.3834559226632118,nan,1.3775911259651183,0.0,1000.0,nan,nan,0,0,0,226,10.364898861281656,0.0,0.7731755447387695,0.0,9.04,0.0,3.232263060817375,0.0,7313.880311468799,0.0,163.25341125488282,0.0,0.7239784750068974,0.0,163.25341125488282,0.0,0.7239784750068974,0.0,6.479291324615478,0.0,3.232263060817375,0.9607665284814618,0.7731755447387695,0.7239784750068974,8.162670562744141,365.6940155734399
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,67,5.244146926916224,0.8852263766527176,0.38325898909568784,nan,1.4643677986901382,0.0,1000.0,nan,nan,0,0,0,336,10.479632200315262,0.0,0.8056937949410801,0.0,11.586206896551724,0.0,3.3010254888714488,0.0,7045.901842456861,0.0,158.03864630337418,0.0,0.7003360890229524,0.0,158.03864630337418,0.0,0.7003360890229524,0.0,6.572886417651999,0.0,3.3010254888714488,0.9572725122939463,0.8056937949410801,0.7003360890229524,9.166241485595704,408.66230686249787
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,68,5.244146926916224,0.8852451781034469,0.3829877253770828,nan,1.5927663988926832,0.0,1000.0,nan,nan,0,0,0,444,10.740194559450611,0.0,0.760497559519375,0.0,13.058823529411764,0.0,3.358220125869155,0.0,7340.952196932759,0.0,162.28615345674402,0.0,0.7200169437667538,0.0,162.28615345674402,0.0,0.7200169437667538,0.0,6.75880448958453,0.0,3.358220125869155,0.9603119095399649,0.760497559519375,0.7200169437667538,11.035458435058594,499.18474939142754
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,69,5.333763582657332,0.8853069779872894,0.38265780186653137,nan,1.2403552249858254,0.0,1000.0,nan,nan,0,0,0,112,10.130475264930064,0.0,0.7916355760473954,0.0,5.894736842105263,0.0,3.4004317026079023,0.0,7437.8418515677895,0.0,157.43178759123148,0.0,0.698344477764413,0.0,157.43178759123148,0.0,0.698344477764413,0.0,6.39639395161679,0.0,3.4004317026079023,0.9519411607973376,0.7916355760473954,0.698344477764413,5.982407928466797,282.637990359576
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,70,5.333763582657332,0.885353177189827,0.3823731746077538,nan,1.7989856203397114,0.0,1000.0,nan,nan,0,0,0,88,10.733871719674507,0.0,0.7676467736562093,0.0,5.866666666666666,0.0,3.4247638641212634,0.0,7185.551247058068,0.0,158.89574381510417,0.0,0.7039313327509035,0.0,158.89574381510417,0.0,0.7039313327509035,0.0,6.800008138020833,0.0,3.4247638641212634,0.9585367416026676,0.7676467736562093,0.7039313327509035,4.766872314453125,215.56653741174202
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,71,5.347936945818778,0.8853659765720368,0.3822004541158676,nan,1.472184189341285,0.0,1000.0,nan,nan,0,0,0,178,10.659668575026807,0.0,0.764342026277022,0.0,8.090909090909092,0.0,3.4568741504742664,0.0,7374.719418605939,0.0,158.10300306840375,0.0,0.7001950082318422,0.0,158.10300306840375,0.0,0.7001950082318422,0.0,6.775547309355303,0.0,3.4568741504742664,0.978538977415232,0.764342026277022,0.7001950082318422,6.956532135009765,324.4876544186613
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,72,5.347936945818778,0.8854371788501739,0.38200597488880156,nan,1.646532828807831,0.0,1000.0,nan,nan,0,0,0,222,10.501935009786026,0.0,0.7798358821868896,0.0,8.88,0.0,3.5132667946038048,0.0,7304.383241906175,0.0,154.881669921875,0.0,0.6874295058068993,0.0,154.881669921875,0.0,0.6874295058068993,0.0,6.697576065063476,0.0,3.5132667946038048,0.9821783137582091,0.7798358821868896,0.6874295058068993,7.74408349609375,365.2191620953087
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,73,5.347936945818778,0.8854153773784638,0.3819391168355942,nan,1.676064812578261,0.0,1000.0,nan,nan,0,0,0,396,10.71604217925957,0.0,0.7524404916912317,0.0,12.375,0.0,3.573006811374366,0.0,7441.283400681624,0.0,156.78305864334106,0.0,0.6957180853805902,0.0,156.78305864334106,0.0,0.6957180853805902,0.0,6.856940656900406,0.0,3.573006811374366,0.9962345101406753,0.7524404916912317,0.6957180853805902,10.034115753173829,476.24213764362395
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,74,5.477154743069055,0.8854355765581131,0.3817474921345711,nan,1.5593295035262902,0.0,1000.0,nan,nan,0,0,0,242,10.334843617004292,0.0,0.7867871075868607,0.0,10.083333333333334,0.0,3.629028018137372,0.0,7461.256051757129,0.0,151.94391504923502,0.0,0.6731320408298985,0.0,151.94391504923502,0.0,0.6731320408298985,0.0,6.635100940863292,0.0,3.629028018137372,0.9976774162723244,0.7867871075868607,0.6731320408298985,7.293307922363281,358.1402904843422
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,75,5.477154743069055,0.8854397777318954,0.38173899680376056,nan,1.7688389271497726,0.0,1000.0,nan,nan,0,0,0,258,10.721331397440538,0.0,0.7541912014667804,0.0,9.923076923076923,0.0,3.6692418272780425,0.0,7411.258778169873,0.0,154.0680160522461,0.0,0.6837143649833494,0.0,154.0680160522461,0.0,0.6837143649833494,0.0,6.906213393578162,0.0,3.6692418272780425,1.0218564201212996,0.7541912014667804,0.6837143649833494,8.011536834716797,385.38545646483334
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,76,5.643540881269093,0.8854953774213791,0.3816628715991974,nan,1.720313188575563,0.0,1000.0,nan,nan,0,0,0,164,10.934618922604976,0.0,0.7782573359353202,0.0,7.809523809523809,0.0,3.7180001132855085,0.0,7331.157022366049,0.0,151.3067132859003,0.0,0.6705361453203347,0.0,151.3067132859003,0.0,0.6705361453203347,0.0,7.06712175550915,0.0,3.7180001132855085,1.0105641422287395,0.7782573359353202,0.6705361453203347,6.354881958007812,307.90859493937415
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,77,5.643540881269093,0.8854331765174865,0.38171541142463683,nan,1.9135841156045597,0.0,1000.0,nan,nan,0,0,0,236,11.195097841957121,0.0,0.7657465313871702,0.0,9.833333333333334,0.0,3.7662612193217355,0.0,7266.134826371653,0.0,150.49444198608398,0.0,0.6666209459419238,0.0,150.49444198608398,0.0,0.6666209459419238,0.0,7.259629607200623,0.0,3.7662612193217355,1.0295102695428635,0.7657465313871702,0.6666209459419238,7.2237332153320315,348.7744716658393
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,78,5.782321104358116,0.8854621776342392,0.381620148897171,nan,1.6517967989570217,0.0,1000.0,nan,nan,0,0,0,132,11.04022771828889,0.0,0.7554672329049361,0.0,6.947368421052632,0.0,3.80257183281908,0.0,7275.356544495222,0.0,150.4252263119346,0.0,0.6668168703269959,0.0,150.4252263119346,0.0,0.6668168703269959,0.0,7.18310556913677,0.0,3.80257183281908,1.045426736486486,0.7554672329049361,0.6668168703269959,5.716158599853515,276.4635486908184
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,79,5.782321104358116,0.8854257776737213,0.3815541040301323,nan,1.630989739840681,0.0,1000.0,nan,nan,0,0,0,198,10.442217606458051,0.0,0.7979181923649528,0.0,9.0,0.0,3.862574712789444,0.0,7533.053852167073,0.0,144.69978818026456,0.0,0.6423384356414105,0.0,144.69978818026456,0.0,0.6423384356414105,0.0,6.816706657409668,0.0,3.862574712789444,1.0511219800362694,0.7979181923649528,0.6423384356414105,6.366790679931641,331.4543694953512
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,80,5.782321104358116,0.885421978354454,0.381599220097065,nan,1.7238875010183878,0.0,1000.0,nan,nan,0,0,0,314,10.775584244066584,0.0,0.7618528093610492,0.0,11.214285714285714,0.0,3.913357811818017,0.0,7424.892938118857,0.0,147.6482696533203,0.0,0.6546844897125841,0.0,147.6482696533203,0.0,0.6546844897125841,0.0,7.05781614780426,0.0,3.913357811818017,1.0694766981664219,0.7618528093610492,0.6546844897125841,8.268303100585937,415.7940045346559
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,81,5.782321104358116,0.8854493774175644,0.38161511260271075,nan,1.7428204607963562,0.0,1000.0,nan,nan,0,0,0,230,10.620156763480338,0.0,0.766106572151184,0.0,9.2,0.0,3.9670970582836333,0.0,7514.105185999584,0.0,146.0000158691406,0.0,0.6473921614759126,0.0,146.0000158691406,0.0,0.6473921614759126,0.0,6.979239311218262,0.0,3.9670970582836333,1.0793103398057915,0.766106572151184,0.6473921614759126,7.3000007934570315,375.7052592999792
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,82,5.782321104358116,0.8855029782056808,0.38154028993844985,nan,1.492533808404749,0.0,1000.0,nan,nan,0,0,0,40,10.176990938778806,0.0,0.8024561242623762,0.0,3.6363636363636362,0.0,4.001757092933684,0.0,7516.859210481957,0.0,142.50258150967684,0.0,0.6310144760618193,0.0,142.50258150967684,0.0,0.6310144760618193,0.0,6.710334951227361,0.0,4.001757092933684,1.0715747654377212,0.8024561242623762,0.6310144760618193,3.1350567932128905,165.37090263060307
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,83,5.782321104358116,0.8854689770936965,0.3815785286426544,nan,1.854543200135231,0.0,1000.0,nan,nan,0,0,0,154,10.763147568062184,0.0,0.7872588604688644,0.0,7.7,0.0,4.048074466777058,0.0,7325.8277135413955,0.0,142.4297187805176,0.0,0.6319374839501213,0.0,142.4297187805176,0.0,0.6319374839501213,0.0,7.120520710945129,0.0,4.048074466777058,1.0674443383070729,0.7872588604688644,0.6319374839501213,5.697188751220703,293.0331085416558
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,84,6.009096746649795,0.8855027786493301,0.38167905431985855,nan,1.6929984092712402,0.0,1000.0,nan,nan,0,0,0,434,10.459889579308744,0.0,0.7911707684397697,0.0,13.5625,0.0,4.11175091483301,0.0,7415.282410978641,0.0,140.15488815307617,0.0,0.6213569879133143,0.0,140.15488815307617,0.0,0.6213569879133143,0.0,6.943000674247742,0.0,4.11175091483301,1.0955133560864807,0.7911707684397697,0.6213569879133143,8.969912841796875,474.578074302633
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,85,6.009096746649795,0.8854799783229828,0.38174345314502717,nan,1.6989241432059894,0.0,1000.0,nan,nan,0,0,0,186,10.58870346216097,0.0,0.728596802462231,0.0,8.454545454545455,0.0,4.149914181614594,0.0,7592.113786182346,0.0,146.06343217329547,0.0,0.6477024378598754,0.0,146.06343217329547,0.0,0.6477024378598754,0.0,7.051971392198042,0.0,4.149914181614594,1.0980418304992445,0.728596802462231,0.6477024378598754,6.426791015625,334.05300659202317
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,86,6.009096746649795,0.8854615780115127,0.3818716245889664,nan,1.9306546009105185,0.0,1000.0,nan,nan,0,0,0,204,11.094441147757285,0.0,0.747180928354678,0.0,8.869565217391305,0.0,4.19123698953472,0.0,7514.483349254208,0.0,142.6043303116508,0.0,0.6324978461550183,0.0,142.6043303116508,0.0,0.6324978461550183,0.0,7.413458057071852,0.0,4.19123698953472,1.1101369465188284,0.747180928354678,0.6324978461550183,6.5597991943359375,345.6662340656936
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,87,6.009096746649795,0.8854717774391174,0.3818831521272659,nan,1.5171160977333784,0.0,1000.0,nan,nan,0,0,0,86,10.483228527360875,0.0,0.7289527524262667,0.0,5.375,0.0,4.223475638716196,0.0,7729.969912496868,0.0,145.18432331085205,0.0,0.6435605367980974,0.0,145.18432331085205,0.0,0.6435605367980974,0.0,7.028426468372345,0.0,4.223475638716196,1.1065526089736406,0.7289527524262667,0.6435605367980974,4.645898345947265,247.35903719989977
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,88,6.092203892332665,0.8854219781160355,0.3820768577456474,nan,2.144138799359401,0.0,1000.0,nan,nan,0,0,0,226,11.054474733746545,0.0,0.8161405399441719,0.0,9.416666666666666,0.0,4.279316074639677,0.0,7311.399777784948,0.0,136.68938128153482,0.0,0.6062145049564173,0.0,136.68938128153482,0.0,0.6062145049564173,0.0,7.436161478360494,0.0,4.279316074639677,1.107550602922371,0.8161405399441719,0.6062145049564173,6.561090301513672,350.9471893336775
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,89,6.092203892332665,0.8854725787639618,0.3821547467112541,nan,1.6449439459376864,0.0,1000.0,nan,nan,0,0,0,116,10.863191208673939,0.0,0.7123131122854021,0.0,6.444444444444445,0.0,4.313889244957225,0.0,7754.877348206869,0.0,143.77940453423395,0.0,0.638070144382547,0.0,143.77940453423395,0.0,0.638070144382547,0.0,7.331887165705363,0.0,4.313889244957225,1.107319137493291,0.7123131122854021,0.638070144382547,5.176058563232422,279.1755845354473
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,90,6.153665705214601,0.8853955769538879,0.3824549844264984,nan,1.9037220532956876,0.0,1000.0,nan,nan,0,0,0,542,10.722601021175551,0.0,0.763585018484216,0.0,14.263157894736842,0.0,4.413506338998326,0.0,7666.93067008987,0.0,139.3570721274928,0.0,0.6177385310648418,0.0,139.3570721274928,0.0,0.6177385310648418,0.0,7.261162293584723,0.0,4.413506338998326,1.0892611137944972,0.763585018484216,0.6177385310648418,10.591137481689453,582.6867309268301
