algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,n_dp_norm_honest,n_dp_norm_attacker,eps_n_honest,eps_n_attacker,trust_honest,trust_attacker,noise_norm_honest,noise_norm_attacker,sigma_dp_honest,sigma_dp_attacker,nsr_honest,nsr_attacker,sigma_n_honest,sigma_n_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,41,4.415802474772083,0.782406646211942,0.6158377496401469,nan,1.117870367091635,5.034353289604187,1000.0,0.0,nan,0,5584,0,25842,202.72728629734206,223.80961753845216,2.363370641098541,3.9685497266476144,0.64567696529886,0.504995239675045,202.72728629734206,223.80961753845216,0.8987968207447908,0.9921602831446447,5750.477748873181,532.1881183790705,0.8987968207447908,0.9921602831446447,3.005442275318171,1.1392217483231608,0.5195050140667389,0.9825308677401753,98.84930218505859,477.39722379979446
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,42,4.455430926073226,0.7828426482280095,0.6140346650282542,nan,0.8214017578533718,4.851582044959068,1000.0,0.0,nan,0,6544,0,24772,190.07239641462053,224.83517822265625,2.399327480108914,3.988832615077164,0.7154348620346614,0.48347924411296844,190.07239641462053,224.83517822265625,0.8440194387454152,0.9964251398391001,5590.635408549236,535.1552934080352,0.8440194387454152,0.9964251398391001,3.035129534096214,1.130913279010313,0.4986539107059764,0.9864546734124103,95.25609838867187,370.59990880259267
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,43,4.478770949694522,0.7836593145132065,0.6118998628854752,nan,0.9329911139276292,4.871079910993576,1000.0,0.0,nan,0,4776,0,26448,195.39719899495444,222.81091522216798,2.451547033242887,4.009633325370719,0.6666279319259856,0.4818594725057483,195.39719899495444,222.81091522216798,0.8673706569321836,0.9875642202030639,5554.212342726003,534.1169510514552,0.8673706569321836,0.9875642202030639,3.0747815500940194,1.1155928996564635,0.49711558383402477,0.9776399810339087,96.15866525268555,413.59842475871824
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,44,4.501756670275379,0.78428164879481,0.6098691391944885,nan,0.8314696351687113,4.866483587622643,1000.0,0.0,nan,0,6799,0,24513,196.26845126681857,220.98289169311522,2.505702466669626,4.032264535352863,0.6478387498193316,0.47918150793761016,196.26845126681857,220.98289169311522,0.8708410922936637,0.9794624987449214,5732.135230344241,526.4175751718599,0.8708410922936637,0.9794624987449214,3.1163272941429203,1.1014368666791785,0.49310733524894496,0.9704937587627075,95.45882092285156,416.92389836113665
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,45,4.539204327432048,0.7846816456317902,0.6083235257863998,nan,0.9801223086459296,4.615646044909954,1000.0,0.0,nan,0,8130,0,23656,205.60131617954798,222.62522087097167,2.5234344568879052,4.054624227592812,0.5721595968518939,0.451992175988853,205.60131617954798,222.62522087097167,0.9104312370702146,0.9870533675202711,5972.3866838974445,522.1529932150424,0.9104312370702146,0.9870533675202711,3.1359103651698677,1.1056243957275875,0.46341079969077087,0.9797725315951524,97.68534362792968,459.7014380097097
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,46,4.6418344701202585,0.7853503125905991,0.6067002413670222,nan,1.076672605492852,4.27006999284029,1000.0,0.0,nan,0,7799,0,23179,191.54382046786222,225.63058601379396,2.557392759529734,4.074265494539266,0.6524388790130615,0.4159669620171189,191.54382046786222,225.63058601379396,0.8506932970000343,0.9999741508212441,5833.102555161415,524.4483095037725,0.8506932970000343,0.9999741508212441,3.164141853533547,1.1012215726341146,0.4282948818605093,0.9921917366409914,94.46619845581054,338.10758001506014
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,47,4.7464023579153265,0.785630979736646,0.605437324444453,nan,1.187605826293721,4.217556943893433,1000.0,0.0,nan,0,9233,0,22523,187.63754182703354,224.32920532226564,2.6027648655154496,4.09468146345158,0.668644905090332,0.4083664883859456,187.63754182703354,224.32920532226564,0.8320999542082729,0.9947745550335444,5716.481617244433,531.7261479395768,0.8320999542082729,0.9947745550335444,3.1995315046899018,1.092634800484578,0.428756963427303,0.9820304618813342,96.11135855102539,407.0508341621415
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,48,4.751612747395209,0.7862873125076294,0.6038424893220266,nan,1.1012399521741,4.274476210176945,1000.0,0.0,nan,0,6143,0,24453,197.12040849165484,221.57461906433105,2.611244035391863,4.117169617095609,0.5874795751138167,0.4123918138071895,197.12040849165484,221.57461906433105,0.8740441795065237,0.9823855783115826,6094.892163398422,522.9594798385217,0.8740441795065237,0.9823855783115826,3.213614268073362,1.0988036765222104,0.4215196117899994,0.976737448516058,92.96649661254882,343.2714195301739
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,49,4.829822425707394,0.7867203140258789,0.6025579037268957,nan,1.1997999088330702,4.001987376660108,1000.0,0.0,nan,0,8048,0,22640,198.4362196488814,223.30147773742675,2.61810300136605,4.138484572273337,0.5652713450518522,0.3844312753342092,198.4362196488814,223.30147773742675,0.8789526425139411,0.9897400423491192,5943.0759437673805,521.8578626647954,0.8789526425139411,0.9897400423491192,3.226255629728964,1.1070025242226451,0.39385895669389676,0.9839643959122143,93.6861879272461,339.4908158288006
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,50,5.074807043784342,0.7848513132333755,0.6076295425494512,0.2482236674574136,1.117053508758545,4.310014989376068,1000.0,0.8409090909090909,0.1876690952547062,271,6,30140,599,186.84300885881697,0.0,2.6629033880903497,0.0,0.6343302966228553,0.0,186.84300885881697,0.0,0.8283205461388959,0.0,5549.308887737155,0.0,0.8283205461388959,0.0,2.6629033880903497,1.0501356678174003,0.6343302966228553,0.8283205461388959,8.719340413411459,258.9677480944005
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,51,5.189122391698059,0.779350647230943,0.6546611797809601,0.07986081140067751,0.9690759642557665,4.74363685131073,1000.0,0.5,0.02523829320634999,152,4,30232,526,187.9121329567649,0.0,2.6940742251977454,0.0,0.6126621406186711,0.0,187.9121329567649,0.0,0.8330902508773611,0.0,5681.800470359237,0.0,0.8330902508773611,0.0,2.6940742251977454,1.0528123479049343,0.6126621406186711,0.8330902508773611,6.8901115417480465,208.33268391317202
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,52,5.194253122102357,0.7690809802214305,1.493115819891294,0.32978319783197835,1.1185507682653575,8.335448756217957,1000.0,0.5555555555555556,0.15619281458894455,18,10,30382,570,178.99332134540265,0.0,2.7397112141662476,0.0,0.6675202731902783,0.0,178.99332134540265,0.0,0.7930648118308556,0.0,5539.369096171124,0.0,0.7930648118308556,0.0,2.7397112141662476,1.0534373755600377,0.6675202731902783,0.7930648118308556,7.756377258300781,240.0393275007486
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,53,5.194253122102357,0.759955647389094,12.255946197509765,0.3940871163362276,0.7592650453249613,29.895400733947753,1000.0,0.8181818181818182,0.294252700581576,170,4,30185,547,183.48155466715494,0.0,2.7727747557909024,0.0,0.6175155565142632,0.0,183.48155466715494,0.0,0.8147058891444541,0.0,6025.25554729905,0.0,0.8147058891444541,0.0,2.7727747557909024,1.0575317351327704,0.6175155565142632,0.8147058891444541,7.339262186686198,241.010221891962
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,54,5.194253122102357,0.7435349826514721,799.601621089379,0.125,1.046590591178221,101.87658485412598,1000.0,0.07142857142857142,0.09090909090909091,6,679,30522,87,188.25457763671875,0.0,2.7941339000257273,0.0,0.5678499016691657,0.0,188.25457763671875,0.0,0.8345829669395313,0.0,5609.434912056127,0.0,0.8345829669395313,0.0,2.7941339000257273,1.064747442735225,0.5678499016691657,0.8345829669395313,10.667759399414063,317.86797834984714
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,55,5.194253122102357,0.7308429827789465,60300.63674139957,0.0,0.773102981539873,627.9034893798828,1000.0,0.0,0.0,0,466,30314,32,197.5656480055589,0.0,2.80642129845889,0.0,0.4805678218030013,0.0,197.5656480055589,0.0,0.8766361070967683,0.0,5113.386729492505,0.0,0.8766361070967683,0.0,2.80642129845889,1.071289386731194,0.4805678218030013,0.8766361070967683,8.561178080240886,221.58009161134189
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,56,5.257577095343783,0.7193829832226037,3252649.4594724947,0.007813324886495618,0.802513736486435,4924.618376464844,1000.0,0.05,0.004173422206209092,1266,341,28942,17,175.9941146850586,0.0,2.83791935898634,0.0,0.6405023068189621,0.0,175.9941146850586,0.0,0.7794594054563991,0.0,5494.014929239055,0.0,0.7794594054563991,0.0,2.83791935898634,1.0692821058014739,0.6405023068189621,0.7794594054563991,5.866470489501953,183.1338309746352
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,57,5.257577095343783,0.7109993159025908,205360451.5098785,0.09991645781119465,0.7114378466270864,38108.6733984375,1000.0,0.0625,0.11355311355311354,616,569,29740,131,181.83536224365236,0.0,2.926642200623501,0.0,0.5868470665067435,0.0,181.83536224365236,0.0,0.8061146593528375,0.0,4639.37533766328,0.0,0.8061146593528375,0.0,2.926642200623501,1.0631310642281009,0.5868470665067435,0.8061146593528375,12.122357482910155,309.291689177552
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,58,5.257577095343783,0.6864279825737079,13947045339.531403,0.05166051456628694,0.8731505324443182,248428.652109375,1000.0,0.0910289589637416,0.028800638522167143,4283,964,26402,127,179.7400862375895,0.0,3.0062564531149936,0.0,0.5826513559247056,0.0,179.7400862375895,0.0,0.7969320828032584,0.0,5361.24216846755,0.0,0.7969320828032584,0.0,3.0062564531149936,1.0617399759585475,0.5826513559247056,0.7969320828032584,14.379206899007162,428.899373477404
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,59,5.257577095343783,0.6846446502705416,401420593083.7718,0.005181486254295533,0.46935585712393124,1683697.10875,1000.0,0.023809523809523808,0.002455569122235789,745,519,29598,40,203.1430928548177,0.0,3.032933042614801,0.0,0.3813564489906033,0.0,203.1430928548177,0.0,0.9003184037449034,0.0,4528.592538678484,0.0,0.9003184037449034,0.0,3.032933042614801,1.0541062389948317,0.3813564489906033,0.9003184037449034,10.157154642740885,226.4296269339242
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,60,5.257577095343783,0.6802369831005732,16480937451258.02,0.1035731701143617,0.5886900527402759,10291322.575,1000.0,0.37620920745920744,0.053538616444621434,5022,509,25345,28,211.65038045247397,0.0,3.0388232257546464,0.0,0.287869176051269,0.0,211.65038045247397,0.0,0.9396373186983165,0.0,3188.553598971612,0.0,0.9396373186983165,0.0,3.0388232257546464,1.0527518983979443,0.287869176051269,0.9396373186983165,8.466015218098958,127.54214395886447
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,61,5.313625505860772,0.6746829844514529,495168228288911.4,0.1336006336006336,0.9503770965384319,67886459.5,1000.0,0.12222222222222223,0.12370249136206583,2271,454,28001,76,181.40142822265625,0.0,3.0817769610648402,0.0,0.5254634756711312,0.0,181.40142822265625,0.0,0.8047455896682248,0.0,4881.814598433744,0.0,0.8047455896682248,0.0,3.0817769610648402,1.0520108228402612,0.5254634756711312,0.8047455896682248,9.674742838541667,260.3634452497997
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,62,5.36942570401209,0.6639519834766785,2.601413493991884e+16,0.1093498306753811,0.6652930802665651,407604879.84,1000.0,0.21488095238095237,0.06509242440197541,5510,680,24982,40,182.95298957824707,0.0,3.138067748585067,0.0,0.5068805110640824,0.0,182.95298957824707,0.0,0.8110009030563414,0.0,4375.9895761359585,0.0,0.8110009030563414,0.0,3.138067748585067,1.0423092214041951,0.5068805110640824,0.8110009030563414,9.75749277750651,233.38611072725112
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,63,5.36942570401209,0.6544209841887156,1.3538352316573128e+18,0.12883123429675722,0.7221216284915021,2709994932.48,1000.0,0.166347687400319,0.10810597973169606,3954,752,26587,77,196.03259598581414,0.0,3.1713014615828743,0.0,0.36877590555109474,0.0,196.03259598581414,0.0,0.8687765783083874,0.0,4031.584778978732,0.0,0.8687765783083874,0.0,3.1713014615828743,1.050870911638122,0.36877590555109474,0.8687765783083874,12.41539774576823,255.333702668653
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,64,5.36942570401209,0.6379736502716938,6.099966704517733e+19,0.07293324318064416,0.8714495147061017,15953971276.8,1000.0,0.2277701465201465,0.03961281623574622,4007,1125,26901,37,190.41555701361762,0.0,3.213580462771573,0.0,0.4081770007809003,0.0,190.41555701361762,0.0,0.8434082439114993,0.0,3992.9145654749373,0.0,0.8434082439114993,0.0,3.213580462771573,1.0376214486896267,0.4081770007809003,0.8434082439114993,11.424933420817057,239.57487392849617
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,65,5.378923276460591,0.6294079838196437,2.404809039002908e+21,0.12640292340224105,0.4935374775607335,107028813004.8,1000.0,0.2896471949103528,0.07762609593452106,3769,853,26865,61,207.66618909333883,0.0,3.2272077663635126,0.0,0.23402119283319303,0.0,207.66618909333883,0.0,0.9219217781308884,0.0,3084.0058089777335,0.0,0.9219217781308884,0.0,3.2272077663635126,1.0413158829238454,0.23402119283319303,0.9219217781308884,13.152191975911458,195.3203679019231
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,66,5.378923276460591,0.6222463181118171,6.47508289992346e+22,0.19022555136083816,0.6182049848139286,645732958208.0,1000.0,0.30757913961038963,0.14159011839359628,3905,628,26549,64,192.69921875,0.0,3.244029606543221,0.0,0.34709617239423096,0.0,192.69921875,0.0,0.8543055490844792,0.0,3692.0878822355166,0.0,0.8543055490844792,0.0,3.244029606543221,1.0530322744424774,0.34709617239423096,0.8543055490844792,10.277291666666667,196.91135371922755
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,67,5.378923276460591,0.6149669832736254,2.6609665537135335e+24,0.2009718856650844,0.7668766152113676,4310335794708.48,1000.0,0.33503996003996,0.15313062686434445,4049,650,26405,126,174.1218246459961,0.0,3.3274645055713648,0.0,0.517237164452672,0.0,174.1218246459961,0.0,0.7720205359267577,0.0,4456.5469676066,0.0,0.7720205359267577,0.0,3.3274645055713648,1.02540835464707,0.517237164452672,0.7720205359267577,11.608121643066406,297.1031311737733
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,68,5.378923276460591,0.6001973173767329,1.3274864180283896e+26,0.22422575338031636,0.8858003777762254,25468873557934.08,1000.0,0.32421626355918604,0.19902705267425502,6253,926,24445,92,180.88556489490327,0.0,3.3704018091201866,0.0,0.4256622958041373,0.0,180.88556489490327,0.0,0.8020439507522921,0.0,4216.107498828713,0.0,0.8020439507522921,0.0,3.3704018091201866,1.0140072069377246,0.4256622958041373,0.8020439507522921,12.661989542643228,295.1275249180099
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,69,5.542173452250516,0.6094353168457747,2.1105768138893393e+27,0.1598471775073666,0.5657653013865153,171796089274368.0,1000.0,0.40539772727272727,0.08944952317797145,3550,328,26667,17,178.59729682074652,0.0,3.4000633278326062,0.0,0.44962553395372296,0.0,178.59729682074652,0.0,0.7910051320969552,0.0,3516.4364696220655,0.0,0.7910051320969552,0.0,3.4000633278326062,1.0138597249786148,0.44962553395372296,0.7910051320969552,5.357918904622395,105.49309408866196
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,70,5.542173452250516,0.6177313168843587,5.246790649910991e+28,0.096045197740113,0.8707400847924873,1024803157709946.9,1000.0,0.12781954887218044,0.057239057239057235,6487,163,23560,22,183.76729011535645,0.0,3.4222382521203447,0.0,0.3651903054851573,0.0,183.76729011535645,0.0,0.8130250000455995,0.0,3586.3433825541492,0.0,0.8130250000455995,0.0,3.4222382521203447,1.0147767713332196,0.3651903054851573,0.8130250000455995,4.900461069742838,95.63582353477732
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,71,5.542173452250516,0.6120306516687075,4.5416567097502484e+30,0.3044863549233252,0.7506867274641991,6913127782453084.0,1000.0,0.45297831253713605,0.30936066489762437,4964,315,25217,24,171.3498077392578,0.0,3.4441267299723934,0.0,0.45251751989126204,0.0,171.3498077392578,0.0,0.7608107820179644,0.0,3830.474659252794,0.0,0.7608107820179644,0.0,3.4441267299723934,1.0255478998702616,0.45251751989126204,0.7608107820179644,5.71166025797526,127.68248864175978
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,72,5.542173452250516,0.6043113173047702,2.2401383975814474e+32,0.2057253870938262,1.032741545078655,4.116720801686749e+16,1000.0,0.37011024106612345,0.10777189938996629,5158,585,25283,64,160.45613708496094,0.0,3.499839777114574,0.0,0.5471282580867409,0.0,160.45613708496094,0.0,0.7105025816727528,0.0,4304.231240009183,0.0,0.7105025816727528,0.0,3.499839777114574,1.0471909958181784,0.5471282580867409,0.7105025816727528,8.022806854248048,215.21156200045917
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,73,5.542173452250516,0.5990913178523382,inf,0.10170232441900423,0.8043012630194426,2.7712747474908086e+17,1000.0,0.17743423243423245,0.06329858989310495,3443,746,27075,78,181.70999755859376,0.0,3.538553933013185,0.0,0.3290470697451383,0.0,181.70999755859376,0.0,0.8059616516980986,0.0,3480.0250855782697,0.0,0.8059616516980986,0.0,3.538553933013185,1.054686533917946,0.3290470697451383,0.8059616516980986,12.113999837239584,232.00167237188464
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,74,5.542173452250516,0.5879006520162026,inf,0.17116520690904924,0.28242831689616044,1.6789878140832212e+18,1000.0,0.37101840736294517,0.09945159251213237,6971,722,23575,52,192.47817789713542,0.0,3.5729704342048003,0.0,0.22836572900414467,0.0,192.47817789713542,0.0,0.8534790410144948,0.0,1986.0755083526487,0.0,0.8534790410144948,0.0,3.5729704342048003,1.0395765250715863,0.22836572900414467,0.8534790410144948,9.62390889485677,99.30377541763242
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,75,5.542173452250516,0.5887629833072424,nan,0.1486288898357584,0.6912103774292129,1.1211143407568452e+19,1000.0,0.3946969696969697,0.08945959768542859,3717,603,26727,45,181.5681599208287,0.0,3.59586379396952,0.0,0.29921515758282374,0.0,181.5681599208287,0.0,0.8045563967564078,0.0,3529.3558271761153,0.0,0.8045563967564078,0.0,3.59586379396952,1.045239043349663,0.29921515758282374,0.8045563967564078,8.47318079630534,164.70327193488538
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,76,5.542173452250516,0.5856216522554557,nan,0.458263695219816,0.6515599116683006,nan,1000.0,0.4679981488762953,0.33120061343066365,11522,664,18967,47,176.86701488494873,0.0,3.6376184270585274,0.0,0.33989656684570946,0.0,176.86701488494873,0.0,0.7846598063712293,0.0,2649.680806338383,0.0,0.7846598063712293,0.0,3.6376184270585274,1.0331110919350905,0.33989656684570946,0.7846598063712293,9.432907460530599,141.31630967138042
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,77,5.542173452250516,0.5839863187074661,nan,0.4380985809557238,0.9331764000303605,nan,1000.0,0.3249072874648322,0.3050634039017197,11579,416,18662,111,169.04820700252756,0.0,3.6783974622495204,0.0,0.38074507093166604,0.0,169.04820700252756,0.0,0.7497361930860093,0.0,4114.143926535505,0.0,0.7497361930860093,0.0,3.6783974622495204,1.0393792262884054,0.38074507093166604,0.7497361930860093,9.579398396809896,233.13482250367863
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,78,5.542173452250516,0.5798786515494188,nan,0.45874202286581117,0.33950210735201836,nan,1000.0,0.636599884001303,0.32590284957585425,11528,655,18985,6,187.66329262473366,0.0,3.6872257374812163,0.0,0.19738517346029932,0.0,187.66329262473366,0.0,0.8332982924909903,0.0,1642.293672854545,0.0,0.8332982924909903,0.0,3.6872257374812163,1.0452206152031676,0.19738517346029932,0.8332982924909903,6.880987396240235,60.21743467133332
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,79,5.542173452250516,0.5705839853982131,nan,0.4812959641460242,nan,nan,1000.0,0.5712837525115669,0.38032609277265284,11547,559,18828,64,nan,0.0,3.7297831169205375,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.7297831169205375,1.032415782283648,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,80,5.716466646126839,0.5574066529671351,nan,0.4333046751078126,nan,nan,1000.0,0.4388998470289981,0.3171954371860387,11546,548,18827,77,nan,0.0,3.7560114023308064,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.7560114023308064,1.0452511880178867,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,81,5.716466646126839,0.5472193188468615,nan,0.46153888753600986,nan,nan,1000.0,0.7102385369434575,0.35552213770940405,11508,693,19021,22,nan,0.0,3.799505444314985,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.799505444314985,1.0495162366404611,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,82,5.716466646126839,0.5424793182313442,nan,0.42782331511839705,0.679277503490448,nan,1000.0,0.45907928388746805,0.2970494417862839,11650,121,18362,3,163.69146728515625,0.0,3.803318217931907,0.0,0.3574110880494118,0.0,163.69146728515625,0.0,0.725250859741821,0.0,3188.2888625235983,0.0,0.725250859741821,0.0,3.803318217931907,1.0516697360091032,0.3574110880494118,0.725250859741821,2.728191121419271,53.13814770872664
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,83,5.716466646126839,0.533134984523058,nan,0.47648349102212595,nan,nan,1000.0,0.48331411498171534,0.36995579660806865,11537,561,18857,47,nan,0.0,3.8263356322386306,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.8263356322386306,1.0591522571970857,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,84,5.716466646126839,0.5268589856723944,nan,0.40578483430343104,nan,nan,1000.0,0.6236996489415845,0.2941194445545519,11475,833,19186,14,nan,0.0,3.8433712039137036,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.8433712039137036,1.0612935114157767,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,85,5.716562590979972,0.5220153194665909,nan,0.39734579587256436,nan,nan,1000.0,0.2597916666666667,0.2947878787878788,11610,304,18540,44,nan,0.0,3.874461155816803,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.874461155816803,1.0639485176268997,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,86,6.0945150968835184,0.5180653191606204,nan,0.36207551878923927,nan,nan,1000.0,0.45495226787571813,0.25482855191273046,11567,438,18732,17,nan,0.0,3.885415526774999,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.885415526774999,1.0651289591175912,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,87,6.0945150968835184,0.508526653846105,nan,0.42590975429676414,nan,nan,1000.0,0.6524165084357524,0.3047984982257839,11550,528,18838,10,nan,0.0,3.9126401005500786,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.9126401005500786,1.0594434227509089,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,88,6.0945150968835184,0.5028183194001515,nan,0.4332703228225616,nan,nan,1000.0,0.4367496919556416,0.3094283634821169,11600,318,18589,23,nan,0.0,3.934134159907192,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.934134159907192,1.0647739196510875,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,89,6.0945150968835184,0.48765398701032003,nan,0.43625673914161217,nan,nan,1000.0,0.6012511873930079,0.3169235570357864,11525,633,18950,18,nan,0.0,3.970860479077503,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,3.970860479077503,1.0662388514976875,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,90,6.0945150968835184,0.4604563199480375,nan,0.3556342904490557,nan,nan,1000.0,0.40460627797363846,0.25839932559312895,11423,946,19257,110,nan,0.0,4.019431907477243,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.019431907477243,1.066327244891681,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,91,6.0945150968835184,0.4518713203072548,nan,0.33541997003490104,nan,nan,1000.0,0.32463369963369965,0.2453899835796388,11623,250,18506,31,nan,0.0,4.029478553310653,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.029478553310653,1.0659520528534345,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,92,6.136255111967378,0.43036798705657325,nan,0.4104600139345902,nan,nan,1000.0,0.301414977887113,0.360812543068788,11567,452,18717,88,nan,0.0,4.064125886649906,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.064125886649906,1.0774840427086372,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,93,6.136255111967378,0.4141569870710373,nan,0.40021178262641455,nan,nan,1000.0,0.407777663735014,0.291148538426914,11533,586,18875,48,nan,0.0,4.087618344812877,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.087618344812877,1.0869307769424108,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,94,6.136255111967378,0.4078839875260989,nan,0.45512977312097824,nan,nan,1000.0,0.48956894442787857,0.3243905433645247,11570,450,18746,20,nan,0.0,4.107565499574576,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.107565499574576,1.064162657799754,nan,nan,nan,nan
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,95,6.136255111967378,0.3905729873975118,nan,0.3483069903013966,nan,nan,1000.0,0.36383901973520516,0.24980214144745008,11474,769,19082,79,nan,0.0,4.132719975744385,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,4.132719975744385,1.0631616591989423,nan,nan,nan,nan
